,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart
0,32.0,408.0,32.0,14.09208607673645,5.312563896179199,-195.83082851885683,-195.83082851885683
1,32.0,380.0,32.0,12.35571026802063,5.297011852264404,-195.8308285138282,-195.8308285138282
2,32.0,388.0,32.0,12.687278509140015,5.328225612640381,-195.83082851885297,-195.83082851885297
3,32.0,407.0,32.0,13.327940225601196,5.2969810962677,-195.83082851840751,-195.83082851840751
4,32.0,404.0,32.0,13.640435695648193,5.3438193798065186,-195.83082851885672,-195.83082851885672
5,32.0,398.0,32.0,13.85971474647522,5.421527624130249,-195.83082851885706,-195.83082851885706
6,32.0,399.0,32.0,13.699015378952026,5.286239862442017,-195.830828516541,-195.830828516541
7,32.0,396.0,32.0,13.796647071838379,5.296436548233032,-195.8308285119037,-195.8308285119037
8,32.0,406.0,32.0,14.140439510345459,5.318470239639282,-195.8308285185304,-195.8308285185304
9,32.0,399.0,32.0,13.749802589416504,5.309678554534912,-195.83082851885703,-195.83082851885703
10,32.0,390.0,32.0,13.327930927276611,5.250148057937622,-195.83082851885706,-195.83082851885706
11,32.0,389.0,32.0,13.406044244766235,5.359487533569336,-195.83082851885706,-195.83082851885706
12,32.0,391.0,32.0,13.390455484390259,5.578238248825073,-195.83082851885666,-195.83082851885666
13,32.0,414.0,32.0,14.273226499557495,5.312141180038452,-195.8308285188558,-195.8308285188558
14,32.0,401.0,32.0,13.843045949935913,5.312134504318237,-195.83082851885706,-195.83082851885706
15,32.0,394.0,32.0,13.424091577529907,5.2027459144592285,-195.8308285188346,-195.8308285188346
16,32.0,401.0,32.0,13.639938831329346,5.312622785568237,-195.83082851376167,-195.83082851376167
17,32.0,391.0,32.0,13.359135627746582,5.328210115432739,-195.83082851885706,-195.83082851885706
18,32.0,422.0,32.0,14.799628973007202,5.3594865798950195,-195.83082851885706,-195.83082851885706
19,32.0,398.0,32.0,13.73073434829712,5.3746254444122314,-195.83082851881773,-195.8308285188361
20,32.0,398.0,32.0,13.645282506942749,5.37459921836853,-195.83082851885706,-195.83082851885706
21,32.0,409.0,32.0,14.345533609390259,5.26523232460022,-195.8308285188184,-195.8308285188184
22,32.0,392.0,32.0,13.433384895324707,5.18713903427124,-195.83082851870546,-195.83082851870546
23,32.0,386.0,32.0,12.955368757247925,5.312621593475342,-195.83082851884063,-195.83082851884063
24,32.0,406.0,32.0,14.138932466506958,5.265249252319336,-195.83082851873758,-195.83082851873758
25,32.0,396.0,32.0,13.522248268127441,5.406364679336548,-195.8308285188566,-195.8308285188566
26,32.0,414.0,32.0,14.310374975204468,5.296494245529175,-195.8308285186562,-195.8308285186562
27,32.0,411.0,32.0,14.091599225997925,5.281356334686279,-195.83082851885706,-195.83082851885706
28,32.0,400.0,32.0,13.657493591308594,5.328235387802124,-195.8308285188571,-195.8308285188571
29,32.0,395.0,32.0,13.377229452133179,5.296984434127808,-195.83082851883387,-195.83082851883387
30,32.0,403.0,32.0,13.950469493865967,5.343896150588989,-195.83082851874292,-195.83082851874292
31,32.0,373.0,32.0,12.468507766723633,5.325775384902954,-195.83082851880636,-195.83082851880636
32,32.0,395.0,32.0,13.45488166809082,5.442492246627808,-195.8308285188487,-195.8308285188487
33,32.0,381.0,32.0,12.749776363372803,5.216394662857056,-195.8308285188571,-195.8308285188571
34,32.0,398.0,32.0,13.718545913696289,5.343886613845825,-195.83082851849056,-195.83082851849056
35,32.0,409.0,32.0,14.234179019927979,5.281360149383545,-195.83082851884268,-195.83082851884268
36,32.0,411.0,32.0,14.28594446182251,5.359460353851318,-195.83082851849827,-195.83082851849827
37,32.0,410.0,32.0,14.07844352722168,5.333557605743408,-195.8308285188571,-195.8308285188571
38,32.0,400.0,32.0,13.743449449539185,5.218857288360596,-195.83082851885572,-195.83082851885572
39,32.0,394.0,32.0,13.325000047683716,5.359472990036011,-195.83082851885706,-195.83082851885706
40,32.0,401.0,32.0,13.765421628952026,5.343371629714966,-195.83082851430225,-195.83082851430225
41,32.0,392.0,32.0,13.30205512046814,5.218857526779175,-195.83082851885706,-195.83082851885706
42,32.0,387.0,32.0,13.04812502861023,5.35948371887207,-195.8308285188461,-195.8308285188461
43,32.0,387.0,32.0,13.09354019165039,5.234484672546387,-195.83082851885237,-195.83082851885237
44,32.0,415.0,32.0,14.465121746063232,5.314071416854858,-195.8308285181614,-195.8308285181614
45,32.0,383.0,32.0,12.98318362236023,5.343338251113892,-195.83082851885453,-195.83082851885453
46,32.0,392.0,32.0,13.248834133148193,5.21837854385376,-195.83082851885706,-195.83082851885706
47,32.0,391.0,32.0,13.256624698638916,5.312609910964966,-195.83082851885706,-195.83082851885706
48,32.0,389.0,32.0,12.955345869064331,5.26570987701416,-195.83082851882503,-195.83082851882503
49,32.0,398.0,32.0,13.656042575836182,5.360957622528076,-195.8308285188571,-195.8308285188571
50,32.0,400.0,32.0,13.656045198440552,5.312617301940918,-195.83082851537216,-195.83082851537216
51,32.0,413.0,32.0,14.31233835220337,5.387808799743652,-195.83082851885615,-195.83082851885615
