,number_minimas_per_func_metod,number_extra_descents_per_func_metod,number_minimas_per_func_multistart,time_metod,time_multistart
0,13.0,0.0,50.0,74.77057600021362,1769.7088131904602
1,15.0,0.0,49.0,78.08295702934265,1823.8632237911224
2,9.0,0.0,46.0,76.03527545928955,1910.8735337257385
3,14.0,0.0,47.0,85.69554734230042,1908.0196557044983
4,15.0,0.0,47.0,85.91169953346252,1893.4055380821228
5,14.0,0.0,49.0,82.37602186203003,1897.7759115695953
6,12.0,0.0,49.0,77.63323736190796,1904.611775636673
7,16.0,0.0,49.0,84.32973027229309,1923.341471672058
8,14.0,0.0,49.0,85.60085916519165,1894.7990136146545
9,13.0,0.0,49.0,82.10186624526978,1908.9682683944702
10,18.0,0.0,48.0,91.8714427947998,1913.5143594741821
11,15.0,0.0,50.0,86.0390260219574,1856.7209861278534
12,14.0,0.0,48.0,79.39035272598267,1829.738409280777
13,17.0,0.0,49.0,84.86771082878113,1818.4721822738647
14,18.0,0.0,49.0,86.25724005699158,1818.5694422721863
15,14.0,0.0,48.0,78.10124087333679,1808.9130909442902
16,20.0,0.0,48.0,92.28317642211914,1802.3468897342682
17,13.0,0.0,49.0,72.91651105880737,1796.7210712432861
18,12.0,0.0,48.0,78.1390106678009,1830.906111240387
19,16.0,0.0,48.0,81.07742214202881,1849.5820434093475
20,14.0,0.0,49.0,77.02210283279419,1790.0010979175568
21,17.0,0.0,48.0,84.754323720932,1830.5752444267273
22,17.0,0.0,49.0,80.97774171829224,1846.0746564865112
23,16.0,0.0,49.0,85.26681208610535,1806.4804711341858
24,14.0,0.0,50.0,79.44049644470215,1827.603019952774
25,13.0,0.0,49.0,80.24108338356018,1824.7283058166504
26,12.0,0.0,48.0,78.25684905052185,1823.637009859085
27,17.0,0.0,50.0,75.43149852752686,1831.5088865756989
28,14.0,0.0,47.0,79.0082619190216,1831.2146859169006
29,15.0,0.0,50.0,80.02623224258423,1814.9140865802765
30,16.0,0.0,50.0,81.71444821357727,1744.03746342659
31,12.0,0.0,49.0,70.07601022720337,1719.636610031128
32,17.0,0.0,47.0,76.99726986885071,1723.1061458587646
33,17.0,0.0,49.0,79.67348575592041,1723.5830516815186
34,17.0,0.0,48.0,81.52130389213562,1715.7846398353577
35,13.0,0.0,47.0,68.23307180404663,1763.739731311798
36,15.0,0.0,49.0,80.03806614875793,1730.5798127651215
37,15.0,0.0,48.0,79.00011992454529,1738.4167132377625
38,15.0,0.0,50.0,77.73393416404724,1683.13756108284
39,14.0,0.0,48.0,74.0966317653656,1675.769999742508
40,14.0,0.0,49.0,73.60500288009644,1673.3699498176575
41,13.0,0.0,50.0,74.93776226043701,1664.8576657772064
42,12.0,0.0,50.0,69.98711133003235,1663.0155272483826
43,15.0,0.0,49.0,81.0028600692749,1772.6058368682861
44,12.0,0.0,48.0,76.37638592720032,1868.4239115715027
45,14.0,0.0,48.0,83.27029299736023,1863.8870289325714
46,14.0,0.0,50.0,84.26798343658447,1881.0268287658691
47,13.0,0.0,49.0,79.87659907341003,1846.5422658920288
48,13.0,0.0,50.0,76.6743004322052,1794.8899257183075
49,13.0,0.0,48.0,76.63586640357971,1803.8822906017303
50,14.0,0.0,48.0,80.35071086883545,1817.1370112895966
51,14.0,0.0,46.0,79.31210088729858,1818.1047809123993
52,16.0,0.0,47.0,83.16832733154297,1817.4824693202972
53,12.0,0.0,50.0,77.86802291870117,1779.2139520645142
54,14.0,0.0,47.0,77.69116520881653,1816.9403500556946
55,13.0,0.0,48.0,78.86601042747498,1830.001273393631
56,13.0,0.0,49.0,83.84937071800232,1820.4429841041565
57,15.0,0.0,43.0,77.22188329696655,1743.025960445404
58,15.0,0.0,50.0,84.00373864173889,1800.8414902687073
59,15.0,0.0,50.0,79.87118554115295,1779.1225271224976
60,15.0,0.0,49.0,78.3780870437622,1804.5676963329315
61,15.0,0.0,49.0,78.93781042098999,1780.2931518554688
62,16.0,0.0,47.0,80.10161066055298,1809.481172323227
63,15.0,0.0,47.0,87.35812377929688,1822.96671128273
64,12.0,0.0,50.0,69.09278774261475,1778.9544808864594
65,11.0,0.0,48.0,70.8535852432251,1773.1555800437927
66,18.0,0.0,48.0,83.27610778808594,1793.2835488319397
67,13.0,0.0,48.0,77.08596396446228,1755.999855041504
68,15.0,0.0,48.0,78.74203705787659,1798.1593599319458
69,14.0,0.0,49.0,78.457923412323,1799.2735390663147
70,15.0,0.0,48.0,75.52744793891907,1792.4583456516266
71,17.0,0.0,50.0,83.52718806266785,1787.1623487472534
72,14.0,0.0,47.0,79.83829522132874,1763.4614543914795
73,14.0,0.0,50.0,77.1788215637207,1793.148479938507
74,14.0,0.0,49.0,75.6498806476593,1766.6032056808472
75,16.0,0.0,49.0,80.65597629547119,1777.4037277698517
76,17.0,0.0,48.0,83.74641513824463,1783.2912080287933
77,15.0,0.0,50.0,79.17778515815735,1802.7985665798187
78,15.0,0.0,50.0,83.26505446434021,1746.473643064499
79,18.0,0.0,48.0,85.09113621711731,1700.6281607151031
80,16.0,0.0,49.0,77.53954768180847,1753.7833211421967
81,15.0,0.0,49.0,79.57858920097351,1736.3205795288086
82,15.0,0.0,50.0,75.98675894737244,1694.2488887310028
83,15.0,0.0,47.0,79.74379706382751,1715.738660812378
84,14.0,0.0,50.0,75.90445518493652,1721.9389247894287
85,17.0,0.0,50.0,79.65585780143738,1734.297548532486
86,19.0,0.0,47.0,85.60639119148254,1766.3852107524872
87,11.0,0.0,48.0,65.56410622596741,1715.7911961078644
88,11.0,0.0,49.0,68.9751226902008,1731.8939187526703
89,16.0,0.0,49.0,77.24325776100159,1721.5810277462006
90,17.0,0.0,48.0,82.83379626274109,1743.8120822906494
91,15.0,0.0,50.0,74.31505799293518,1742.8583958148956
92,17.0,0.0,49.0,81.06034398078918,1729.4662489891052
93,19.0,0.0,49.0,84.3835597038269,1727.1574840545654
94,15.0,0.0,49.0,72.64261794090271,1684.3165526390076
95,18.0,0.0,48.0,83.09162473678589,1715.9035458564758
96,16.0,0.0,50.0,80.55615854263306,1758.4694986343384
97,16.0,0.0,50.0,84.81284761428833,1888.9102046489716
98,13.0,0.0,49.0,80.79104566574097,1875.5177164077759
99,15.0,0.0,49.0,88.86083817481995,1884.2345805168152
