,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,time_metod,min_func_val_metod
0,2.0,88.0,31.164228439331055,-3.322367385044365
1,2.0,91.0,38.40458631515503,-3.322367158296507
2,2.0,86.0,28.198858499526978,-3.3223671145094293
3,2.0,85.0,28.637322187423706,-3.3223662786591786
4,2.0,83.0,31.508469820022583,-3.3223672560600432
5,2.0,85.0,29.904956817626953,-3.3223672088298244
6,2.0,86.0,22.630821704864502,-3.322366816241084
7,2.0,92.0,32.08027386665344,-3.3223669554894832
8,2.0,87.0,33.607611894607544,-3.322366865449481
9,2.0,84.0,24.78029990196228,-3.322366577826985
10,2.0,91.0,25.947749853134155,-3.3223662072485953
11,2.0,85.0,40.30410552024841,-3.3223666188132657
12,2.0,83.0,30.300440073013306,-3.322367022906884
13,2.0,92.0,30.37610960006714,-3.3223669996075396
14,2.0,84.0,42.59414863586426,-3.3223669056663523
15,2.0,85.0,34.384541749954224,-3.322366861174126
16,2.0,81.0,37.00270128250122,-3.3223667382292628
17,2.0,85.0,26.060112476348877,-3.3223666309192876
18,2.0,87.0,25.055216073989868,-3.3223667143253457
19,2.0,85.0,32.10610103607178,-3.322367374941822
20,2.0,86.0,34.213622093200684,-3.3223670713076414
21,2.0,86.0,28.99080181121826,-3.3223667998010766
22,2.0,83.0,26.54742455482483,-3.3223671248786943
23,2.0,81.0,26.491766214370728,-3.3223674034982795
24,2.0,85.0,29.523027420043945,-3.3223664211502237
25,2.0,87.0,32.46259164810181,-3.3223668906444837
26,2.0,85.0,32.32345414161682,-3.322367146068179
27,2.0,84.0,28.22272825241089,-3.3223667999017374
28,2.0,86.0,23.582064628601074,-3.322367010011346
29,2.0,88.0,28.30085587501526,-3.3223667935968213
30,2.0,93.0,32.95869040489197,-3.3223666328377552
31,2.0,89.0,31.964991331100464,-3.32236679114133
32,2.0,83.0,30.91278576850891,-3.3223676086527236
33,2.0,78.0,26.80961322784424,-3.3223669529677005
34,2.0,81.0,19.608322143554688,-3.322366682483418
35,2.0,78.0,27.538156509399414,-3.3223664090873055
36,2.0,85.0,26.08497929573059,-3.322366802413939
37,2.0,79.0,26.279372930526733,-3.3223662646030157
38,2.0,77.0,19.41054058074951,-3.322366512312975
39,2.0,81.0,26.586000204086304,-3.3223665528893727
40,2.0,78.0,25.517606735229492,-3.3223668269850677
41,2.0,85.0,32.17159128189087,-3.322367081916595
42,2.0,85.0,33.6554651260376,-3.3223670845795494
43,2.0,76.0,26.464402198791504,-3.3223672210522546
44,2.0,86.0,25.43707013130188,-3.322367013763703
45,2.0,84.0,34.12424063682556,-3.3223670429834744
46,2.0,88.0,37.94513010978699,-3.3223671964557506
47,2.0,88.0,27.220285177230835,-3.3223672082187288
48,2.0,84.0,33.456748723983765,-3.3223671448378513
49,2.0,88.0,25.740768909454346,-3.3223663236279988
50,2.0,90.0,28.998162984848022,-3.3223669359174575
51,2.0,85.0,33.33809161186218,-3.322366526427896
52,2.0,77.0,28.507900714874268,-3.322367086437749
53,2.0,77.0,28.10459804534912,-3.3223671665848644
54,2.0,85.0,26.423401355743408,-3.322366666949308
55,2.0,79.0,30.184706449508667,-3.322366213874375
56,2.0,90.0,37.650182485580444,-3.3223671836448756
57,2.0,84.0,23.809106588363647,-3.3223668654693697
58,2.0,78.0,27.257887601852417,-3.3223667219855852
59,2.0,90.0,37.29766798019409,-3.3223668307306906
60,2.0,82.0,39.20783758163452,-3.3223667863607935
61,2.0,87.0,28.641714096069336,-3.3223673046209092
62,2.0,88.0,31.14420437812805,-3.3223671297580344
63,2.0,86.0,28.592885971069336,-3.3223672280358505
64,2.0,89.0,33.024120807647705,-3.3223670689802276
65,2.0,85.0,33.36642622947693,-3.3223669180418076
66,2.0,88.0,37.00370407104492,-3.3223670907725658
67,2.0,85.0,37.66631317138672,-3.322366338270312
68,2.0,87.0,30.006458044052124,-3.322366473142676
69,2.0,87.0,28.89220952987671,-3.3223666888317505
70,2.0,87.0,26.40777897834778,-3.3223673683989268
71,2.0,83.0,24.301284551620483,-3.3223671096743543
72,2.0,88.0,36.54566264152527,-3.322366933115162
73,2.0,90.0,26.711009740829468,-3.3223670276682924
