,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,time_metod,min_func_val_metod
0,2.0,74.0,31.63884210586548,-3.322367385044365
1,2.0,78.0,37.686819553375244,-3.322367158296507
2,2.0,73.0,25.68415641784668,-3.3223671145094293
3,2.0,71.0,26.853567123413086,-3.3223662786591786
4,2.0,80.0,30.410823583602905,-3.3223672560600432
5,2.0,71.0,28.61534595489502,-3.3223672088298244
6,2.0,76.0,23.23242163658142,-3.322366816241084
7,2.0,85.0,32.842493295669556,-3.3223669554894832
8,2.0,76.0,32.36542224884033,-3.322366865449481
9,2.0,75.0,24.189470529556274,-3.322366577826985
10,2.0,66.0,22.21238684654236,-3.3223662072485953
11,2.0,80.0,37.365010261535645,-3.3223666188132657
12,2.0,71.0,28.981579780578613,-3.322367022906884
13,2.0,73.0,26.10796594619751,-3.3223669996075396
14,2.0,69.0,37.59110069274902,-3.3223669056663523
15,2.0,75.0,28.849243879318237,-3.322366861174126
16,2.0,73.0,33.6134729385376,-3.3223667382292628
17,2.0,75.0,24.579593181610107,-3.3223666309192876
18,2.0,77.0,26.822376489639282,-3.3223667143253457
19,2.0,81.0,33.44307279586792,-3.322367374941822
20,2.0,80.0,35.501269578933716,-3.3223670713076414
21,2.0,78.0,28.1377694606781,-3.3223667998010766
22,2.0,69.0,25.708054065704346,-3.3223671248786943
23,2.0,69.0,25.874059200286865,-3.3223674034982795
24,2.0,69.0,28.35993719100952,-3.3223664211502237
25,2.0,82.0,31.760433673858643,-3.3223668906444837
26,2.0,70.0,30.17496371269226,-3.322367146068179
27,2.0,74.0,28.629992246627808,-3.3223667999017374
28,2.0,72.0,23.041045665740967,-3.322367010011346
29,2.0,82.0,27.958550214767456,-3.3223667935968213
30,2.0,89.0,32.578819036483765,-3.3223666328377552
31,2.0,77.0,31.16813087463379,-3.32236679114133
32,2.0,72.0,30.03671908378601,-3.3223676086527236
33,2.0,73.0,26.055763244628906,-3.3223669529677005
34,2.0,67.0,21.052645921707153,-3.322366682483418
35,2.0,79.0,27.653913259506226,-3.3223664090873055
36,2.0,79.0,27.061587810516357,-3.322366802413939
37,2.0,71.0,27.361453533172607,-3.3223662646030157
38,2.0,76.0,20.25138807296753,-3.322366512312975
39,2.0,74.0,26.37211513519287,-3.3223665528893727
40,2.0,77.0,29.47378659248352,-3.3223668269850677
41,2.0,75.0,33.232593297958374,-3.322367081916595
42,2.0,78.0,32.64181637763977,-3.3223670845795494
43,2.0,73.0,27.441980838775635,-3.3223672210522546
44,2.0,80.0,25.234449863433838,-3.322367013763703
45,2.0,85.0,36.02758431434631,-3.3223670429834744
46,2.0,84.0,38.014458417892456,-3.3223671964557506
47,2.0,79.0,27.92782711982727,-3.3223672082187288
48,2.0,80.0,35.62574100494385,-3.3223671448378513
49,2.0,76.0,25.979547262191772,-3.3223663236279988
50,2.0,85.0,28.956169605255127,-3.3223669359174575
51,2.0,81.0,34.07836723327637,-3.322366526427896
52,2.0,77.0,30.489907264709473,-3.322367086437749
53,2.0,75.0,29.1202495098114,-3.3223671665848644
54,2.0,72.0,26.079633951187134,-3.322366666949308
55,2.0,77.0,29.59629797935486,-3.322366213874375
56,2.0,78.0,37.15757441520691,-3.3223671836448756
57,2.0,76.0,23.2611825466156,-3.3223668654693697
58,2.0,71.0,27.36483383178711,-3.3223667219855852
59,2.0,82.0,37.07501745223999,-3.3223668307306906
60,2.0,85.0,40.735225200653076,-3.3223667863607935
61,2.0,84.0,56.43702840805054,-3.3223673046209092
62,2.0,77.0,31.397145748138428,-3.3223671297580344
63,2.0,68.0,28.963040113449097,-3.3223672280358505
64,2.0,83.0,32.61299204826355,-3.3223670689802276
65,2.0,76.0,29.65731406211853,-3.3223669180418076
66,2.0,78.0,58.18477463722229,-3.3223670907725658
67,2.0,78.0,36.254658222198486,-3.322366338270312
68,2.0,71.0,28.908323526382446,-3.322366473142676
69,2.0,80.0,29.018172025680542,-3.3223666888317505
70,2.0,80.0,27.42833685874939,-3.3223673683989268
71,2.0,69.0,24.613311052322388,-3.3223671096743543
72,2.0,83.0,33.96702003479004,-3.322366933115162
73,2.0,79.0,45.92417335510254,-3.3223670276682924
74,2.0,80.0,27.353602170944214,-3.3223673319268596
75,2.0,72.0,24.775405168533325,-3.3223668752815674
76,2.0,86.0,33.86155915260315,-3.322367214763626
77,2.0,76.0,26.016658544540405,-3.322366331586309
78,2.0,70.0,19.92425227165222,-3.3223675567979454
79,2.0,84.0,33.22336006164551,-3.3223670161944225
80,2.0,81.0,27.698810815811157,-3.322366983680553
81,2.0,70.0,50.29380941390991,-3.322366599375432
82,2.0,81.0,28.9361572265625,-3.3223665269330427
83,2.0,82.0,27.290616750717163,-3.322366757101298
84,2.0,78.0,33.43234133720398,-3.3223665927981565
85,2.0,76.0,24.505892038345337,-3.3223671323219466
86,2.0,76.0,24.618662357330322,-3.3223670957014395
87,2.0,76.0,25.243209838867188,-3.322367088602361
88,2.0,74.0,27.089954614639282,-3.3223665486221274
