,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,time_metod,min_func_val_metod
0,46.0,0.0,20.653759717941284,1.3827223080096282e-05
1,47.0,0.0,18.89981174468994,1.2553175768463176e-05
2,45.0,0.0,19.351999044418335,1.220403229749632e-05
3,46.0,0.0,20.365177869796753,1.0946952868869622e-05
4,46.0,0.0,20.720189571380615,1.3499204772714275e-05
5,46.0,0.0,21.16451096534729,1.3053232606906283e-05
6,47.0,0.0,21.50046133995056,1.4283572504356622e-05
7,49.0,0.0,21.89845633506775,1.3859695967734804e-05
8,47.0,0.0,20.362733364105225,1.3141935259576787e-05
9,48.0,0.0,21.50439715385437,1.2555827164295559e-05
10,46.0,0.0,20.87986969947815,1.082705033913365e-05
11,45.0,0.0,20.176706075668335,1.380238069859957e-05
12,48.0,0.0,21.262664794921875,1.0523440207141558e-05
13,47.0,0.0,23.826680898666382,1.2786281666149207e-05
14,49.0,0.0,22.11571168899536,1.2507867276643912e-05
15,47.0,0.0,19.502856016159058,1.0396773846673735e-05
16,49.0,0.0,21.22408962249756,1.3251005732047912e-05
17,49.0,0.0,22.33982515335083,1.2901663555293098e-05
18,48.0,0.0,37.63117074966431,1.2166563248430081e-05
19,41.0,0.0,19.921327590942383,1.3337888719290133e-05
20,49.0,0.0,21.89744472503662,1.3201178511001433e-05
21,49.0,0.0,21.01610493659973,1.1835905502117628e-05
22,49.0,0.0,21.04439663887024,1.2785503028866052e-05
23,46.0,0.0,19.705990076065063,1.2840474466151993e-05
24,48.0,0.0,20.483351707458496,1.3096713596652478e-05
25,49.0,0.0,21.071743488311768,1.2961924368838441e-05
26,49.0,0.0,20.09027671813965,1.2277804215204127e-05
27,49.0,0.0,20.21820306777954,1.175023194012117e-05
28,46.0,0.0,19.78509783744812,1.3849912183657789e-05
29,47.0,0.0,20.686468362808228,1.3724372522154431e-05
30,49.0,0.0,21.039536714553833,1.2307167401324362e-05
31,49.0,0.0,21.175776720046997,1.2542746821790134e-05
32,45.0,0.0,20.150856018066406,1.1810517658947292e-05
