,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart
0,32.0,25.0,32.0,1.9673128128051758,4.634994268417358,-195.8308285188569,-195.8308285188569
1,32.0,32.0,32.0,2.0000407695770264,4.635121822357178,-195.83082851885712,-195.83082851885712
2,32.0,36.0,32.0,2.1460180282592773,4.600144863128662,-195.830828518853,-195.830828518853
3,32.0,22.0,32.0,1.7873070240020752,4.664052963256836,-195.8308285188571,-195.8308285188571
4,32.0,32.0,32.0,2.0302329063415527,4.654345989227295,-195.8308285188557,-195.8308285188568
5,32.0,38.0,32.0,2.2355051040649414,5.268032789230347,-195.83082851885712,-195.83082851885712
6,32.0,35.0,32.0,2.4716482162475586,5.255753040313721,-195.83082851885712,-195.83082851885712
7,32.0,26.0,32.0,1.9318780899047852,4.668227195739746,-195.8308285188571,-195.8308285188571
8,32.0,30.0,32.0,2.172772169113159,5.118740081787109,-195.83082851885712,-195.83082851885712
9,32.0,23.0,32.0,2.140187978744507,5.3064470291137695,-195.83082851885706,-195.83082851885706
10,32.0,23.0,32.0,2.1769909858703613,5.396625280380249,-195.8308285188571,-195.8308285188571
11,32.0,35.0,32.0,2.654742956161499,5.618594169616699,-195.830828518855,-195.8308285188571
12,32.0,41.0,32.0,2.536576986312866,5.556217908859253,-195.83082851885672,-195.83082851885672
13,32.0,30.0,32.0,2.493527889251709,5.670590162277222,-195.83082851885587,-195.83082851885587
14,32.0,27.0,32.0,2.388397693634033,5.781404972076416,-195.8308285188571,-195.8308285188571
15,32.0,30.0,32.0,2.436323881149292,5.6785242557525635,-195.8308285188369,-195.8308285188369
16,32.0,20.0,32.0,2.348007917404175,6.465517997741699,-195.83082851885712,-195.8308285188571
17,32.0,33.0,32.0,3.084569215774536,7.2858240604400635,-195.8308285188571,-195.8308285188571
18,32.0,38.0,32.0,2.9003992080688477,7.119995832443237,-195.830828518857,-195.8308285188571
19,32.0,37.0,32.0,3.775250196456909,7.569630861282349,-195.8308285188307,-195.8308285188307
20,32.0,21.0,32.0,2.422075033187866,5.9315338134765625,-195.83082851884814,-195.8308285188571
21,32.0,35.0,32.0,2.8337490558624268,5.944047927856445,-195.83082851882293,-195.83082851882293
22,32.0,28.0,32.0,2.571214199066162,5.891427993774414,-195.83082851872015,-195.83082851872015
23,32.0,20.0,32.0,2.3932697772979736,6.04024600982666,-195.83082851883796,-195.83082851883796
24,32.0,25.0,32.0,2.5302319526672363,7.621789932250977,-195.83082851873706,-195.83082851873706
25,32.0,37.0,32.0,3.819681167602539,9.199984073638916,-195.8308285188566,-195.8308285188566
26,32.0,32.0,32.0,3.5358173847198486,9.00565218925476,-195.8308285188571,-195.8308285188571
27,32.0,27.0,32.0,3.6961450576782227,8.806956052780151,-195.8308285188571,-195.8308285188571
28,32.0,39.0,32.0,4.207214117050171,6.01317286491394,-195.83082851885712,-195.83082851885712
29,32.0,26.0,32.0,2.5668609142303467,6.042284965515137,-195.83082851885706,-195.83082851883609
30,32.0,31.0,32.0,2.6812636852264404,6.034448862075806,-195.8308285188511,-195.83082851874033
31,32.0,30.0,32.0,2.4846410751342773,6.148242950439453,-195.8308285188571,-195.83082851880158
32,32.0,33.0,32.0,2.7310521602630615,6.10247278213501,-195.830828518854,-195.8308285188533
33,32.0,27.0,32.0,2.53606915473938,6.014624118804932,-195.8308285188571,-195.8308285188571
34,32.0,35.0,32.0,2.8336338996887207,6.195659160614014,-195.83082851883742,-195.83082851885712
35,32.0,28.0,32.0,2.6722288131713867,6.126585960388184,-195.83082851885706,-195.83082851884436
36,32.0,32.0,32.0,2.8199219703674316,6.605524063110352,-195.8308285188571,-195.8308285188571
37,32.0,34.0,32.0,2.8127241134643555,6.258897066116333,-195.8308285188571,-195.8308285188571
38,32.0,37.0,32.0,2.9178860187530518,6.16054892539978,-195.83082851885527,-195.83082851885527
39,32.0,35.0,32.0,2.4620449542999268,5.9497668743133545,-195.83082851885487,-195.83082851885706
40,32.0,39.0,32.0,2.467165946960449,6.298579216003418,-195.8308285188571,-195.8308285188571
41,32.0,29.0,32.0,2.879863977432251,6.26128888130188,-195.8308285188571,-195.8308285188571
42,32.0,38.0,32.0,2.7292168140411377,6.146817207336426,-195.83082851884623,-195.83082851884623
43,32.0,31.0,32.0,2.99198317527771,6.253479242324829,-195.83082851885365,-195.83082851885365
44,32.0,35.0,32.0,2.8526840209960938,6.408829212188721,-195.8308285188571,-195.8308285188571
45,32.0,31.0,32.0,2.859457015991211,6.340274333953857,-195.83082851885445,-195.83082851885445
46,32.0,39.0,32.0,2.9315879344940186,6.22955584526062,-195.83082851885706,-195.83082851885706
47,32.0,40.0,32.0,3.1313560009002686,6.463244676589966,-195.8308285188571,-195.8308285188571
48,32.0,25.0,32.0,2.8385391235351562,7.050971984863281,-195.8308285188571,-195.8308285188334
49,32.0,40.0,32.0,2.7931981086730957,6.4262473583221436,-195.8308285188571,-195.8308285188571
50,32.0,29.0,32.0,2.7785160541534424,6.356396913528442,-195.83082851885712,-195.83082851885712
51,32.0,31.0,32.0,2.773927927017212,6.428956985473633,-195.83082851885592,-195.83082851885592
52,32.0,31.0,32.0,2.77657413482666,6.3253209590911865,-195.8308285188571,-195.8308285188571
53,32.0,43.0,32.0,3.0332958698272705,6.30366325378418,-195.8308285188571,-195.8308285188571
54,32.0,40.0,32.0,2.844496965408325,7.237763166427612,-195.83082851885658,-195.83082851885658
55,32.0,30.0,32.0,2.986372947692871,6.571477174758911,-195.83082851885712,-195.83082851885712
56,32.0,31.0,32.0,3.0041468143463135,7.866699934005737,-195.83082851885706,-195.83082851885706
57,32.0,30.0,32.0,3.329381227493286,7.137790203094482,-195.8308285188571,-195.8308285188571
58,32.0,24.0,32.0,2.690171003341675,6.48659086227417,-195.83082851885624,-195.83082851885655
59,32.0,26.0,32.0,2.712769031524658,6.3949949741363525,-195.8308285188571,-195.8308285188571
60,32.0,27.0,32.0,2.748771905899048,6.438488960266113,-195.83082851877708,-195.83082851877708
61,32.0,47.0,32.0,3.3509178161621094,6.6692938804626465,-195.83082851885632,-195.83082851885632
62,32.0,31.0,32.0,2.806879997253418,6.475787878036499,-195.83082851880562,-195.83082851880562
63,32.0,27.0,32.0,2.809643030166626,6.400572776794434,-195.8308285188571,-195.8308285188571
64,32.0,30.0,32.0,2.8944058418273926,6.519522190093994,-195.83082851885706,-195.83082851885706
65,32.0,38.0,32.0,3.0682051181793213,6.521327018737793,-195.83082851878936,-195.83082851885712
66,32.0,43.0,32.0,3.149199962615967,6.560187101364136,-195.83082851885712,-195.83082851885712
67,32.0,34.0,32.0,2.9076268672943115,6.526140928268433,-195.83082851885536,-195.83082851885536
68,32.0,40.0,32.0,3.2055039405822754,6.515554666519165,-195.83082851881284,-195.83082851881284
69,32.0,28.0,32.0,2.791309118270874,6.410717010498047,-195.83082851878336,-195.83082851878336
70,32.0,23.0,32.0,2.6159980297088623,6.4634621143341064,-195.83082851877168,-195.83082851879888
71,32.0,46.0,32.0,3.185837984085083,6.5381622314453125,-195.83082851885712,-195.83082851885712
72,32.0,38.0,32.0,3.0720999240875244,7.320423126220703,-195.83082851885138,-195.83082851885138
73,32.0,41.0,32.0,2.8450422286987305,5.8281331062316895,-195.8308285188571,-195.8308285188571
