,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,time_metod,min_func_val_metod
0,2.0,6.0,1.3154308795928955,-3.322367385026642
1,2.0,4.0,1.7764453887939453,-3.3223671650268143
2,2.0,3.0,1.3609106540679932,-3.322367117382392
3,2.0,0.0,1.3232965469360352,-3.3223662772844267
4,2.0,11.0,1.3418242931365967,-3.3223672676570177
5,2.0,2.0,1.2725369930267334,-3.3223672102724744
6,2.0,8.0,1.6001298427581787,-3.322366815841283
7,2.0,5.0,1.510779619216919,-3.3223669877700344
8,2.0,6.0,1.3945820331573486,-3.322366865596572
9,2.0,3.0,1.40142822265625,-3.3223665782410174
10,2.0,4.0,1.289076805114746,-3.322366214559033
11,2.0,3.0,1.7388200759887695,-3.322366616055613
12,2.0,4.0,1.8823606967926025,-3.3223670205740223
13,2.0,6.0,1.6353247165679932,-3.3223669996006993
14,2.0,2.0,1.2764008045196533,-3.322366905549531
15,2.0,6.0,1.114314079284668,-3.3223668646659497
16,2.0,4.0,1.5937731266021729,-3.32236733980713
17,2.0,3.0,1.2978978157043457,-3.322366633279551
18,2.0,4.0,1.438504695892334,-3.3223667215944093
19,2.0,3.0,1.6181979179382324,-3.3223673837597696
20,2.0,2.0,1.4516828060150146,-3.3223670712718203
21,2.0,7.0,1.7773778438568115,-3.32236679931587
22,2.0,5.0,1.6850676536560059,-3.322367126494078
23,2.0,6.0,1.8399155139923096,-3.3223674192454293
24,2.0,6.0,1.4677915573120117,-3.32236642711934
25,2.0,2.0,1.3496649265289307,-3.322366891726272
26,2.0,2.0,1.1338114738464355,-3.3223671460944253
27,2.0,8.0,2.0400819778442383,-3.322366784003731
28,2.0,2.0,1.5860044956207275,-3.322367013816875
29,2.0,5.0,2.2505247592926025,-3.3223668003641786
30,2.0,7.0,1.8970084190368652,-3.322366584203246
31,2.0,4.0,1.9229257106781006,-3.3223667909442796
32,2.0,4.0,1.1353211402893066,-3.322367605525543
33,2.0,5.0,1.1762964725494385,-3.322366978337385
34,2.0,3.0,1.051802635192871,-3.32236668222228
35,2.0,9.0,1.9829516410827637,-3.3223664163400133
36,2.0,5.0,1.572288990020752,-3.322366254010988
37,2.0,7.0,1.7383017539978027,-3.3223664174794716
38,2.0,4.0,1.4165363311767578,-3.3223665648212712
39,2.0,4.0,1.6367526054382324,-3.32236655341535
40,2.0,6.0,1.659238576889038,-3.3223669931192426
41,2.0,7.0,1.402860164642334,-3.322367083685635
42,2.0,3.0,1.3570232391357422,-3.322367089437482
43,2.0,2.0,1.5161421298980713,-3.3223672268532365
44,2.0,4.0,1.454127311706543,-3.322367014575779
45,2.0,3.0,1.5967168807983398,-3.3223670412314146
