,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart
24,10.0,19.0,10.0,4.935158014297485,14.212693691253662,-0.4483150757688047,-0.4483150757688047
25,9.0,15.0,9.0,4.094305992126465,14.423161029815674,-0.45090328006274905,-0.45090328006274905
26,10.0,22.0,10.0,5.323873281478882,13.949017524719238,-0.45723067675333906,-0.45723067675333906
27,8.0,18.0,8.0,4.360461235046387,13.969521284103394,-0.44962003106353077,-0.44962003106353077
28,10.0,21.0,10.0,5.071895599365234,14.154592514038086,-0.44862397289692163,-0.44862397289692163
29,8.0,22.0,9.0,4.714437961578369,13.529082298278809,-0.45316769962613523,-0.45316769962613523
30,8.0,18.0,8.0,4.356031894683838,14.03398871421814,-0.45651688560543097,-0.45651688560543097
31,9.0,28.0,9.0,5.961546421051025,13.839646816253662,-0.4566377087822341,-0.4566377087822341
32,9.0,23.0,9.0,5.594394683837891,14.840139865875244,-0.4755461085048573,-0.4755461085048573
33,10.0,20.0,10.0,5.14119029045105,14.222502708435059,-0.44847574176108856,-0.44847574176108856
34,10.0,12.0,10.0,3.7554519176483154,13.457809925079346,-0.449967541997211,-0.4499675428914214
35,10.0,18.0,10.0,4.5933709144592285,13.87871265411377,-0.4584429540727351,-0.4584429540727351
36,10.0,27.0,10.0,5.798429727554321,14.14236855506897,-0.44669051032503293,-0.44669050967379964
37,10.0,23.0,10.0,5.275017738342285,13.917302131652832,-0.4519478607275366,-0.4519478607275366
38,7.0,26.0,9.0,5.407827615737915,13.648709297180176,-0.44767168220615955,-0.44767168220615955
39,8.0,33.0,8.0,6.682269811630249,14.179466962814331,-0.4571843864523396,-0.45718438585331966
40,7.0,19.0,7.0,4.286709547042847,14.060851812362671,-0.4414951422607692,-0.44149514010523566
41,8.0,20.0,9.0,4.67148756980896,13.076956272125244,-0.4545095108620054,-0.4545095108620054
42,9.0,21.0,10.0,4.637772560119629,13.296658277511597,-0.4567928094351666,-0.4567928104400706
43,10.0,30.0,10.0,5.832642555236816,13.278603315353394,-0.44684115904268645,-0.4468411580400985
44,10.0,33.0,10.0,6.673493385314941,13.722983360290527,-0.4539004307101792,-0.4539004307101792
45,9.0,16.0,10.0,4.130457878112793,13.11746597290039,-0.4550761331833654,-0.4550761331833654
46,9.0,19.0,9.0,4.614323854446411,13.51738691329956,-0.46431552650930435,-0.46431552650930435
47,10.0,22.0,10.0,5.161710023880005,14.115554332733154,-0.4503555406528582,-0.4503555406528582
48,9.0,25.0,9.0,5.94005012512207,13.73270034790039,-0.4558409122677478,-0.455840914406518
49,10.0,20.0,10.0,5.061144113540649,14.423638820648193,-0.4518878915175622,-0.4518878915175622
50,10.0,28.0,10.0,6.106099367141724,14.115562677383423,-0.4500580302476219,-0.4500580302476219
51,9.0,27.0,9.0,5.915644645690918,14.097952365875244,-0.4480285516505137,-0.4480285510162593
52,8.0,15.0,9.0,4.080647706985474,14.134105682373047,-0.45173881680221245,-0.45173881680221245
53,10.0,9.0,10.0,3.3868050575256348,13.940247297286987,-0.45729503581123915,-0.45729503581123915
54,10.0,24.0,10.0,5.395610332489014,13.721986293792725,-0.4500411170134031,-0.4500411170134031
55,8.0,22.0,9.0,5.042114496231079,16.17957615852356,-0.4475231070324574,-0.4475231054033093
56,9.0,21.0,9.0,5.775570392608643,17.846076011657715,-0.46097282142406004,-0.46097282142406004
57,10.0,31.0,10.0,8.131566524505615,16.977405548095703,-0.47814683387735,-0.47814683387735
58,8.0,20.0,8.0,6.4937803745269775,17.022330045700073,-0.4480159286252588,-0.4480159286252588
59,9.0,26.0,9.0,6.5113725662231445,14.729856729507446,-0.45411970559114856,-0.45411970559114856
60,9.0,19.0,9.0,4.891709566116333,15.865608215332031,-0.4548953842828916,-0.4548953842828916
61,9.0,20.0,9.0,5.507433891296387,15.652159690856934,-0.45275999407615697,-0.45275999407615697
62,10.0,21.0,10.0,5.285764217376709,14.823543310165405,-0.45169354702769116,-0.45169354702769116
63,9.0,22.0,9.0,5.313092231750488,15.25081467628479,-0.4541911990563053,-0.4541911986624081
64,8.0,25.0,8.0,6.156867742538452,16.045742988586426,-0.4453782295885629,-0.4453782295885629
65,8.0,12.0,9.0,4.0103349685668945,14.429999351501465,-0.4556004623738135,-0.4556004623738135
66,8.0,29.0,10.0,6.8932459354400635,15.957823514938354,-0.4593795631664305,-0.4593795631664305
67,8.0,27.0,8.0,6.602188587188721,15.645353078842163,-0.4493820108243408,-0.4493820090975494
68,9.0,26.0,9.0,6.2818663120269775,14.899686813354492,-0.45970641787059535,-0.45970641787059535
69,10.0,24.0,10.0,5.625612735748291,14.174660682678223,-0.45586280182944766,-0.45586280182944766
70,9.0,26.0,10.0,5.981077194213867,14.463199853897095,-0.4644021704901761,-0.4644021704901761
71,10.0,23.0,10.0,5.673460245132446,15.07502555847168,-0.4576195288569286,-0.4576195288569286
72,9.0,14.0,10.0,4.333587646484375,15.574547290802002,-0.4446720159836322,-0.4446720159836322
73,10.0,25.0,10.0,5.9903504848480225,14.577462673187256,-0.44805553670706083,-0.44805553684419
74,7.0,22.0,8.0,5.219341278076172,15.398271083831787,-0.4457579248061442,-0.4457579248061442
75,10.0,26.0,10.0,6.585577487945557,15.646308183670044,-0.44367971400007594,-0.44367971419811186
76,8.0,26.0,9.0,6.123633623123169,15.209852933883667,-0.4555883431722486,-0.45558834278151183
77,9.0,35.0,9.0,7.900065660476685,17.291874170303345,-0.448485483789533,-0.448485483789533
78,9.0,23.0,9.0,5.957643985748291,15.556536674499512,-0.4607902745049716,-0.4607902745049716
79,9.0,13.0,9.0,4.283285617828369,15.38070297241211,-0.4548289741993512,-0.4548289741993512
80,7.0,18.0,9.0,5.726210355758667,16.85240650177002,-0.4559993813525419,-0.4559993813525419
81,8.0,15.0,9.0,4.270145416259766,15.459281921386719,-0.45233970165386017,-0.45233970165386017
82,8.0,21.0,8.0,5.3189496994018555,15.528123617172241,-0.4485196001785538,-0.4485196000854187
83,8.0,18.0,9.0,4.88339900970459,15.203943252563477,-0.45262703498195606,-0.45262703498195606
84,10.0,23.0,10.0,6.004026412963867,15.717129468917847,-0.46044775802331117,-0.46044775802331117
85,10.0,24.0,10.0,7.496256589889526,14.611640691757202,-0.4512566964956385,-0.45125669767252063
86,8.0,18.0,8.0,4.71743369102478,14.637078523635864,-0.45615535808276025,-0.45615535808276025
87,8.0,33.0,8.0,6.842475652694702,14.387945175170898,-0.46671937180591516,-0.46671937180591516
88,9.0,14.0,9.0,4.020634889602661,14.403126955032349,-0.4510693136605731,-0.4510693133032498
89,9.0,15.0,10.0,4.2120020389556885,14.026238918304443,-0.4561218090530266,-0.45612180975613226
90,8.0,12.0,9.0,3.727616786956787,15.026232957839966,-0.447403760595728,-0.447403760595728
91,8.0,24.0,9.0,5.571913480758667,14.5423002243042,-0.46289812754314796,-0.46289812754314796
92,9.0,16.0,10.0,4.378983736038208,14.109183073043823,-0.4680504270286019,-0.468050426844626
93,10.0,40.0,10.0,8.223320484161377,14.399231910705566,-0.44847582477470416,-0.44847582477470416
94,9.0,21.0,9.0,4.834587097167969,13.956291198730469,-0.4484586759276711,-0.4484586759276711
95,9.0,16.0,9.0,4.315049171447754,14.665392875671387,-0.4476616059567405,-0.4476616059567405
96,9.0,21.0,9.0,5.287766218185425,14.22247052192688,-0.4768148420425464,-0.4768148420425464
97,9.0,30.0,10.0,6.556262016296387,14.702913999557495,-0.46668870388331096,-0.46668870388331096
98,9.0,21.0,9.0,5.190044403076172,14.352808237075806,-0.45483932609194433,-0.45483932670992505
99,8.0,19.0,10.0,4.440059423446655,13.440245151519775,-0.45723359563044125,-0.4572335958961441
