,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart
0,2.0,10.0,2.0,2.0039994716644287,14.849388837814331,-3.322367385026642,-3.322367385026642
1,2.0,5.0,2.0,1.5498015880584717,17.477413415908813,-3.3223671650268143,-3.3223671650268143
2,2.0,4.0,2.0,1.219789743423462,11.115485668182373,-3.322367117382392,-3.322367117382392
3,2.0,1.0,2.0,1.24122953414917,14.191225528717041,-3.3223662772844267,-3.3223662772844267
4,2.0,12.0,2.0,2.304722785949707,15.613125562667847,-3.3223672676570177,-3.3223672676570177
5,2.0,5.0,2.0,4.22225022315979,22.875002145767212,-3.3223672102724744,-3.3223672102724744
6,2.0,12.0,2.0,2.167534589767456,11.171130895614624,-3.322366815841283,-3.322366815841283
7,2.0,9.0,2.0,2.042078971862793,13.168251514434814,-3.3223669877700344,-3.3223669877700344
8,2.0,7.0,2.0,3.1050503253936768,21.711398601531982,-3.322366865596572,-3.322366865596572
9,2.0,6.0,2.0,1.9512248039245605,13.176057577133179,-3.3223665782410174,-3.3223665782410174
10,2.0,4.0,2.0,1.430206060409546,14.057919263839722,-3.322366214559033,-3.322366214559033
11,2.0,5.0,2.0,3.53767728805542,20.655224800109863,-3.322366616055613,-3.322366616055613
12,2.0,5.0,2.0,1.7964215278625488,15.194666147232056,-3.3223670205740223,-3.3223670205740223
13,2.0,6.0,2.0,2.589397668838501,12.4670569896698,-3.3223669996006993,-3.3223669996006993
14,2.0,1.0,2.0,1.2402560710906982,23.646007776260376,-3.322366905549531,-3.322366905549531
15,2.0,10.0,2.0,2.7915635108947754,15.097007751464844,-3.3223668646659497,-3.3223668646659497
16,2.0,5.0,2.0,1.5679035186767578,22.414041996002197,-3.32236733980713,-3.32236733980713
17,2.0,4.0,2.0,1.2397751808166504,12.782504081726074,-3.322366633279551,-3.322366633279551
18,2.0,7.0,2.0,2.183669328689575,13.58866286277771,-3.3223667215944093,-3.3223667215944093
19,2.0,6.0,2.0,1.4971020221710205,15.01648473739624,-3.3223673837597696,-3.3223673837597696
