,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart
0,7.0,9.0,7.0,1.9101841449737549,9.012397050857544,-0.6725853614050492,-0.6725853614050492
1,9.0,14.0,9.0,2.4058074951171875,8.950355529785156,-0.6463654761057248,-0.6463654761057248
2,8.0,15.0,8.0,2.558643341064453,9.001654863357544,-0.6370080478335388,-0.6370080478335388
3,10.0,6.0,10.0,2.032789707183838,9.3791184425354,-0.6953609033211262,-0.6953609033211262
4,9.0,6.0,9.0,1.9482812881469727,9.254091024398804,-0.7015103020380907,-0.7015103020380907
5,10.0,12.0,10.0,2.682133674621582,9.360067367553711,-0.6712738638114979,-0.6712738638114979
6,9.0,6.0,9.0,1.8711833953857422,9.107619047164917,-0.6790610623732523,-0.6790610623732523
7,10.0,4.0,10.0,1.8164372444152832,9.430375576019287,-0.691572875126675,-0.691572875126675
8,10.0,3.0,10.0,1.8130285739898682,9.271195888519287,-0.6740009740092919,-0.6740009740092919
9,10.0,6.0,10.0,1.8535616397857666,8.647155284881592,-0.6716722401312076,-0.6716722401312076
10,10.0,5.0,10.0,1.8589353561401367,8.500217199325562,-0.6847971904010974,-0.6847971904010974
11,9.0,11.0,9.0,2.435593366622925,9.639375448226929,-0.6933410979805844,-0.6933410979805844
12,10.0,12.0,10.0,2.3428313732147217,8.937638998031616,-0.6953454501835825,-0.6953454501835825
13,10.0,6.0,10.0,1.834031581878662,8.957169771194458,-0.6918079261268776,-0.6918079261268776
14,10.0,8.0,10.0,2.2500505447387695,9.783419370651245,-0.6888011855851728,-0.6888011855851728
15,9.0,12.0,9.0,2.3794431686401367,9.31517744064331,-0.6807556912134054,-0.6807556912134054
16,9.0,4.0,10.0,1.6601932048797607,9.346889734268188,-0.6929011409500702,-0.6929011409500702
17,10.0,17.0,10.0,3.0010650157928467,9.066102743148804,-0.5975051738951472,-0.5975051738951472
18,9.0,6.0,9.0,1.8818752765655518,9.992405891418457,-0.6911837919455838,-0.6911837919455838
19,10.0,6.0,10.0,2.2788686752319336,10.470434665679932,-0.6933676141754347,-0.6933676141754347
