1.421576106039977930e-03,2.723871969456577447e-02,1.232798183817558450e-02,1.015650822568592987e-02,4.330640836566111707e-03,2.937486103035720844e-02,1.183191893405757464e-03,1.168442279166128500e-02,9.679420140378367995e-03,6.807026826430602863e-04,1.873794118758070198e-02,2.770565292418382050e-03,1.150472301612987490e-02,4.249012617707100242e-04,4.232629787022983907e-04,2.550585421799758060e-03,1.883012449225372059e-02,1.271183211603428738e-03,5.216601461838298037e-03,3.238667004727325497e-03,7.270579690415161127e-04,1.406745245349447747e-02,1.552467249610733424e-03,1.856336765813153874e-03,1.216335982677542232e-03,1.374797628460231250e-02,7.955876505454817504e-03,4.536789029156422515e-02,4.581446037558225062e-03,8.921250485609238511e-04,7.799784308888366201e-04,2.168345898175568637e-02,8.456406625234427765e-02,9.566931057263531246e-04,3.357275056553749720e-02,1.421282140515503587e-03,9.135967806441736786e-04,2.197172130651432655e-03,1.453114879205356881e-03,1.036197895153036057e-02,4.315085169075151203e-03,8.575027800873356171e-03,2.232792653006293593e-02,1.647095279353984285e-03,5.511858159141905938e-03,5.041513563859346438e-04,3.354125426906101083e-04,5.114198068424872894e-03,1.641153840491099258e-03,1.175450179621923864e-02,1.973026066912595376e-03,9.575946296313099168e-03,5.221393538999662132e-04,1.901174436865958051e-01,1.227023017341011485e-03,4.594726150404566771e-03,7.107270728983189735e-04,1.161986925090972411e-03,3.478143328308094806e-02,2.021243007006308118e-03,5.683440687772749883e-03,3.197498582626768886e-04,9.301305330597363016e-03,3.133744866287090070e-04,4.151818863960100121e-04,6.473883694911027964e-04,2.681983417903074755e-03,8.487715686356638034e-03,3.535307081777328301e-04,2.450348390660801040e-02,1.138827334782412451e-02,1.224367957330891070e-03,2.099482916601687690e-02,4.823069743097050722e-04,1.369449194019348517e-02,5.487332670798401348e-03,2.937120489675185825e-02,5.531138505231823765e-02,6.669708111501969003e-03,2.061438333979046748e-03,2.972286966668476801e-03,1.342508149779416543e-02,1.808741718797574755e-02,3.784744613071514604e-03,5.041196782624519923e-02,1.368037832572614222e-02,6.228408513700969817e-02,1.248732507646576045e-03,1.312096031868986365e-02,3.568157230897264168e-03,8.758353364953022635e-03,1.383268847897727559e-04,2.753013924248697876e-03,2.528202875709236255e-03,1.049004244706439222e-02,1.243128578784140435e-03,1.690774673943050074e-02,5.635566710554306205e-04,1.465002173154052482e-03,7.209846511850867903e-04
1.602205887936116986e-03,7.973987732417343877e-03,3.437278674604767742e-02,3.250519285776755016e-04,9.917344881666092377e-03,7.966376931614439078e-03,3.659070739654556297e-03,2.740442676457908403e-03,4.383839546292697328e-03,1.309151893797701693e-04,1.346918958657090243e-03,1.483388008400766782e-02,2.917757301508827443e-03,4.138545468382812120e-04,5.082868099408871694e-03,8.673794798809326707e-04,6.423398520462368600e-04,4.954782037351030538e-02,1.050159682155124433e-03,8.711827712835950102e-04,3.431469235714162524e-03,3.018506158914341440e-04,3.762290702354820215e-02,4.895018385811435863e-03,6.506928634298195062e-03,1.768149489559105603e-03,3.195341903529453059e-03,1.350202164053276388e-03,4.718790900607035613e-03,8.774088437146047859e-03,1.554702723820005055e-03,1.236436029501336749e-03,2.820242196472942317e-02,1.669126467663624566e-03,6.553047114128290364e-04,3.200204470135668833e-02,1.183970265832637921e-03,1.949377001774297430e-02,1.960572958270129478e-04,5.714374040419841665e-04,1.140869752050366294e-03,3.802405741210674456e-03,1.996626108842319749e-03,5.851204310213035638e-04,6.463469717703057039e-03,9.527345338406581834e-03,1.430043683196573516e-03,7.073887628007847605e-04,7.149324082797206244e-04,6.463241078938470989e-03,2.171015223955631481e-03,2.063094451687493350e-02,9.236672299811267417e-03,1.218949972379712414e-02,5.164060435194217516e-04,7.097471146286893351e-03,3.097025726576343140e-03,2.403295557626007714e-04,7.580594752647063341e-04,4.084093310970692003e-02,3.638228319425583501e-02,2.299188965255913580e-03,9.666497648444733262e-03,5.047217436393246735e-03,6.612138364127722809e-03,2.560856227831110558e-03,1.090466959264641466e-03,7.744143200256860780e-03,1.086141193459864290e-02,7.459505880547315573e-03,8.971495216755738045e-04,4.240092266612322490e-03,2.981566550757385175e-03,1.597522641299872412e-02,2.400774699761494199e-02,1.035981874660994511e-03,3.602810282697879989e-03,6.366629108426396719e-03,2.417307411220759750e-03,6.799335109810871434e-03,1.008919994625529643e-02,3.025345068794338399e-02,6.636196709682779145e-03,7.038619012630508917e-03,3.186149715608698699e-03,3.687233526183979139e-04,1.611124786919492999e-02,7.449085783895398501e-03,4.819443753784383166e-02,9.646718244321033763e-04,2.725266929840812914e-03,1.154025987905378308e-03,4.614125436524789577e-03,8.238534503852449828e-03,3.330755642502128563e-04,5.442037113188385143e-03,1.364359926937138692e-03,1.594498595000231819e-02,6.992075045970687699e-03,2.251079136111783262e-04
5.871990762531453453e-03,7.140316411279524393e-04,4.514745589645831336e-02,4.728299765465995147e-02,4.522421848569987382e-04,3.523446475402024127e-03,1.312777330738392834e-03,1.830179657750240262e-03,4.928515817926786696e-02,1.701627945346036175e-02,6.440202447705079295e-04,9.321817707227580962e-02,3.956542235228265210e-03,1.703954030383441828e-02,9.093343565580132900e-04,4.060383327212035987e-03,1.321335546373090305e-03,2.276416097541401028e-03,5.903207409142726542e-02,3.735399639563437724e-04,2.881058049957132758e-03,5.857752553833322877e-04,1.179772137288928211e-03,6.813891016710201670e-03,8.176126381204398483e-03,2.056903155476445908e-04,1.214540622289410603e-03,5.192217966219023033e-03,3.241731232301775338e-03,1.464410264946259133e-03,3.791921469735876071e-02,1.104208515403597990e-01,3.615453832227539382e-02,5.143410664468580501e-02,1.551721318516348109e-03,5.089045996308520434e-04,2.404680792658648800e-02,2.122638466223176427e-03,1.550237649271118522e-03,3.233929815477165691e-04,7.866378663967819786e-04,3.541478592048530240e-03,5.921556076742982844e-02,2.280473626536254610e-03,1.697142757718706971e-02,5.782571081823011062e-04,1.783155313664041815e-03,5.447652013869346953e-04,4.751416899798741218e-03,3.152202557375634144e-03,2.277317095328560206e-03,5.958050917195895297e-04,1.121016404155944892e-03,7.268819327679689954e-03,2.231007868296475810e-04,4.093556178844985627e-03,2.899061861617829167e-02,3.178615993400085368e-03,2.128937727229805472e-03,7.736319309188480556e-03,2.781210731724157066e-03,3.394905787970959026e-03,1.022783574233492119e-03,1.547313803103722660e-03,2.653826201823939260e-03,3.631837994885113701e-03,1.115777874586112360e-04,4.577977150749115015e-03,1.645973239868958691e-03,7.302404597493626810e-03,9.397509202566614595e-03,1.566716959076849477e-02,9.141929893944971894e-03,4.198968075043667952e-02,6.477548691869273317e-03,2.933626240518596951e-04,6.409565096261830852e-03,1.186096565199756640e-02,3.252325181322463909e-03,5.414053465046469484e-03,6.447826409117135386e-03,4.937845569463679722e-04,3.922271562810280871e-04,1.653149486853082396e-03,4.445159475779052183e-03,4.435931983324367840e-03,1.270265513165345916e-02,6.202754622632798394e-04,2.668972833279376847e-03,6.741013381599922361e-03,6.032551195129924083e-03,5.284244635838422285e-03,2.282495996904389170e-03,6.055138899425153119e-04,3.016758671507488096e-03,5.719871150003533536e-03,7.774910770490675929e-04,4.637638418898181250e-03,1.270753222649280856e-03,1.340667892823708442e-03
5.759057423720998110e-03,3.259411904015588769e-03,3.547684638699340979e-03,3.346847921913308904e-02,1.605223762368745467e-04,3.801809110694712038e-04,4.336616757098110827e-04,1.311755123232113962e-02,1.406577699728850037e-02,6.404888077429410180e-03,2.512962743855375741e-02,1.356843699100758124e-03,4.784317780421126765e-02,1.937634470335044060e-03,1.817666953488524320e-02,4.964692276042736128e-03,8.696979363004621322e-02,1.308838996610705305e-03,2.735275497386861418e-03,1.228695750978656023e-04,4.927443668654937770e-02,7.003166015234931060e-04,1.142775488195793424e-03,5.204234871410625156e-04,3.261254324290373957e-03,2.482872116679591887e-03,1.670065144127156102e-04,1.618113054260818598e-02,8.376339426707799310e-04,1.938100050310321773e-02,4.687660675624243686e-04,7.676584870506321726e-03,2.037268336999652045e-04,4.303540657554115120e-03,3.960068165960461267e-03,5.738824996647557547e-02,2.668674095367203417e-02,6.195951871666370916e-03,9.673080852373663755e-04,5.944455773782274547e-04,7.972025884241599851e-04,1.735159551517049259e-01,2.205416808320105214e-04,5.143782946642677656e-02,7.768589458757521344e-04,5.332072085040283176e-03,1.351056983771098396e-02,5.847031612224797698e-03,1.247437051976841996e-03,6.942968496620104081e-04,1.450627087860713663e-02,1.354722767917749746e-02,9.563928877677960877e-03,6.917536642748215066e-03,1.558295208536959221e-02,1.895903296748640068e-02,1.255683164838340693e-02,3.109122593786911755e-03,4.560167790005403496e-03,1.656282725848119046e-03,3.386916515432848870e-04,4.051547763369686868e-04,6.013990122058043668e-03,8.913102755508557629e-04,2.776271167754873004e-04,3.749451110749585717e-03,7.089502815565978597e-03,7.773824183391651399e-04,1.009838469434095210e-03,2.045115788089762326e-02,2.314059344323859610e-03,4.329437641540634634e-04,8.420458288585994100e-03,5.096119679843667989e-04,3.157651822602267760e-02,4.674017879869776901e-04,3.207615884635343310e-03,3.477237305184126010e-03,1.499974196268482121e-02,3.803606503543781065e-03,1.850047572350428399e-03,1.235473370470303151e-04,9.802869064860677672e-04,4.679994101456083156e-04,5.272816314426094584e-04,3.059620402307284799e-04,3.126126059676368352e-04,6.972519882861628361e-04,3.432803676624047052e-04,3.719723277195536356e-03,1.001330627701027196e-02,1.478598568501131305e-02,3.538685019606930410e-02,4.833350202033990378e-03,4.186971322743740509e-02,1.074202085337069834e-04,6.961808803673005634e-03,4.710932829571399562e-03,6.221955542659839307e-03,2.213898000398667118e-02
5.723874744983641072e-02,4.900885935957738403e-04,7.413239137048084322e-04,5.341076628034953843e-04,7.143456458661747973e-04,7.905820174061222935e-03,8.397179489313688367e-04,1.888844538495420763e-02,2.022061738910659132e-03,1.726085366032693554e-03,4.513011572396786152e-03,3.543301359760298377e-04,1.322625808820047412e-03,2.044762972801411789e-03,6.732037518998085224e-02,1.901438841625610219e-04,5.411466365282463975e-04,1.337706436357923370e-02,2.920823238333693402e-03,6.538950036157834943e-04,1.933352526141799777e-03,5.000143585764732154e-03,6.382808854062210942e-03,1.413982240482220226e-04,8.403160133788863465e-03,6.850174017396295882e-03,1.500785181510405457e-02,3.614723356693133605e-04,6.714898875796214417e-02,2.233344247876454733e-02,6.520246524671612087e-04,1.081797632843261962e-02,2.012518513591661094e-04,4.983296285968086574e-04,1.089001478452451127e-02,1.110235774258493124e-02,4.985501601604012262e-02,3.265011889351738389e-02,6.966460307756423484e-03,6.830336207439421763e-03,1.267424673797066820e-03,4.296582436115459896e-03,5.508309956180293008e-04,4.076355217788388816e-04,7.222556133780587938e-03,1.671046388692873927e-04,2.637116910955849712e-04,8.889805607180079408e-03,5.176919726150071809e-03,1.636219574557832743e-04,5.306537875749623052e-03,1.490186079992351074e-04,1.580948931822002740e-04,5.397032935570061224e-02,1.000022553385961598e-02,5.789531604878675681e-04,3.373726176200350819e-03,2.848656426700568733e-02,7.882063436279845500e-03,1.946778402880211967e-03,6.307298778465858860e-03,4.944839627542689520e-02,8.475904247474127596e-04,8.022788742591945715e-03,2.912948310037715392e-04,8.136109201527972137e-03,1.184636653741715905e-03,1.217806569717950430e-03,1.898671906583895494e-02,8.082138192916591551e-03,7.373263807745175126e-03,1.156476076283190733e-02,1.117341215357627385e-02,1.930318697408232170e-03,1.522343497709238366e-02,3.625729999790274502e-04,3.869778536866903406e-04,8.346654957868557484e-04,8.088169058538175263e-03,1.062115253031662657e-03,1.895537175101775129e-04,8.697704435092462605e-03,8.525086311516790740e-04,1.886118551662181644e-03,8.257950689383952714e-02,3.521010502864463376e-03,2.155231572052361544e-02,2.639442726984449401e-04,5.054955684120138876e-02,1.736068893885128056e-02,3.244199222608094412e-04,2.649293386819633056e-02,2.871791038834659721e-03,4.475242787813022219e-03,6.217824562295716333e-03,7.146414907684868478e-03,8.981699283125015075e-04,1.391199862465245570e-03,4.124039137727997760e-03,2.813062560274966466e-03
1.932681761222089381e-03,1.998739550837128759e-03,1.533281043176443594e-03,1.340306250476535873e-03,1.907324166590136996e-02,6.899799750606045064e-03,2.473021183690727286e-03,1.796342426300763387e-03,5.447084104469566285e-02,5.747050594241928309e-03,4.208289742715937837e-03,1.727181353823935978e-02,2.374621670498653497e-02,1.367237009755456955e-03,5.302288779793296394e-03,3.581360201753663159e-04,2.032073466272082539e-04,8.113959608284994005e-03,1.330965224906562646e-04,1.591985743809243292e-02,1.028056297847160412e-03,6.704884455079324415e-03,1.053575757818617058e-02,1.756761127453180518e-03,3.041204588908430744e-03,6.648370409761765465e-02,1.627371240122622159e-02,9.117560782326192791e-04,1.335098134522005875e-01,4.377407116380769431e-02,2.714119582571286973e-04,3.210778122215622132e-04,1.063634030685874999e-03,2.440636766508640781e-02,1.308445135215451343e-03,2.936462752983239922e-03,1.855182764611422929e-03,8.875717751821306581e-03,9.515864333797755675e-03,1.164562468209529830e-04,7.891044704273148316e-03,7.068170843209427984e-03,3.352604218929548883e-03,7.508967795433548094e-03,2.943163281287459413e-03,3.800614339200386865e-03,3.513111608852399021e-04,2.390351478062112715e-04,1.440270328324979796e-02,1.922019687100798291e-02,1.120239466930701179e-02,2.014608623238660964e-03,1.009702685752784978e-03,3.069249814008578013e-03,6.039396393354410936e-04,2.455032159432363366e-03,7.065001491536513321e-04,2.122321296037053828e-02,4.362525720570935295e-03,7.117190544652834960e-02,3.890769275422979647e-03,4.104888129003816423e-03,7.163761561891793337e-04,2.790057484326747064e-02,2.221251182433821997e-03,3.368886198213056943e-04,1.947544890500986503e-02,1.891037273423512707e-03,5.431480652005824146e-03,6.269223447357441005e-03,1.593884631443112264e-03,1.407693125628198261e-02,5.986684214858085029e-04,2.050929009216691593e-03,2.281452328116750135e-03,2.478074991652992175e-04,5.575870692459823641e-02,4.920414811441470998e-03,2.339709980479030144e-03,3.599753784909063767e-04,3.764134359066155858e-03,1.901363817465046924e-03,1.526116323973137831e-02,4.025086076230402835e-03,1.541939538594032551e-02,9.045498205456801652e-03,1.706318883817710711e-03,2.977651512076033048e-03,3.750774872245003343e-03,5.288776542990061141e-03,7.516082634653915677e-03,1.434792148525844890e-03,1.153675398396433391e-02,1.439747928279849374e-03,1.907120798322644098e-02,3.354974098503800753e-03,2.102432064464230393e-03,2.923855024122439233e-03,2.679937404307579027e-03,1.258081828348878509e-03
6.023326254840380639e-04,1.333324892473603321e-02,1.141214093246964607e-02,2.228391849743691436e-02,3.861602757597319083e-03,7.749273952807996663e-03,9.574513649222862743e-03,6.684676297421077856e-03,1.035175207553092275e-03,9.165025541755259181e-04,2.031453857409344817e-03,2.270300823135459802e-03,1.060576829987395220e-01,1.531842764707684428e-02,1.444298410746732986e-01,2.479070134462719663e-02,8.353755677951274494e-02,2.339903994419969407e-02,5.002374508529139341e-03,3.044042499214908229e-02,4.488863746540384947e-02,1.686606138300339799e-02,2.093655957459153449e-03,1.274115362284194541e-03,1.514282400024422395e-02,1.837804802971611685e-03,3.781972480639311427e-04,2.091670423865676920e-02,6.653599011892343505e-03,1.962476003365186492e-03,3.806270497373475791e-03,3.132584480652020331e-02,9.218065890593174841e-03,2.689480558106184180e-02,1.070365694351334881e-03,4.464108771554773682e-03,6.090731412960971244e-03,1.264775415186742899e-02,2.151872457450877945e-03,1.044349026996321643e-02,6.762208339649746283e-03,1.278595875736930447e-02,4.023319383557980716e-02,6.054095705343695566e-02,1.513893800943312204e-02,2.978365073404073797e-03,2.428758496687258850e-01,2.927316894963085097e-03,1.791512961105210487e-03,8.970562095348473541e-03,5.635548152363668330e-03,1.087046474217477077e-01,1.893268427846971427e-02,2.758053408658966282e-02,7.388036637689385407e-03,9.681065595942138502e-03,1.195283880663888972e-02,1.309615878981572161e-02,2.457867593996549294e-03,3.319275471342415622e-03,1.987902571305873427e-03,8.563888856337447536e-03,2.632320735885096755e-02,4.610585810758121607e-03,7.349681269157464815e-03,2.521154600419656111e-03,4.631122359505625979e-02,2.703828434296506183e-02,6.412435301567457821e-03,2.395314953720130077e-02,1.436329090838185107e-01,1.933856818654491059e-03,7.734235571590787617e-02,1.965115039309459424e-02,5.375255583220993859e-03,2.076076740595383940e-02,7.388652365338191884e-03,1.155376751865785576e-02,2.869881877723832650e-04,5.630557927669630792e-03,3.692229293434965559e-02,5.955882020031608333e-03,2.681465428865957221e-02,3.099707911258704415e-02,4.400380132307553545e-03,8.189857772137203173e-03,7.685365089029730194e-03,3.918871941130501642e-03,8.565375508980342320e-03,1.975928214380652526e-02,7.034645815807672679e-04,5.937736109846059214e-04,1.305021002040672451e-02,2.209043361342316689e-03,3.484659920936263727e-02,4.909766643348902060e-02,4.138592872220624684e-03,2.819741761927570603e-02,2.692133059278926932e-02,1.276942049410509632e-03
2.724242289324404001e-02,8.831488749670764887e-03,2.394403230318833259e-03,5.726054854436279061e-04,3.189713400400338156e-03,2.725538040476242416e-02,9.912714004516771926e-03,1.253363763384294713e-02,7.260115121863451332e-04,2.332002317396213512e-02,6.186550422990652782e-03,1.436692631255733280e-03,2.507147261732325244e-02,2.530464042442448925e-03,1.050876135476649410e-02,1.547892974940048329e-03,3.267800235686441675e-03,8.964718868207830274e-03,5.003679227285087044e-03,4.010038538976799230e-04,7.876588516285551109e-04,6.339012238570785295e-03,1.760722501004594390e-02,1.417262993626218276e-03,4.576172939748435523e-04,6.552797270458905754e-02,4.490383516801728717e-03,8.292869171288633906e-03,1.927061371461739891e-02,4.171013735857011934e-02,4.604275034391345361e-02,1.503013527732290772e-02,4.050663943551695290e-02,1.357310350452857299e-02,1.762246339982098599e-04,1.550242263543078966e-02,6.963461100508879648e-03,9.845112186617993241e-03,5.377480347648354352e-04,4.361902427713383774e-03,1.914065743242896866e-03,8.480894952777897483e-03,1.309252557840515432e-02,1.165463362686876671e-03,1.994687815928498573e-02,2.936005481691172838e-03,1.084982485588530457e-02,5.321768071332597799e-02,4.621860147019386800e-02,2.681659439435477021e-03,7.764411088986453331e-03,2.612774373217955672e-03,7.842163057827637729e-03,1.380897145132017369e-02,4.975323886101386955e-03,1.989395786038303943e-02,2.192859056468961232e-01,2.764884867094140677e-02,6.064162487183910079e-03,7.030051425941236110e-02,1.954696817561505512e-02,5.342813526429847706e-03,3.413971729110296671e-01,2.510708082173015998e-02,3.689369851781048107e-03,1.926149758356752225e-03,5.560824918375014509e-04,3.168017686019719082e-04,3.490366523968181298e-03,3.761667477817620653e-04,1.637893397217331237e-02,1.836443489535913298e-02,1.744064005420994847e-03,6.481809718016977306e-03,4.877548365293864381e-03,1.315355349180231948e-02,1.333404236444034763e-03,1.722327110181431573e-02,2.639475541777285342e-02,6.482698245111251367e-02,6.589923399214775088e-03,1.913185833701907233e-04,1.301764757672915947e-02,1.285139234374796900e-02,1.717687017056170572e-03,1.522956534221265451e-02,2.092606754522747040e-02,8.616243491497935225e-03,2.771069257045640985e-02,3.653151327876510111e-03,6.141602748399385345e-03,7.115041397078506044e-04,3.028245548992999914e-02,1.729330763655566663e-02,1.543021564898566615e-03,2.533313872838158232e-03,2.465602600772308015e-02,4.011048319405525163e-03,2.455638596394514941e-03,1.766418430538685067e-02
1.103656225489075713e-03,8.277613730724779585e-04,7.328334666367513836e-04,7.109360352818101456e-03,5.279294162326689764e-03,1.913709127029239974e-03,1.288861182100121527e-03,5.076894823289615499e-03,1.874646769105661401e-02,3.028955904361925813e-02,1.281143457076613749e-02,6.815724831330641914e-03,1.070811716803099327e-02,1.855215230213224254e-03,5.442800807462709785e-03,1.544837886520135893e-02,7.072169179520452001e-04,1.687559749157402714e-03,1.714275444449615132e-02,1.368736539795185891e-02,9.152482187472697067e-03,3.793681213889687782e-03,2.304969585727987408e-03,8.212371294777381535e-04,1.568700285224527502e-03,3.305055079476669055e-03,3.356278278165003700e-04,1.756348844498508040e-03,2.803420025587660073e-03,3.856414882442986045e-04,1.661277632448460856e-04,2.718357020573347604e-02,2.265572843844581002e-03,3.540472377378499780e-03,1.360402075415354135e-02,8.945674529526704416e-03,2.657509379891533985e-04,1.692215676798029843e-04,3.930952200385643552e-03,2.854613542208968464e-04,5.933539135127880067e-04,4.666625723538641093e-03,4.406840696004700247e-04,1.471192428019969627e-02,3.242478784237236376e-03,7.182540868174012126e-03,8.117198670142345210e-03,3.169800698108885331e-03,9.113337317859755227e-04,2.560656114338233022e-03,7.515532267220438600e-03,3.490251957953784817e-02,4.557134196380581079e-03,1.212854416621974738e-03,4.039442790546456281e-03,1.139547888456734077e-04,1.192056251582971618e-03,3.859346108415639357e-03,7.865000870258031032e-04,1.011497275090091630e-01,2.560103648965379036e-03,6.387071460593232415e-04,4.349555385139117387e-03,1.269513763971261665e-02,1.347070078249508777e-03,7.838295710674765895e-03,6.677451407206577531e-03,2.156970984740050649e-04,7.364533373541815031e-03,1.210561226414647338e-04,3.253350773049217687e-02,2.663403275189680369e-02,1.888211925310091235e-03,3.733211293848904405e-02,3.117469694635134343e-04,4.376917062461562619e-02,5.918927811302210351e-03,1.008833717752442329e-02,4.565821137960878254e-03,2.915800556684845866e-03,6.846204811385529776e-03,3.947629163729516298e-03,1.792200560511740884e-02,4.329011017822535778e-03,1.684984662485017196e-03,1.192962550733351603e-03,1.720215182069213854e-03,2.041149503023247536e-03,5.558492655030330271e-03,5.057861691219546528e-04,9.872448082278309847e-03,9.377990925682273132e-03,3.010045194067186621e-03,1.146549868789627441e-03,3.529164072739934301e-03,3.475676088575354217e-04,8.808977717896117722e-04,1.183279882956833791e-02,2.959453920761502543e-03,2.148771138090084867e-02
3.050222523256247795e-03,6.005102544446579843e-02,7.969811735039596719e-04,7.812620046031136523e-03,2.443528630872481705e-02,3.375207861522885443e-03,1.215330953825046433e-02,5.287977834381408712e-03,1.296699037278830095e-03,2.039878775095903610e-02,9.333281658065212694e-04,1.177383059248255769e-03,1.040128374728023324e-03,3.484798318156131971e-03,2.696380330930627043e-03,5.387711369626572294e-03,7.124719637906146152e-02,7.468026611543837059e-04,9.864682790022155385e-04,3.412842252379542311e-03,2.285535688724581703e-03,1.349857314589688467e-02,3.204086928524683226e-04,2.647913623177249390e-03,2.369662479469334879e-02,7.557077798462480747e-03,1.315739623919990340e-03,5.700916740032220716e-03,1.341175307989105579e-02,7.369009324733136364e-03,3.041235179797396361e-03,6.034227202773908422e-03,2.249925735361928483e-02,1.569573012382537505e-02,2.398654741176352561e-03,1.181545823147751688e-02,1.046998285785672757e-02,5.689296217780785529e-03,2.851594132899207853e-04,1.272854050292874812e-03,1.739336998573483284e-02,6.327572606693166032e-04,5.130290025337078813e-03,1.199403940692994087e-02,2.303330467106916649e-03,9.794564098021955531e-03,2.097310393853346003e-03,4.855787196256139415e-02,6.193541312617762730e-03,1.135020532488406793e-02,4.218884143182797543e-04,1.265410619574790056e-02,6.745116318257173872e-03,5.142482381779391390e-03,5.578699906246001317e-03,1.204565826448917611e-02,2.905010734228297489e-03,6.754981315305069560e-03,2.593379357787814390e-03,6.810302172531756092e-03,4.837258397051780114e-04,2.504826250623603048e-02,2.235659320318475658e-04,1.363898569486231283e-02,4.432613976203216748e-04,4.220382435819279923e-03,1.127065429554404644e-03,1.124671429760710183e-02,2.481897911742450905e-02,6.063153894816478455e-04,1.363345072468891486e-02,5.749624124634470333e-03,1.619545696839736751e-03,4.005668016490658220e-03,1.660961922194027600e-03,3.097058920829830111e-03,6.555803575577322587e-03,6.315790103434101074e-04,3.561917592923358883e-02,1.148169630636577346e-03,4.976610898904145625e-02,2.861206439507315777e-03,5.461045143738404301e-03,3.893569131487438495e-02,4.027639068329194258e-03,6.911006483121659785e-03,3.495882122637316170e-03,4.663853534347538361e-03,7.629851336811540458e-03,1.195125469099025950e-02,7.397594320788621752e-03,3.368689675605033304e-04,1.219837421963594799e-04,7.918378055362931475e-03,8.110158348988384322e-03,1.166106954255670056e-02,2.125122831966419837e-02,4.248615717671128111e-03,1.836486772564008231e-03,3.984799655146155882e-03
