,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,time_metod,min_func_val_metod
0,32.0,12.0,2.7080633640289307,1.0983569193075077e-10
1,31.0,16.0,2.6538658142089844,8.023488487324742e-11
2,32.0,15.0,2.832087755203247,1.1232769673993742e-10
3,32.0,13.0,3.0054402351379395,4.545194243174355e-11
4,32.0,14.0,3.869704008102417,9.766558063284146e-11
5,32.0,18.0,2.843815326690674,1.2553407617492143e-10
6,32.0,16.0,2.6685116291046143,1.196145596635409e-10
7,32.0,12.0,2.492227792739868,1.623242718082835e-10
8,32.0,10.0,2.414630651473999,8.64691679775308e-11
9,32.0,19.0,2.6294519901275635,1.2355004838389225e-10
10,31.0,15.0,2.4726991653442383,1.58495445282338e-10
11,31.0,13.0,2.4029009342193604,1.2171521483334855e-10
12,32.0,15.0,2.520555019378662,1.7272797655636357e-10
13,32.0,22.0,2.8091392517089844,1.0633644584495529e-10
14,30.0,10.0,2.3037521839141846,9.709682611184802e-11
15,32.0,12.0,2.51124906539917,9.469684754294329e-11
16,30.0,13.0,2.521531581878662,1.4737514775415908e-10
17,32.0,17.0,3.0166594982147217,4.118630421453843e-11
18,32.0,9.0,3.093325614929199,1.2348557308326103e-10
19,32.0,12.0,3.2710564136505127,1.047238961892848e-10
20,32.0,11.0,2.827207088470459,1.139375592412628e-10
21,32.0,19.0,2.673386812210083,1.2029259079682051e-10
22,31.0,12.0,2.6006410121917725,9.040826458458682e-11
23,32.0,17.0,3.1519172191619873,1.0966315947410943e-10
24,32.0,20.0,3.424874782562256,1.6224373056177562e-10
25,32.0,20.0,3.1724252700805664,1.7010240182403758e-10
26,32.0,16.0,2.5879154205322266,4.687739875532943e-11
27,32.0,12.0,2.5542516708374023,1.5223710363714235e-10
28,32.0,14.0,2.4404780864715576,1.1475585883451168e-10
29,32.0,15.0,2.658745288848877,9.808506217573234e-11
30,32.0,16.0,2.6094772815704346,1.2386549813830977e-10
31,32.0,16.0,2.6406784057617188,9.284783586152974e-11
32,32.0,15.0,2.6348278522491455,1.1389715806042058e-10
33,31.0,7.0,2.1660892963409424,1.318946241691483e-10
34,32.0,18.0,2.6060125827789307,9.624974926859433e-11
35,32.0,11.0,2.3682212829589844,1.2788949633521394e-10
36,32.0,17.0,2.649951934814453,1.653225237370628e-10
37,31.0,15.0,2.47856068611145,9.356144631807827e-11
38,32.0,18.0,2.865780830383301,1.5799897859328021e-10
39,32.0,18.0,2.843797206878662,8.515083516992719e-11
40,32.0,9.0,2.4312093257904053,1.713052233149851e-10
41,31.0,12.0,2.4966580867767334,7.233251068594296e-11
42,32.0,19.0,2.472736120223999,5.947686883714815e-11
43,31.0,16.0,2.4517338275909424,8.44605460117474e-11
44,32.0,10.0,2.3154659271240234,5.417424701417435e-11
45,32.0,12.0,2.694842576980591,1.434040019603174e-10
46,32.0,10.0,2.6289966106414795,9.362449818119118e-11
47,32.0,19.0,2.7554428577423096,6.909195549357341e-11
48,32.0,17.0,2.439497470855713,1.3404821523660455e-10
49,31.0,10.0,2.2139010429382324,1.187198338909493e-10
50,31.0,8.0,2.2584071159362793,7.722192601768964e-11
51,31.0,12.0,2.2725064754486084,1.0427754232143505e-10
52,32.0,12.0,2.262298822402954,1.140730974543829e-10
53,32.0,10.0,2.1377346515655518,8.560633881801061e-11
54,31.0,15.0,2.2715113162994385,1.5885907362359865e-10
55,32.0,20.0,2.447821855545044,1.6011434746338463e-10
56,32.0,12.0,2.2608537673950195,1.64075948625241e-10
57,31.0,12.0,2.2192797660827637,1.1498718879034572e-10
58,31.0,15.0,2.367271900177002,1.4131762986234711e-10
59,32.0,10.0,2.2011537551879883,1.4712393727833885e-10
60,32.0,19.0,2.3779544830322266,4.416027635553976e-11
61,32.0,24.0,2.6172306537628174,1.337593458336111e-10
62,32.0,16.0,2.419409990310669,1.4631673357405814e-10
63,32.0,14.0,2.450218677520752,1.2773317790812517e-10
64,31.0,11.0,2.156783103942871,1.5635486929031314e-10
65,32.0,12.0,2.2773423194885254,1.2095664310714783e-10
66,32.0,6.0,2.1386640071868896,9.07309042504481e-11
67,32.0,7.0,2.0415120124816895,1.5102922504573224e-10
68,31.0,11.0,2.1240878105163574,6.597752806411289e-11
69,32.0,13.0,2.336915969848633,1.0434922682046286e-10
70,31.0,17.0,2.2896032333374023,9.257746772658079e-11
71,31.0,19.0,2.5879175662994385,1.5837779935396067e-10
72,32.0,21.0,2.7505428791046143,8.796814839910009e-11
73,31.0,10.0,2.211965322494507,1.2958633663135273e-10
74,32.0,17.0,2.5034172534942627,1.5152923225912354e-10
75,32.0,14.0,2.277435302734375,1.0595179868641188e-10
76,31.0,10.0,2.2207436561584473,1.0652608943294122e-10
77,31.0,17.0,2.378420352935791,1.5430710120768707e-10
78,32.0,27.0,2.662193536758423,1.4773858549547855e-10
79,32.0,12.0,2.2885584831237793,1.2249026765514634e-10
80,32.0,13.0,2.3174796104431152,7.799282564730925e-11
81,32.0,17.0,2.4218523502349854,8.405680290119282e-11
82,32.0,14.0,2.3398499488830566,1.1505215543565923e-10
83,31.0,15.0,2.408252477645874,1.2677436494930143e-10
84,31.0,16.0,2.474128246307373,7.794389825313435e-11
85,32.0,11.0,2.111377239227295,9.991741188407828e-11
