,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart
0,32.0,25.0,32.0,3.876546621322632,23.695297479629517,6.436523168775676e-11,1.368050823119023e-10
1,32.0,42.0,32.0,4.548908948898315,23.501957416534424,8.023488487324742e-11,8.023488487324742e-11
2,32.0,40.0,32.0,4.331113815307617,22.23144507408142,1.1232769673993742e-10,1.1232769673993742e-10
3,32.0,39.0,32.0,3.9659290313720703,22.815882921218872,4.545194243174355e-11,4.545194243174355e-11
4,32.0,44.0,32.0,4.806258678436279,24.2090106010437,1.1535717671493376e-10,5.700671667607287e-11
5,32.0,34.0,32.0,4.383865833282471,23.673357009887695,1.3483205224173463e-10,1.3483205224173463e-10
6,32.0,45.0,32.0,4.541607856750488,25.55327820777893,7.07414651014549e-11,7.07414651014549e-11
7,32.0,47.0,32.0,4.447417974472046,22.13761806488037,4.1542870636213065e-11,4.1542870636213065e-11
8,32.0,43.0,32.0,4.190536975860596,22.104411602020264,6.757590066145026e-11,8.64691679775308e-11
9,32.0,48.0,32.0,4.543061017990112,22.32856512069702,9.096096655192429e-11,1.5049386518088423e-10
10,32.0,42.0,32.0,3.9097659587860107,22.091232299804688,1.2585353478409866e-10,4.8466574774835475e-11
11,32.0,44.0,32.0,4.142664670944214,22.044353246688843,1.282177147109873e-10,1.0995809482739331e-10
12,32.0,32.0,32.0,3.7266945838928223,21.91739773750305,8.180154515434192e-11,7.676051008245036e-11
13,32.0,56.0,32.0,4.637282848358154,22.19676399230957,1.6233457038426524e-10,1.2222085401629094e-10
14,32.0,39.0,32.0,3.9078004360198975,21.629799365997314,1.28930796491919e-10,1.5127921405910114e-10
15,32.0,45.0,32.0,4.243748188018799,22.252856969833374,1.0953888019711972e-10,1.0953888019711972e-10
16,32.0,31.0,32.0,3.7891275882720947,22.001903772354126,1.4737514775415908e-10,1.3403052509738244e-10
17,32.0,48.0,32.0,4.204699277877808,21.932569980621338,7.978292387435897e-11,1.325708079240521e-10
18,32.0,24.0,32.0,3.404390335083008,21.687419891357422,4.5983514068188606e-11,4.5983514068188606e-11
19,32.0,36.0,32.0,3.806255340576172,22.241666078567505,9.917571916193723e-11,1.395890596816136e-10
20,32.0,34.0,32.0,3.7278809547424316,21.7602322101593,1.139375592412628e-10,9.268989701740885e-11
21,32.0,37.0,32.0,3.921971559524536,24.11768341064453,5.872702509059049e-11,1.2029259079682051e-10
22,32.0,31.0,32.0,4.15633225440979,22.44095230102539,5.935991623729969e-11,1.2347688236386023e-10
23,32.0,34.0,32.0,3.8653757572174072,21.97308659553528,1.0966315947410943e-10,1.0966315947410943e-10
24,32.0,42.0,32.0,4.180735349655151,22.030245780944824,1.4650758487951475e-10,1.4650758487951475e-10
25,32.0,48.0,32.0,4.194417238235474,21.967255353927612,1.0720968184792338e-10,1.7010240182403758e-10
26,32.0,52.0,32.0,4.379029750823975,21.82658362388611,1.295612968441798e-10,4.687739875532943e-11
27,31.0,41.0,32.0,4.020118713378906,22.045812845230103,1.4734983478136197e-10,1.4734983478136197e-10
28,32.0,35.0,32.0,3.8536081314086914,22.091262102127075,1.1475585883451168e-10,1.1475585883451168e-10
29,32.0,31.0,32.0,3.809684991836548,21.89202308654785,9.808506217573234e-11,9.808506217573234e-11
30,32.0,45.0,32.0,4.21633505821228,22.080970525741577,1.1646752099762506e-10,1.3415309868734187e-10
31,31.0,33.0,32.0,3.895554780960083,22.08497643470764,1.082371578265977e-10,1.082371578265977e-10
32,32.0,52.0,32.0,4.4332051277160645,22.016515254974365,1.1389715806042058e-10,1.2004465395520545e-10
33,32.0,35.0,32.0,3.7432796955108643,21.870543956756592,1.2705509249995611e-10,1.2517025992661296e-10
34,32.0,45.0,32.0,4.271042346954346,21.978997945785522,9.624974926859433e-11,9.624974926859433e-11
35,32.0,30.0,32.0,3.6871166229248047,21.851562023162842,1.2788949633521394e-10,1.0928545205276602e-10
36,32.0,41.0,32.0,4.204648017883301,21.925747394561768,1.508111946768047e-10,1.508111946768047e-10
37,32.0,55.0,32.0,4.470295190811157,22.085853099822998,1.2715209426390598e-10,1.2538787467279887e-10
38,32.0,49.0,32.0,4.437593936920166,22.28753089904785,1.4219464876126864e-10,1.4219464876126864e-10
39,32.0,47.0,32.0,4.242311000823975,21.894508838653564,1.16225824230838e-10,8.515083516992719e-11
40,32.0,40.0,32.0,3.90979266166687,21.962894439697266,1.713052233149851e-10,1.6834021043760193e-10
41,32.0,40.0,32.0,3.8843586444854736,21.600520849227905,1.3364883169579393e-10,7.233251068594296e-11
42,32.0,44.0,32.0,4.281837701797485,21.789457321166992,5.947686883714815e-11,5.947686883714815e-11
43,32.0,36.0,32.0,4.079155683517456,22.113781929016113,1.281657403286339e-10,1.4355817978121122e-10
44,32.0,41.0,32.0,4.007465839385986,21.92473268508911,5.417424701417435e-11,5.417424701417435e-11
