,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart
0,10.0,69.0,10.0,43.0536208152771,51.14642310142517,-0.9557931986220162,-0.9557931986220162
1,10.0,69.0,10.0,43.60501003265381,52.971477031707764,-0.9590476790109312,-0.9590476790109312
2,10.0,58.0,10.0,39.874375343322754,60.171634912490845,-0.9904489732130024,-0.9904489732130024
3,9.0,65.0,9.0,44.343871116638184,61.09855389595032,-0.8807777452666996,-0.8807777452666996
4,10.0,68.0,10.0,45.30896067619324,58.5588321685791,-0.9358862330408294,-0.9358862330408294
5,10.0,73.0,10.0,55.06789994239807,58.48174214363098,-0.8964703153901813,-0.8964703153901813
6,10.0,68.0,10.0,46.07010817527771,55.87742018699646,-0.9542906732706598,-0.9542906732706598
7,10.0,63.0,10.0,42.755704164505005,56.19104313850403,-0.9664895495898528,-0.9664895495898528
8,10.0,65.0,10.0,45.28382420539856,56.0491201877594,-0.9919372830753207,-0.9919372830753207
9,10.0,71.0,10.0,48.373594999313354,56.2833149433136,-0.9714940308608168,-0.9714940308608168
10,10.0,83.0,10.0,61.7788827419281,59.775572061538696,-0.9733565616340459,-0.9733565616340459
11,9.0,67.0,9.0,45.20699381828308,55.96295619010925,-0.9991343856470897,-0.9991343856470897
12,10.0,74.0,10.0,50.025089740753174,56.57698369026184,-0.9156399819515622,-0.9156399819515622
13,10.0,73.0,10.0,51.21834325790405,55.800459146499634,-0.9739203374321271,-0.9739203374321271
14,10.0,70.0,10.0,52.47947120666504,60.10391092300415,-0.9962002166700429,-0.9962002166700429
15,9.0,71.0,9.0,58.00168013572693,54.86933493614197,-0.9968227888275921,-0.9968227888275921
16,10.0,74.0,10.0,51.74736714363098,58.05220603942871,-0.9535556572790136,-0.9535556572790136
17,10.0,63.0,10.0,43.81881070137024,55.31101083755493,-0.8739896232405039,-0.8739896232405039
18,9.0,63.0,10.0,42.22977089881897,55.3381609916687,-0.9927113544064405,-0.9927113544064405
19,10.0,70.0,10.0,47.29070806503296,55.67092490196228,-0.9659608110182955,-0.9659608110182955
20,10.0,72.0,10.0,48.52692246437073,56.78784894943237,-1.0085834332033503,-1.0085834332033503
21,10.0,69.0,10.0,47.67370128631592,56.73928904533386,-0.9221852607361817,-0.9221852607361817
22,10.0,81.0,10.0,54.49685192108154,56.450024127960205,-0.9565319482537074,-0.9565319482537074
23,10.0,64.0,10.0,45.48806595802307,58.00841498374939,-0.9545598579986532,-0.9545598579986532
24,10.0,71.0,10.0,47.62489199638367,55.142786741256714,-0.9833540952742587,-0.9833540952742587
25,10.0,71.0,10.0,47.59437322616577,56.93155884742737,-0.9961985893296091,-0.9961985893296091
26,10.0,64.0,10.0,49.52105402946472,57.2722749710083,-0.9252125594264109,-0.9252125594264109
27,10.0,62.0,10.0,43.65592813491821,56.83536195755005,-0.9881596507468579,-0.9881596507468579
28,10.0,77.0,10.0,50.95244789123535,55.63495922088623,-0.953827174166796,-0.953827174166796
29,10.0,62.0,10.0,42.30910587310791,54.33905291557312,-0.9986148583455443,-0.9986148583455443
30,10.0,65.0,10.0,44.832502126693726,56.336328983306885,-0.9688803077403045,-0.9688803077403045
31,10.0,73.0,10.0,48.909264087677,55.83918809890747,-0.9051803216977434,-0.9051803216977434
32,10.0,70.0,10.0,46.698339223861694,55.3688850402832,-0.9807239674819,-0.9807239674819
33,10.0,52.0,10.0,36.33526825904846,54.63774514198303,-0.9828879489589744,-0.9828879489589744
34,9.0,61.0,9.0,40.53610014915466,54.59188771247864,-0.928638124367631,-0.928638124367631
35,10.0,58.0,10.0,39.92397093772888,54.574965953826904,-0.9613304477543694,-0.9613304477543694
36,9.0,68.0,9.0,50.23010492324829,55.026628255844116,-0.9007625150932456,-0.9007625150932456
37,10.0,64.0,10.0,43.939476013183594,55.991750955581665,-0.9341518483303577,-0.9341518483303577
38,10.0,74.0,10.0,48.9882378578186,55.33812880516052,-0.9746900079917384,-0.9746900079917384
39,10.0,61.0,10.0,42.1045880317688,55.796382904052734,-0.9804374686058445,-0.9804374686058445
40,10.0,60.0,10.0,40.7852668762207,54.32266902923584,-0.9869755915538713,-0.9869755915538713
41,10.0,79.0,10.0,52.93091082572937,56.36931920051575,-0.9847168234519492,-0.9847168234519492
42,10.0,65.0,10.0,43.10065579414368,54.29144287109375,-0.8968046899787859,-0.8968046899787859
43,10.0,67.0,10.0,45.2349328994751,55.40621995925903,-0.9672367635281663,-0.9672367635281663
44,10.0,54.0,10.0,38.23703193664551,55.39843201637268,-0.9980057548156338,-0.9980057548156338
45,10.0,66.0,10.0,44.17733669281006,55.044159173965454,-0.9896138609565572,-0.9896138609565572
46,9.0,68.0,9.0,44.935450077056885,54.80969595909119,-0.9762361811367479,-0.9762361811367479
47,10.0,72.0,10.0,49.338796854019165,56.957380056381226,-0.9110497786278149,-0.9110497786278149
