,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region
0,20.0,58.0,20.0,41.300817251205444,303.00647950172424,-0.9463782114294672,-0.9463782114294672,0.0,1.0
1,20.0,86.0,20.0,48.95584964752197,304.2930405139923,-0.9932054575347209,-0.9932054575347209,0.0,4.0
2,20.0,86.0,20.0,47.56792902946472,298.9471890926361,-0.9938413474189083,-0.9938413474189083,0.0,2.0
3,20.0,63.0,20.0,42.452823877334595,303.75498485565186,-0.9882943356056656,-0.9882943356056656,0.0,3.0
4,20.0,123.0,20.0,59.19150233268738,300.5199420452118,-0.949269558752235,-0.949269558752235,0.0,13.0
5,20.0,42.0,20.0,36.80859446525574,302.2747435569763,-0.9585651217177579,-0.9585651217177579,0.0,9.0
6,20.0,85.0,20.0,48.53720140457153,303.4932904243469,-0.9986716853253629,-0.9986716853253629,0.0,5.0
7,20.0,56.0,20.0,40.1034209728241,302.62263202667236,-0.9835954067111222,-0.9835954067111218,0.001,7.0
8,20.0,61.0,20.0,41.731712102890015,300.6464858055115,-0.9824704102313787,-0.9824704102313787,0.0,2.0
9,20.0,127.0,20.0,61.2893922328949,305.290668964386,-0.9450117374847044,-0.9450117374847044,0.0,1.0
10,20.0,104.0,20.0,53.32293701171875,299.7127285003662,-0.9972528482180459,-0.9972528482180459,0.001,9.0
11,20.0,73.0,20.0,45.405439376831055,300.45868968963623,-0.9918900811412258,-0.9918900811412258,0.001,8.0
12,20.0,41.0,20.0,36.32870316505432,298.5131838321686,-0.9640255831887125,-0.9640255831887125,0.004,21.0
13,20.0,106.0,20.0,55.32214593887329,305.02072834968567,-0.9878870228701471,-0.9878870228701471,0.0,5.0
14,20.0,66.0,20.0,43.20068001747131,304.0114815235138,-0.984242674506406,-0.984242674506406,0.0,14.0
15,20.0,86.0,20.0,49.032212257385254,301.6423773765564,-0.9402848650962642,-0.9402848650962642,0.0,0.0
16,20.0,55.0,20.0,39.95389223098755,302.99090242385864,-0.9575112584708576,-0.9575112584708576,0.0,5.0
17,20.0,157.0,20.0,69.03152394294739,302.90244603157043,-0.9992033667063184,-0.9992033667063184,0.0,9.0
18,20.0,38.0,20.0,35.251999855041504,303.8709628582001,-0.9582703370761437,-0.9582703370761437,0.0,0.0
19,20.0,95.0,20.0,51.119072675704956,300.34963035583496,-0.9743001265072389,-0.9743001265072389,0.0,5.0
20,20.0,54.0,20.0,39.50615358352661,299.25865268707275,-0.9950301320314299,-0.9950301320314299,0.0,11.0
21,20.0,81.0,20.0,48.29082942008972,305.12930393218994,-0.9941869119787851,-0.9941869119787851,0.0,21.0
22,20.0,75.0,20.0,45.75390625,304.54543113708496,-0.9830350866076051,-0.9830350866076051,0.0,1.0
23,19.0,66.0,19.0,42.81507587432861,298.4577217102051,-0.9720751689976443,-0.9720751689976443,0.002,13.0
24,20.0,317.0,20.0,114.31383299827576,303.38386154174805,-0.9457700237553414,-0.9457700237553414,0.001,5.0
25,20.0,107.0,20.0,55.60205030441284,304.68180561065674,-0.9421143266109284,-0.9421143266109284,0.0,6.0
26,20.0,50.0,20.0,38.85474228858948,304.65105414390564,-0.979209827964978,-0.979209827964978,0.001,11.0
27,20.0,298.0,20.0,111.36114311218262,307.7756817340851,-0.9951735746736868,-0.9951735746736868,0.0,4.0
28,20.0,161.0,20.0,70.32820916175842,304.44410729408264,-0.9937818767436868,-0.9937818767436868,0.0,3.0
29,20.0,33.0,20.0,34.01624321937561,303.8114528656006,-0.9864702526330751,-0.9864702526330751,0.0,7.0
30,20.0,80.0,20.0,47.644330978393555,305.32958579063416,-0.9858028233602355,-0.9858028233602355,0.0,5.0
31,20.0,87.0,20.0,49.14063215255737,299.6568841934204,-0.9864607894124324,-0.9864607894124324,0.0,3.0
32,20.0,49.0,20.0,38.361576795578,301.68033242225647,-0.991336761121947,-0.991336761121947,0.0,10.0
33,20.0,37.0,20.0,35.33379530906677,303.8572266101837,-0.9766265514472915,-0.9766265514472915,0.0,1.0
34,20.0,60.0,20.0,41.79569983482361,302.82859659194946,-0.9786866187282732,-0.9786866187282732,0.001,5.0
35,20.0,38.0,20.0,34.98676609992981,303.60950231552124,-0.982663443995953,-0.982663443995953,0.0,4.0
36,20.0,66.0,20.0,42.80775833129883,300.2252631187439,-0.9910757662763868,-0.9910757662763868,0.0,6.0
37,20.0,117.0,20.0,58.792457818984985,303.7012960910797,-0.976783060538245,-0.976783060538245,0.0,3.0
38,20.0,72.0,20.0,45.39386868476868,305.24693989753723,-0.993098770293018,-0.993098770293018,0.0,1.0
39,20.0,79.0,20.0,47.03671884536743,300.7299175262451,-0.990047108260185,-0.990047108260185,0.0,13.0
40,20.0,79.0,20.0,46.739256143569946,302.2877652645111,-0.9910290448138638,-0.9910290448138638,0.0,1.0
41,20.0,61.0,20.0,41.99272394180298,307.28894567489624,-0.9813282609785831,-0.9813282609785831,0.0,16.0
42,20.0,49.0,20.0,38.98426580429077,304.28520941734314,-0.9794980714420807,-0.9794980714420807,0.0,10.0
43,20.0,47.0,20.0,38.216732025146484,297.9051833152771,-0.901937741866709,-0.901937741866709,0.0,2.0
44,20.0,36.0,20.0,34.478113412857056,301.13911032676697,-0.9806963893605493,-0.9806963893605493,0.0,9.0
45,20.0,122.0,20.0,60.15137219429016,303.51744055747986,-0.9877064034906343,-0.9877064034906343,0.0,1.0
46,20.0,43.0,20.0,36.896079778671265,304.68546319007874,-0.9700421272423724,-0.9700421272423724,0.001,11.0
47,20.0,152.0,20.0,68.89687299728394,304.3681147098541,-0.9947631830175366,-0.9947631830175366,0.0,7.0
48,20.0,56.0,20.0,40.656243085861206,303.9392385482788,-0.9532015245988051,-0.9532015245988051,0.001,5.0
49,20.0,131.0,20.0,61.41022729873657,301.228084564209,-0.995357748202479,-0.995357748202479,0.001,2.0
50,20.0,115.0,20.0,57.539955139160156,303.96490836143494,-0.9497208163979509,-0.9497208163979509,0.001,5.0
51,20.0,35.0,20.0,34.27428388595581,299.9228308200836,-0.9828813706349042,-0.9828813706349042,0.002,9.0
52,20.0,44.0,20.0,37.69317698478699,304.16903281211853,-0.9708634174588996,-0.9708634174588996,0.0,2.0
53,20.0,79.0,20.0,46.972576379776,301.2146496772766,-0.9650983773633514,-0.9650983773633514,0.001,6.0
54,20.0,48.0,20.0,38.345853328704834,300.92978405952454,-0.9832052838772766,-0.9832052838772766,0.003,12.0
55,20.0,118.0,20.0,57.880311250686646,303.414076089859,-0.983738609029937,-0.983738609029937,0.0,3.0
56,20.0,72.0,20.0,45.067970752716064,304.9216482639313,-0.9794248046727656,-0.9794248046727656,0.0,1.0
57,20.0,77.0,20.0,46.16994500160217,301.9287369251251,-0.9754640029075935,-0.9754640029075935,0.0,10.0
58,20.0,259.0,20.0,98.94742059707642,301.7040231227875,-0.9645412473337779,-0.9645412473337779,0.003,7.0
59,20.0,44.0,20.0,37.25825357437134,297.14162397384644,-0.9693239773072301,-0.9693239773072301,0.0,2.0
60,20.0,105.0,20.0,54.72500920295715,303.1758689880371,-0.998533882181983,-0.998533882181983,0.0,0.0
61,20.0,39.0,20.0,35.56414842605591,295.8794367313385,-0.9560147210821771,-0.9560147210821766,0.0,3.0
62,20.0,50.0,20.0,38.76564979553223,303.7705235481262,-0.982171813118243,-0.982171813118243,0.0,10.0
63,20.0,39.0,20.0,35.873764514923096,300.9613718986511,-0.9870522803067384,-0.9870522803067384,0.001,13.0
64,20.0,199.0,20.0,80.65287947654724,301.34573888778687,-0.9872619191537474,-0.9872619191537474,0.0,3.0
65,20.0,28.0,20.0,32.45447111129761,301.0809848308563,-0.985475251464848,-0.985475251464848,0.0,10.0
66,20.0,92.0,20.0,50.62730407714844,300.32152462005615,-0.989375107782535,-0.989375107782535,0.001,3.0
67,20.0,57.0,20.0,40.75995063781738,302.56183552742004,-0.9842679367761248,-0.9842679367761248,0.001,9.0
68,20.0,215.0,20.0,87.48327445983887,305.2123861312866,-0.9810947743649996,-0.9810947743649996,0.0,1.0
69,20.0,69.0,20.0,44.28064179420471,305.0249197483063,-0.9969897845665958,-0.9969897845665958,0.0,0.0
70,20.0,54.0,20.0,40.14720273017883,301.0072441101074,-0.9903718811861476,-0.9903718811861476,0.0,0.0
71,20.0,112.0,20.0,56.7219340801239,300.9719822406769,-0.9943808946708285,-0.9943808946708285,0.0,5.0
72,20.0,194.0,20.0,79.40061378479004,301.0974225997925,-0.9923511702340998,-0.9923511702340998,0.0,4.0
73,20.0,130.0,20.0,61.9790141582489,303.1581652164459,-0.9973100455280708,-0.9973100455280708,0.0,6.0
74,20.0,64.0,20.0,42.56251311302185,303.5610885620117,-0.9793119050837298,-0.9793119050837298,0.0,9.0
75,20.0,44.0,20.0,36.76776599884033,299.8150043487549,-0.9755943607526285,-0.9755943607526285,0.0,4.0
76,20.0,101.0,20.0,52.8760871887207,301.15172004699707,-0.9394317643680014,-0.9394317643680014,0.0,7.0
77,20.0,105.0,20.0,54.61070919036865,302.7677216529846,-0.9984156891247584,-0.9984156891247584,0.001,6.0
78,20.0,48.0,20.0,38.43354272842407,302.01820278167725,-0.9792806792958674,-0.9792806792958674,0.0,6.0
79,19.0,115.0,19.0,56.75557732582092,299.3842206001282,-0.9888143794222372,-0.9888143794222372,0.0,1.0
80,19.0,80.0,19.0,46.40005421638489,300.3864257335663,-0.9887081997739817,-0.9887081997739817,0.001,11.0
81,20.0,49.0,20.0,38.76133108139038,300.8133487701416,-0.9293370785222413,-0.9293370785222413,0.0,5.0
82,20.0,69.0,20.0,44.11570382118225,305.21303629875183,-0.9706792204181061,-0.9706792204181061,0.0,11.0
83,20.0,137.0,20.0,63.9539008140564,301.3634145259857,-0.9993150353627789,-0.9993150353627789,0.0,2.0
84,20.0,117.0,20.0,57.56120157241821,300.4602863788605,-0.9977519568501696,-0.9977519568501696,0.0,3.0
85,20.0,49.0,20.0,38.71304512023926,304.1676194667816,-0.9208644830654348,-0.9208644830654348,0.0,3.0
86,20.0,48.0,20.0,37.93255138397217,306.63806557655334,-0.9840954710017573,-0.9840954710017573,0.0,5.0
87,20.0,179.0,20.0,75.3726453781128,301.18664169311523,-0.9949498008322034,-0.9949498008322034,0.0,2.0
88,20.0,86.0,20.0,48.66716289520264,301.12958574295044,-0.9824812629668935,-0.9824812629668935,0.0,5.0
89,20.0,102.0,20.0,53.34381651878357,303.42691111564636,-0.9551126990192259,-0.9551126990192259,0.0,4.0
90,19.0,52.0,19.0,38.58140969276428,297.7160835266113,-0.9997724651823086,-0.9997724651823086,0.001,2.0
91,20.0,48.0,20.0,38.68412399291992,304.24926590919495,-0.9906727938876433,-0.9906727938876433,0.0,5.0
92,20.0,37.0,20.0,34.98349571228027,301.8901512622833,-0.9838396497066684,-0.9838396497066684,0.0,30.0
93,20.0,94.0,20.0,51.084092140197754,301.43717789649963,-0.9750163684912393,-0.9750163684912393,0.0,2.0
94,19.0,65.0,19.0,42.34541082382202,302.2316908836365,-0.9932952721840885,-0.9932952721840885,0.0,5.0
95,20.0,98.0,20.0,51.4856059551239,302.61266684532166,-0.9728695072654652,-0.9728695072654652,0.001,6.0
96,20.0,47.0,20.0,38.22987985610962,304.5185148715973,-0.9852109599586918,-0.9852109599586918,0.0,4.0
97,20.0,51.0,20.0,39.06162762641907,299.1894156932831,-0.9982551679374794,-0.9982551679374794,0.0,3.0
98,20.0,77.0,20.0,47.05433106422424,303.99573516845703,-0.9877373934328814,-0.9877373934328814,0.0,1.0
99,20.0,56.0,20.0,41.00650405883789,303.04916763305664,-0.9620847553935774,-0.9620847553935774,0.0,7.0
