,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region
0,50.0,0.0,50.0,26.263653993606567,95.08465909957886,8.733713713625551e-08,8.733713713625551e-08,0.0,203.0
1,49.0,0.0,50.0,25.890449047088623,99.08790016174316,4.756145291055096e-08,8.138383210792592e-08,0.001,323.0
2,50.0,0.0,50.0,26.06222653388977,99.77630925178528,6.034043130646188e-08,6.034043130646188e-08,0.0,215.0
3,48.0,0.0,50.0,25.82774829864502,98.0469765663147,8.963542374954012e-08,8.894155128105625e-08,0.004,370.0
4,48.0,0.0,49.0,25.287859439849854,96.39688181877136,7.621220656806307e-08,7.590670083163164e-08,0.001,212.0
5,50.0,0.0,50.0,26.09883952140808,97.33805251121521,7.580871482119697e-08,7.580871482119697e-08,0.0,269.0
6,50.0,0.0,50.0,26.711413383483887,94.60280966758728,3.4331898960214734e-08,8.042308540294304e-08,0.0,253.0
7,49.0,0.0,49.0,26.187527418136597,99.46925616264343,7.559724662663624e-08,7.559724662663624e-08,0.0,329.0
8,50.0,0.0,50.0,25.79443860054016,97.20401525497437,4.481431131134479e-08,4.481431131134479e-08,0.0,288.0
9,49.0,0.0,50.0,25.864752292633057,99.15892100334167,4.69494069801079e-08,4.69494069801079e-08,0.001,232.0
10,49.0,0.0,49.0,26.151482105255127,97.76701188087463,6.29040471583786e-08,8.091354401672097e-08,0.0,231.0
11,50.0,0.0,50.0,26.001755952835083,96.62856578826904,4.414135077324773e-08,4.414135077324773e-08,0.0,297.0
12,47.0,0.0,47.0,25.15318512916565,99.00309658050537,5.85198884187011e-08,5.85198884187011e-08,0.0,355.0
13,48.0,0.0,49.0,25.684372186660767,97.5597755908966,8.337971990363498e-08,8.337971990363498e-08,0.002,227.0
14,50.0,0.0,50.0,26.51252031326294,96.44385719299316,5.053775526625758e-08,5.053775526625758e-08,0.0,193.0
15,49.0,0.0,49.0,25.81973934173584,98.81845831871033,8.716026581644715e-08,8.716026581644715e-08,0.0,302.0
16,49.0,0.0,49.0,25.272927045822144,99.27459788322449,4.7974591860668864e-08,4.7974591860668864e-08,0.0,276.0
17,47.0,0.0,47.0,24.90711498260498,95.30907368659973,8.344971039165857e-08,8.344971039165857e-08,0.0,198.0
18,46.0,0.0,48.0,24.569400310516357,97.16677451133728,3.599549474607765e-08,3.599549474607765e-08,0.004,252.0
