2.147200000000000000e+05,2.147260000000000000e+05,2.146450000000000000e+05,2.146440000000000000e+05,2.142670000000000000e+05,2.142610000000000000e+05,2.138160000000000000e+05,2.138000000000000000e+05,2.132880000000000000e+05,2.132810000000000000e+05,2.130120000000000000e+05,2.130050000000000000e+05,2.128340000000000000e+05,2.128290000000000000e+05
2.147220000000000000e+05,2.147290000000000000e+05,2.146840000000000000e+05,2.146830000000000000e+05,2.144570000000000000e+05,2.144520000000000000e+05,2.141090000000000000e+05,2.140960000000000000e+05,2.136560000000000000e+05,2.136480000000000000e+05,2.134170000000000000e+05,2.134090000000000000e+05,2.132260000000000000e+05,2.132210000000000000e+05
2.146000000000000000e+05,2.146920000000000000e+05,2.147340000000000000e+05,2.147340000000000000e+05,2.147310000000000000e+05,2.147290000000000000e+05,2.146680000000000000e+05,2.146680000000000000e+05,2.146090000000000000e+05,2.146070000000000000e+05,2.145280000000000000e+05,2.145270000000000000e+05,2.144370000000000000e+05,2.144380000000000000e+05
2.145980000000000000e+05,2.146860000000000000e+05,2.147340000000000000e+05,2.147340000000000000e+05,2.147310000000000000e+05,2.147300000000000000e+05,2.146770000000000000e+05,2.146770000000000000e+05,2.146380000000000000e+05,2.146370000000000000e+05,2.146110000000000000e+05,2.146100000000000000e+05,2.145700000000000000e+05,2.145700000000000000e+05
2.142360000000000000e+05,2.143890000000000000e+05,2.147310000000000000e+05,2.147310000000000000e+05,2.147330000000000000e+05,2.147340000000000000e+05,2.147270000000000000e+05,2.147260000000000000e+05,2.146720000000000000e+05,2.146710000000000000e+05,2.146310000000000000e+05,2.146290000000000000e+05,2.145940000000000000e+05,2.145910000000000000e+05
2.142200000000000000e+05,2.143670000000000000e+05,2.147310000000000000e+05,2.147310000000000000e+05,2.147330000000000000e+05,2.147340000000000000e+05,2.147280000000000000e+05,2.147260000000000000e+05,2.146840000000000000e+05,2.146840000000000000e+05,2.146550000000000000e+05,2.146520000000000000e+05,2.146350000000000000e+05,2.146340000000000000e+05
2.138650000000000000e+05,2.140450000000000000e+05,2.146730000000000000e+05,2.146860000000000000e+05,2.147280000000000000e+05,2.147290000000000000e+05,2.147300000000000000e+05,2.147310000000000000e+05,2.147240000000000000e+05,2.147240000000000000e+05,2.146850000000000000e+05,2.146840000000000000e+05,2.146470000000000000e+05,2.146440000000000000e+05
2.138410000000000000e+05,2.140190000000000000e+05,2.146720000000000000e+05,2.146850000000000000e+05,2.147270000000000000e+05,2.147290000000000000e+05,2.147310000000000000e+05,2.147330000000000000e+05,2.147270000000000000e+05,2.147270000000000000e+05,2.147040000000000000e+05,2.147040000000000000e+05,2.146780000000000000e+05,2.146740000000000000e+05
2.133460000000000000e+05,2.135790000000000000e+05,2.145670000000000000e+05,2.146100000000000000e+05,2.146730000000000000e+05,2.146920000000000000e+05,2.147170000000000000e+05,2.147270000000000000e+05,2.147260000000000000e+05,2.147270000000000000e+05,2.147180000000000000e+05,2.147190000000000000e+05,2.146960000000000000e+05,2.146910000000000000e+05
2.133260000000000000e+05,2.135580000000000000e+05,2.145650000000000000e+05,2.146080000000000000e+05,2.146680000000000000e+05,2.146920000000000000e+05,2.147160000000000000e+05,2.147270000000000000e+05,2.147280000000000000e+05,2.147290000000000000e+05,2.147240000000000000e+05,2.147250000000000000e+05,2.147090000000000000e+05,2.147060000000000000e+05
2.129930000000000000e+05,2.132680000000000000e+05,2.144850000000000000e+05,2.145590000000000000e+05,2.145810000000000000e+05,2.146450000000000000e+05,2.146820000000000000e+05,2.147070000000000000e+05,2.147170000000000000e+05,2.147250000000000000e+05,2.147200000000000000e+05,2.147210000000000000e+05,2.147080000000000000e+05,2.147070000000000000e+05
2.129620000000000000e+05,2.132400000000000000e+05,2.144850000000000000e+05,2.145580000000000000e+05,2.145720000000000000e+05,2.146430000000000000e+05,2.146810000000000000e+05,2.147040000000000000e+05,2.147140000000000000e+05,2.147250000000000000e+05,2.147240000000000000e+05,2.147240000000000000e+05,2.147100000000000000e+05,2.147120000000000000e+05
2.127670000000000000e+05,2.130310000000000000e+05,2.143990000000000000e+05,2.144930000000000000e+05,2.144450000000000000e+05,2.145770000000000000e+05,2.146240000000000000e+05,2.146650000000000000e+05,2.146860000000000000e+05,2.147090000000000000e+05,2.147080000000000000e+05,2.147150000000000000e+05,2.147040000000000000e+05,2.147040000000000000e+05
2.127430000000000000e+05,2.130150000000000000e+05,2.143990000000000000e+05,2.144920000000000000e+05,2.144390000000000000e+05,2.145760000000000000e+05,2.146210000000000000e+05,2.146610000000000000e+05,2.146830000000000000e+05,2.147090000000000000e+05,2.147060000000000000e+05,2.147160000000000000e+05,2.147060000000000000e+05,2.147080000000000000e+05
