9.999674015293339435e-01,9.999720584537148405e-01,9.997671537809569298e-01,9.997624968565760328e-01,9.983561056935557065e-01,9.983374779960323409e-01,9.970055976231058104e-01,9.969916268499632306e-01,9.957528849646539726e-01,9.957016587964644394e-01,9.943092384065868039e-01
9.999720584537148405e-01,9.999767153780957374e-01,9.998416645710507256e-01,9.998370076466698286e-01,9.991198412920171412e-01,9.991058705188745614e-01,9.983421349204131268e-01,9.983281641472705470e-01,9.970847653375805031e-01,9.970242253206292871e-01,9.956504326282750172e-01
9.995855337301032817e-01,9.998183799491463519e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999906861512383172e-01,9.999860292268574202e-01,9.997205845371482935e-01,9.997205845371482935e-01,9.994132275280114275e-01,9.994039136792496336e-01,9.991291551407788241e-01
9.995808768057223848e-01,9.997950953272420893e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999906861512383172e-01,9.999860292268574202e-01,9.997624968565760328e-01,9.997624968565760328e-01,9.995575921838181221e-01,9.995482783350564393e-01,9.994691106205817466e-01
9.982769379790811248e-01,9.987938565853567985e-01,9.999860292268574202e-01,9.999860292268574202e-01,9.999953430756191031e-01,1.000000000000000000e+00,9.999720584537148405e-01,9.999674015293339435e-01,9.997205845371482935e-01,9.997159276127673966e-01,9.995343075619138595e-01
9.982629672059385451e-01,9.987472873415481622e-01,9.999860292268574202e-01,9.999860292268574202e-01,9.999953430756191031e-01,1.000000000000000000e+00,9.999720584537148405e-01,9.999674015293339435e-01,9.997764676297186126e-01,9.997764676297186126e-01,9.996460737470544977e-01
9.970661376400570264e-01,9.977646762971862371e-01,9.997438691590525561e-01,9.997904384028611924e-01,9.999674015293339435e-01,9.999767153780957374e-01,9.999813723024765233e-01,9.999860292268574202e-01,9.999534307561913637e-01,9.999534307561913637e-01,9.997857814784804065e-01
9.970242253206292871e-01,9.977227639777584978e-01,9.997392122346717702e-01,9.997857814784804065e-01,9.999674015293339435e-01,9.999767153780957374e-01,9.999860292268574202e-01,9.999953430756191031e-01,9.999674015293339435e-01,9.999674015293339435e-01,9.998602922685740912e-01
9.961068112175994749e-01,9.967448098577775806e-01,9.992688628722047328e-01,9.994691106205817466e-01,9.997345553102908733e-01,9.998276937979081458e-01,9.999254892099062042e-01,9.999720584537148405e-01,9.999627446049531576e-01,9.999674015293339435e-01,9.999254892099062042e-01
9.960183296543630993e-01,9.966702990676837848e-01,9.992548920990620420e-01,9.994597967718200637e-01,9.997159276127673966e-01,9.998276937979081458e-01,9.999208322855253073e-01,9.999720584537148405e-01,9.999720584537148405e-01,9.999767153780957374e-01,9.999534307561913637e-01
9.948540985591476371e-01,9.955945495357045871e-01,9.989475350899251760e-01,9.992874905697280985e-01,9.993107751916324721e-01,9.996321029739119179e-01,9.997718107053377157e-01,9.998789199660975680e-01,9.999208322855253073e-01,9.999534307561913637e-01,9.999348030586678870e-01
