,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region,total_times_minimizer_missed,total_no_times_inequals_sat
0,10.0,20.0,10.0,219.67898082733154,220.70941591262817,-0.6631037420569118,-0.6631037420569118,0.002,27.0,0.0,970.0
1,10.0,250.0,10.0,211.68934059143066,213.6214883327484,-0.691976375108336,-0.691976375108336,0.022,56.0,1.0,740.0
2,9.0,118.0,9.0,214.21489906311035,215.99234819412231,-0.6499803992564303,-0.6499803992564303,0.0,18.0,0.0,873.0
3,10.0,20.0,10.0,216.56367111206055,219.33906817436218,-0.6339067146364615,-0.6339067146364503,0.001,51.0,4.0,970.0
4,10.0,47.0,10.0,215.94822192192078,215.65303540229797,-0.6761246704468101,-0.6761246704468101,0.001,11.0,0.0,943.0
5,10.0,11.0,10.0,214.04853510856628,218.56313252449036,-0.6837771802691381,-0.6837771802691381,0.001,101.0,2.0,979.0
6,10.0,20.0,10.0,220.10506296157837,221.66635298728943,-0.6822906889836774,-0.6822906889836774,0.0,27.0,0.0,970.0
7,10.0,44.0,10.0,212.3738729953766,215.88383841514587,-0.6273827959645542,-0.6273827959645542,0.001,10.0,0.0,946.0
8,10.0,24.0,10.0,215.89737796783447,215.60167980194092,-0.698239069233288,-0.698239069233288,0.001,52.0,0.0,966.0
9,10.0,79.0,10.0,213.35013031959534,215.2335319519043,-0.7340632982566809,-0.7340632982566809,0.004,187.0,5.0,911.0
10,10.0,22.0,10.0,217.20836734771729,217.55330991744995,-0.6713651461449428,-0.6713651461449428,0.002,28.0,1.0,968.0
11,10.0,30.0,10.0,218.95441675186157,218.47089195251465,-0.6582500175054152,-0.6582500175054152,0.001,52.0,0.0,960.0
12,10.0,26.0,10.0,219.9384958744049,222.49352431297302,-0.6981375907148264,-0.6981375907148264,0.0,68.0,0.0,964.0
13,10.0,92.0,10.0,214.06288528442383,213.17438220977783,-0.6930683132177675,-0.6930683132177675,0.01,71.0,0.0,898.0
14,10.0,33.0,10.0,211.03692173957825,215.28063011169434,-0.6340216157682983,-0.6340216157682983,0.0,19.0,0.0,957.0
15,10.0,37.0,10.0,214.8735375404358,215.10602831840515,-0.6864346338352271,-0.6864346338352271,0.004,97.0,1.0,953.0
16,10.0,32.0,10.0,214.74690699577332,220.7053759098053,-0.6510562814390088,-0.6510562814390088,0.001,28.0,0.0,958.0
17,10.0,23.0,10.0,220.54326915740967,217.9351043701172,-0.6873822516326684,-0.6873822516326684,0.0,39.0,0.0,967.0
18,10.0,92.0,10.0,217.83358931541443,234.61548161506653,-0.6773859926323921,-0.6773859926323921,0.001,32.0,0.0,898.0
19,10.0,49.0,10.0,283.91135430336,301.13816714286804,-0.5796767171017563,-0.5796767171017563,0.002,30.0,1.0,941.0
20,10.0,45.0,10.0,312.2986581325531,317.53850769996643,-0.6810552627889909,-0.6810552627889909,0.004,87.0,0.0,945.0
21,10.0,19.0,10.0,313.29311323165894,312.61921072006226,-0.6927850717617918,-0.6927850717617918,0.0,7.0,0.0,971.0
22,10.0,44.0,10.0,295.9527473449707,281.51890230178833,-0.6746552898941114,-0.6746552898941114,0.002,14.0,1.0,946.0
23,10.0,41.0,10.0,265.4231855869293,249.88816905021667,-0.6448163677563289,-0.6448163677563289,0.0,21.0,0.0,949.0
24,10.0,9.0,10.0,239.6085979938507,235.32950592041016,-0.6759105683623606,-0.6759105683623606,0.004,127.0,1.0,981.0
25,10.0,75.0,10.0,217.400404214859,218.30725169181824,-0.6874021715377646,-0.6874021715377646,0.002,10.0,0.0,915.0
26,10.0,20.0,10.0,218.6795952320099,219.91356754302979,-0.6208156907869956,-0.6208156907869956,0.001,22.0,1.0,970.0
27,10.0,71.0,10.0,217.68980884552002,218.50066924095154,-0.701916277087058,-0.701916277087058,0.011,83.0,0.0,919.0
28,10.0,20.0,10.0,215.65647745132446,215.79567694664001,-0.688854877800688,-0.688854877800688,0.005,4.0,0.0,970.0
29,10.0,28.0,10.0,213.91745829582214,214.9878740310669,-0.6563843789428361,-0.6563843789428361,0.001,14.0,0.0,962.0
30,10.0,162.0,10.0,216.56084632873535,219.76438283920288,-0.6950065719721669,-0.6950065719721669,0.001,19.0,0.0,828.0
31,10.0,33.0,10.0,213.71478152275085,215.0806269645691,-0.6988209387624714,-0.6988209387624714,0.001,50.0,0.0,957.0
32,10.0,126.0,10.0,213.71524047851562,216.57387804985046,-0.663872377472012,-0.663872377472012,0.002,67.0,0.0,864.0
33,10.0,109.0,10.0,216.35331058502197,221.05127620697021,-0.6905616930465357,-0.6905616930465357,0.005,50.0,0.0,881.0
34,10.0,68.0,10.0,217.25261187553406,215.72709035873413,-0.6685465124962919,-0.6685465124962919,0.0,30.0,1.0,922.0
35,10.0,157.0,10.0,212.07808184623718,213.7321298122406,-0.6815044270021532,-0.6815044270021532,0.002,20.0,0.0,833.0
36,10.0,36.0,10.0,214.2879786491394,216.00424981117249,-0.6704795161578866,-0.6704795161578866,0.003,21.0,0.0,954.0
37,10.0,114.0,10.0,219.7820885181427,221.07298803329468,-0.6834285812219874,-0.6834285812219874,0.01,54.0,1.0,876.0
38,10.0,32.0,10.0,213.23063492774963,216.48435950279236,-0.621015055298348,-0.621015055298348,0.0,28.0,0.0,958.0
39,10.0,31.0,10.0,210.45601511001587,213.7259120941162,-0.6766290049988228,-0.6766290049988228,0.0,18.0,0.0,959.0
40,10.0,16.0,10.0,215.51374745368958,217.3165328502655,-0.652517790071643,-0.652517790071643,0.001,20.0,0.0,974.0
41,10.0,19.0,10.0,214.8753502368927,217.20156621932983,-0.6417113718296208,-0.6417113718296208,0.0,128.0,0.0,971.0
42,10.0,16.0,10.0,214.69898080825806,217.9617612361908,-0.668751833335531,-0.668751833335531,0.002,74.0,0.0,974.0
43,10.0,44.0,10.0,215.0058557987213,215.38253116607666,-0.6473144394585952,-0.6473144394585952,0.002,21.0,1.0,946.0
44,10.0,21.0,10.0,217.39284110069275,217.75809860229492,-0.6876500972465946,-0.6876500972465946,0.001,16.0,0.0,969.0
45,10.0,25.0,10.0,211.00893354415894,214.502836227417,-0.6672209347275377,-0.6672209347275377,0.001,74.0,0.0,965.0
46,10.0,132.0,10.0,214.82505869865417,219.06079244613647,-0.6893660904307612,-0.6893660904307612,0.011,105.0,0.0,858.0
47,10.0,79.0,10.0,231.18170261383057,237.99445390701294,-0.6862628988806767,-0.6862628988806767,0.0,1.0,0.0,911.0
48,10.0,27.0,10.0,234.89789152145386,239.1715738773346,-0.6863669880466494,-0.6863669880466616,0.003,52.0,1.0,963.0
49,10.0,51.0,10.0,232.8994002342224,239.29048371315002,-0.6319519818238722,-0.6319519818238722,0.001,20.0,0.0,939.0
50,10.0,88.0,10.0,235.87972474098206,234.09443163871765,-0.6850516926700905,-0.6850516926700905,0.0,45.0,0.0,902.0
51,10.0,80.0,10.0,224.69742727279663,234.51362800598145,-0.6593965994210458,-0.6593965994210458,0.003,80.0,0.0,910.0
52,10.0,118.0,10.0,238.91109585762024,236.31454515457153,-0.6940057037748799,-0.6940057037748799,0.003,6.0,0.0,872.0
53,10.0,35.0,10.0,237.23032569885254,241.3515555858612,-0.663727230242157,-0.663727230242157,0.0,17.0,0.0,955.0
