,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region,total_times_minimizer_missed,total_no_times_inequals_sat
0,48.0,0.0,48.0,354.4336838722229,326.9392840862274,7.238488577283616e-08,7.238488577283616e-08,0.0,0.0,0.0,952.0
1,50.0,0.0,50.0,358.2372624874115,350.9356429576874,7.803587435705281e-08,7.803587435705281e-08,0.0,0.0,0.0,950.0
2,50.0,0.0,50.0,357.8166251182556,338.94207429885864,1.3133584984937752e-07,1.3133584984937752e-07,0.0,0.0,0.0,950.0
3,47.0,0.0,47.0,354.7190799713135,338.23086380958557,1.4650461469661366e-07,1.4650461469661366e-07,0.0,0.0,0.0,953.0
4,49.0,0.0,49.0,344.31097078323364,335.7331323623657,1.718369664418217e-07,1.718369664418217e-07,0.0,0.0,0.0,951.0
5,50.0,0.0,50.0,348.0598328113556,345.00525975227356,7.621358766489257e-08,7.621358766489257e-08,0.0,0.0,0.0,950.0
6,50.0,0.0,50.0,365.96751856803894,340.99322509765625,1.4995367647664763e-07,1.4995367647664763e-07,0.0,0.0,0.0,950.0
7,48.0,0.0,48.0,357.92778635025024,351.93172883987427,1.0512768287726284e-07,1.0512768287726284e-07,0.0,0.0,0.0,952.0
8,49.0,0.0,49.0,352.1454563140869,368.9854929447174,1.5046794249437978e-07,1.5046794249437978e-07,0.0,0.0,0.0,951.0
9,49.0,0.0,49.0,389.63723278045654,378.8098797798157,5.552869725066184e-08,5.552869725066184e-08,0.0,0.0,0.0,951.0
10,48.0,0.0,48.0,385.44427943229675,376.4752244949341,9.969569327078224e-08,9.969569327078224e-08,0.0,0.0,0.0,952.0
11,50.0,0.0,50.0,387.15281438827515,361.56314182281494,1.1582136679132049e-07,1.1582136679132049e-07,0.0,0.0,0.0,950.0
12,49.0,0.0,49.0,385.9853341579437,364.95387625694275,7.029483547569524e-08,7.029483547569524e-08,0.0,0.0,0.0,951.0
13,49.0,0.0,49.0,373.14386343955994,353.9387137889862,1.5938114505152585e-07,1.5938114505152585e-07,0.0,0.0,0.0,951.0
14,48.0,0.0,48.0,374.7811517715454,358.9413306713104,1.1399577443452111e-07,1.1399577443452111e-07,0.0,0.0,0.0,952.0
15,49.0,0.0,49.0,406.21409821510315,396.0926160812378,1.1103648662606706e-07,1.1103648662606706e-07,0.0,3.0,0.0,951.0
16,50.0,0.0,50.0,433.5072557926178,399.38819098472595,1.2404282705260115e-07,1.2404282705260115e-07,0.0,0.0,0.0,950.0
17,49.0,0.0,49.0,421.76500415802,394.8159592151642,8.629561704332095e-08,8.629561704332095e-08,0.0,0.0,0.0,951.0
18,50.0,0.0,50.0,412.4284484386444,407.6695489883423,9.635585786927463e-08,9.635585786927463e-08,0.0,0.0,0.0,950.0
19,50.0,0.0,50.0,419.4002811908722,399.52408623695374,1.1861404511018411e-07,1.1861404511018411e-07,0.0,0.0,0.0,950.0
20,45.0,0.0,45.0,410.49338030815125,397.03661847114563,1.484339088799067e-07,1.484339088799067e-07,0.0,0.0,0.0,955.0
21,47.0,0.0,47.0,418.2113378047943,399.8504660129547,1.4239518200021803e-07,1.4239518200021803e-07,0.0,0.0,0.0,953.0
22,46.0,0.0,46.0,401.1427991390228,393.45313906669617,1.1061914535798291e-07,1.1061914535798291e-07,0.0,0.0,0.0,954.0
23,48.0,0.0,48.0,405.8875541687012,392.4760148525238,8.154578315833427e-08,8.154578315833427e-08,0.0,1.0,0.0,952.0
24,50.0,0.0,50.0,408.8095932006836,415.09715962409973,1.754935174846858e-07,1.754935174846858e-07,0.0,0.0,0.0,950.0
25,50.0,0.0,50.0,448.6128649711609,412.1216607093811,1.1599136475353219e-07,1.1599136475353219e-07,0.0,1.0,0.0,950.0
26,47.0,0.0,47.0,426.43769812583923,420.46396589279175,1.300701118903006e-07,1.300701118903006e-07,0.0,0.0,0.0,953.0
27,49.0,0.0,49.0,432.04175186157227,403.67367339134216,1.8273994824475126e-07,1.8273994824475126e-07,0.0,0.0,0.0,951.0
28,49.0,0.0,49.0,418.03448581695557,401.7478048801422,1.2184944310362145e-07,1.2184944310362145e-07,0.0,0.0,0.0,951.0
29,49.0,0.0,49.0,437.3513548374176,416.65895819664,1.0299147265818361e-07,1.0299147265818361e-07,0.0,0.0,0.0,951.0
30,48.0,0.0,48.0,434.838223695755,412.59424233436584,7.54678165857979e-08,7.54678165857979e-08,0.0,1.0,0.0,952.0
31,50.0,0.0,50.0,424.38384914398193,402.3816056251526,8.47641993751359e-08,8.47641993751359e-08,0.0,0.0,0.0,950.0
32,50.0,0.0,50.0,424.0697855949402,392.28955268859863,8.437395910794591e-08,8.437395910794591e-08,0.0,0.0,0.0,950.0
33,46.0,0.0,46.0,414.7130637168884,396.5199375152588,1.0594368504566496e-07,1.0594368504566496e-07,0.0,1.0,0.0,954.0
34,48.0,0.0,48.0,425.9844527244568,414.76902318000793,1.4829989873192384e-07,1.4829989873192384e-07,0.0,0.0,0.0,952.0
35,48.0,0.0,48.0,384.936753988266,355.1381607055664,1.2594085925444575e-07,1.2594085925444575e-07,0.0,0.0,0.0,952.0
36,50.0,0.0,50.0,380.65616393089294,373.81712102890015,1.6224398569776084e-07,1.6224398569776084e-07,0.0,0.0,0.0,950.0
37,49.0,0.0,49.0,414.45641803741455,401.3972818851471,1.641645168891207e-07,1.641645168891207e-07,0.0,0.0,0.0,951.0
38,48.0,0.0,48.0,416.72245740890503,398.65510725975037,1.649089793068627e-07,1.649089793068627e-07,0.0,0.0,0.0,952.0
39,49.0,0.0,49.0,423.03264570236206,417.14748883247375,9.525630526115694e-08,9.525630526115694e-08,0.0,0.0,0.0,951.0
40,49.0,0.0,49.0,416.3454735279083,399.78178191185,5.93254805202066e-08,5.93254805202066e-08,0.0,0.0,0.0,951.0
41,50.0,0.0,50.0,417.10551834106445,411.6819667816162,9.90283186920829e-08,9.90283186920829e-08,0.0,3.0,0.0,950.0
42,49.0,0.0,49.0,430.99104857444763,402.2340121269226,1.2222441502599117e-07,1.2222441502599117e-07,0.0,0.0,0.0,951.0
43,50.0,0.0,50.0,439.5721745491028,414.3457281589508,1.691302694806099e-07,1.691302694806099e-07,0.0,0.0,0.0,950.0
44,50.0,0.0,50.0,424.13698506355286,416.45382499694824,1.4362571820572302e-07,1.4362571820572302e-07,0.0,0.0,0.0,950.0
45,48.0,0.0,48.0,420.1748833656311,408.54540967941284,8.708290604681367e-08,8.708290604681367e-08,0.0,0.0,0.0,952.0
46,49.0,0.0,49.0,426.5147006511688,399.82244062423706,1.63013184869369e-07,1.63013184869369e-07,0.0,0.0,0.0,951.0
47,50.0,0.0,50.0,421.37123250961304,394.6199698448181,1.0570501133559345e-07,1.0570501133559345e-07,0.0,0.0,0.0,950.0
48,50.0,0.0,50.0,417.3358654975891,387.6368160247803,7.780500202728061e-08,7.780500202728061e-08,0.0,1.0,0.0,950.0
49,48.0,0.0,48.0,412.13962388038635,394.5833201408386,4.9563924048968955e-08,4.9563924048968955e-08,0.0,0.0,0.0,952.0
50,49.0,0.0,49.0,407.7054114341736,389.7214961051941,1.589172127332473e-07,1.589172127332473e-07,0.0,0.0,0.0,951.0
51,48.0,0.0,48.0,417.98178124427795,399.08435583114624,1.0240125085794437e-07,1.0240125085794437e-07,0.0,0.0,0.0,952.0
52,48.0,0.0,48.0,417.90702652931213,402.51206254959106,1.3023796146393312e-07,1.3023796146393312e-07,0.0,1.0,0.0,952.0
53,50.0,0.0,50.0,415.2699239253998,407.04116702079773,1.449541085629529e-07,1.449541085629529e-07,0.0,0.0,0.0,950.0
54,48.0,0.0,48.0,425.921023607254,411.7307894229889,1.2718181994832235e-07,1.2718181994832235e-07,0.0,2.0,0.0,952.0
55,47.0,0.0,47.0,444.0609669685364,419.10841703414917,1.3568438789149274e-07,1.3568438789149274e-07,0.0,0.0,0.0,953.0
56,48.0,0.0,48.0,421.3631284236908,406.6225652694702,9.838073193891646e-08,9.838073193891646e-08,0.0,0.0,0.0,952.0
57,49.0,0.0,49.0,426.67350339889526,401.8478181362152,1.3954063340580537e-07,1.3954063340580537e-07,0.0,1.0,0.0,951.0
58,47.0,0.0,47.0,421.4940240383148,420.3561933040619,1.305842597096833e-07,1.305842597096833e-07,0.0,0.0,0.0,953.0
59,47.0,0.0,47.0,432.479229927063,399.4320647716522,1.7418236913605406e-07,1.7418236913605406e-07,0.0,0.0,0.0,953.0
60,50.0,0.0,50.0,423.6108636856079,398.483510017395,1.718865916351147e-07,1.718865916351147e-07,0.0,0.0,0.0,950.0
61,48.0,0.0,48.0,434.74351167678833,405.30283975601196,1.441852250490175e-07,1.441852250490175e-07,0.0,0.0,0.0,952.0
62,50.0,0.0,50.0,424.37515664100647,416.41800332069397,1.3112882341096774e-07,1.3112882341096774e-07,0.0,0.0,0.0,950.0
63,48.0,0.0,48.0,431.45313262939453,388.82128286361694,9.263384877899622e-08,9.263384877899622e-08,0.0,0.0,0.0,952.0
64,49.0,0.0,49.0,376.9273226261139,349.90605068206787,1.1457149339327576e-07,1.1457149339327576e-07,0.0,0.0,0.0,951.0
65,47.0,0.0,47.0,353.72106981277466,364.45524621009827,8.688924640220025e-08,8.688924640220025e-08,0.0,0.0,0.0,953.0
66,49.0,0.0,49.0,406.47812843322754,395.8245224952698,6.162185700416787e-08,6.162185700416787e-08,0.0,0.0,0.0,951.0
67,48.0,0.0,48.0,436.2229051589966,403.3635184764862,1.5809170499035044e-07,1.5809170499035044e-07,0.0,0.0,0.0,952.0
68,49.0,0.0,49.0,434.7265920639038,405.79996037483215,1.1506626676836371e-07,1.1506626676836371e-07,0.0,0.0,0.0,951.0
69,49.0,0.0,49.0,439.3525106906891,412.0091586112976,1.0474910528277069e-07,1.0474910528277069e-07,0.0,1.0,0.0,951.0
70,47.0,0.0,47.0,422.3842978477478,403.5748953819275,7.342375864142239e-08,7.342375864142239e-08,0.0,0.0,0.0,953.0
