9.572000000000000000e+03,7.806000000000000000e+03,6.035000000000000000e+03
7.369000000000000000e+03,6.026000000000000000e+03,4.903000000000000000e+03
5.280000000000000000e+03,4.515000000000000000e+03,3.854000000000000000e+03
