,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region,total_times_minimizer_missed,total_no_times_inequals_sat
0,10.0,216.0,10.0,210.39928793907166,212.57901310920715,-0.6631037420569118,-0.6631037420569118,0.005,56.0,0.0,774.0
1,10.0,275.0,10.0,204.4034366607666,204.0787513256073,-0.691976375108336,-0.691976375108336,0.027,130.0,0.0,715.0
2,9.0,258.0,9.0,204.22737646102905,207.98322796821594,-0.6499803992564303,-0.6499803992564303,0.001,25.0,0.0,733.0
3,10.0,161.0,10.0,208.07003140449524,208.05373764038086,-0.6339067146364544,-0.6339067146364503,0.008,102.0,3.0,829.0
4,10.0,265.0,10.0,203.42417073249817,205.39137053489685,-0.6761246704468101,-0.6761246704468101,0.005,36.0,0.0,725.0
5,10.0,119.0,10.0,202.67064261436462,208.2307665348053,-0.6837771802691381,-0.6837771802691381,0.005,113.0,0.0,871.0
6,10.0,156.0,10.0,209.633891582489,207.7099940776825,-0.6822906889836774,-0.6822906889836774,0.002,74.0,1.0,834.0
7,10.0,218.0,10.0,209.15399646759033,211.70080471038818,-0.6273827959645542,-0.6273827959645542,0.019,70.0,0.0,772.0
8,10.0,137.0,10.0,205.07294273376465,206.43437695503235,-0.698239069233288,-0.698239069233288,0.01,91.0,0.0,853.0
9,10.0,294.0,10.0,198.59383130073547,201.596661567688,-0.7340632982566809,-0.7340632982566809,0.05,164.0,7.0,696.0
10,10.0,210.0,10.0,202.3976674079895,206.0890953540802,-0.6713651461449428,-0.6713651461449428,0.005,43.0,1.0,780.0
11,10.0,186.0,10.0,203.49709177017212,207.1919641494751,-0.6582500175054152,-0.6582500175054152,0.005,43.0,0.0,804.0
12,10.0,125.0,10.0,203.5071930885315,206.16616249084473,-0.6981375907148264,-0.6981375907148264,0.014,135.0,0.0,865.0
13,10.0,204.0,10.0,201.04891848564148,205.602294921875,-0.6930683132177675,-0.6930683132177675,0.007,81.0,0.0,786.0
14,10.0,179.0,10.0,202.3397696018219,204.0346429347992,-0.6340216157682983,-0.6340216157682983,0.0,55.0,0.0,811.0
15,10.0,157.0,10.0,202.89326882362366,206.3280327320099,-0.6864346338352271,-0.6864346338352271,0.028,135.0,1.0,833.0
16,10.0,230.0,10.0,202.86835646629333,205.73475289344788,-0.6510562814390088,-0.6510562814390088,0.001,33.0,0.0,760.0
17,10.0,200.0,10.0,206.25469779968262,207.04767751693726,-0.6873822516326684,-0.6873822516326684,0.0,22.0,0.0,790.0
18,10.0,233.0,10.0,205.72823429107666,207.88478541374207,-0.6773859926323921,-0.6773859926323921,0.004,37.0,0.0,757.0
19,10.0,168.0,10.0,199.25729203224182,200.7817153930664,-0.5796767171017563,-0.5796767171017563,0.024,82.0,0.0,822.0
20,10.0,124.0,10.0,205.56713485717773,208.79188203811646,-0.6810552627889909,-0.6810552627889909,0.008,90.0,0.0,866.0
21,10.0,192.0,10.0,203.68715977668762,205.42448568344116,-0.6927850717617918,-0.6927850717617918,0.003,40.0,0.0,798.0
22,10.0,209.0,10.0,204.48375916481018,208.39230847358704,-0.6746552898941114,-0.6746552898941114,0.002,26.0,0.0,781.0
23,10.0,157.0,10.0,203.77185606956482,206.01140189170837,-0.6448163677563289,-0.6448163677563289,0.001,23.0,0.0,833.0
24,10.0,96.0,10.0,205.11327576637268,206.15665411949158,-0.6759105683623606,-0.6759105683623606,0.018,224.0,1.0,894.0
25,10.0,156.0,10.0,199.9503834247589,202.78561305999756,-0.6874021715377646,-0.6874021715377646,0.007,52.0,0.0,834.0
26,10.0,181.0,10.0,203.85630989074707,205.08979749679565,-0.6208156907869956,-0.6208156907869956,0.006,46.0,0.0,809.0
27,10.0,213.0,10.0,205.048415184021,207.33279061317444,-0.701916277087058,-0.701916277087058,0.016,71.0,1.0,777.0
28,10.0,170.0,10.0,203.85572290420532,207.0028839111328,-0.688854877800688,-0.688854877800688,0.015,30.0,1.0,820.0
29,10.0,79.0,10.0,201.00800728797913,202.8267776966095,-0.6563843789428361,-0.6563843789428361,0.01,34.0,0.0,911.0
30,10.0,294.0,10.0,205.7246081829071,210.66425037384033,-0.6950065719721669,-0.6950065719721669,0.005,56.0,0.0,696.0
31,10.0,206.0,10.0,201.78565621376038,204.8178219795227,-0.6988209387624714,-0.6988209387624714,0.006,126.0,0.0,784.0
32,10.0,205.0,10.0,202.63902807235718,204.33753776550293,-0.663872377472012,-0.663872377472012,0.017,108.0,1.0,785.0
33,10.0,239.0,10.0,204.33343696594238,209.23735976219177,-0.6905616930465357,-0.6905616930465357,0.005,93.0,0.0,751.0
34,10.0,205.0,10.0,210.7977592945099,221.35614132881165,-0.6685465124962919,-0.6685465124962919,0.0,31.0,1.0,785.0
35,10.0,282.0,10.0,214.78524374961853,208.4800727367401,-0.6815044270021532,-0.6815044270021532,0.015,39.0,1.0,708.0
36,10.0,214.0,10.0,207.0909492969513,205.95765280723572,-0.6704795161578866,-0.6704795161578866,0.008,29.0,0.0,776.0
37,10.0,171.0,10.0,205.4380967617035,207.17139506340027,-0.6834285812219874,-0.6834285812219874,0.013,79.0,3.0,819.0
38,10.0,236.0,10.0,204.60201501846313,206.7868800163269,-0.621015055298348,-0.621015055298348,0.006,69.0,0.0,754.0
39,10.0,91.0,10.0,202.0446698665619,203.2831473350525,-0.6766290049988228,-0.6766290049988228,0.003,33.0,0.0,899.0
40,10.0,374.0,10.0,203.3992850780487,206.6449167728424,-0.652517790071643,-0.652517790071643,0.029,38.0,0.0,616.0
41,10.0,152.0,10.0,203.30657815933228,204.0446424484253,-0.6417113718296208,-0.6417113718296208,0.004,149.0,1.0,838.0
42,10.0,109.0,10.0,204.18081784248352,205.35113787651062,-0.668751833335531,-0.668751833335531,0.001,38.0,1.0,881.0
43,10.0,191.0,10.0,203.4141731262207,205.98655819892883,-0.6473144394585952,-0.6473144394585952,0.007,43.0,0.0,799.0
44,10.0,181.0,10.0,204.44359803199768,206.08511567115784,-0.6876500972465946,-0.6876500972465946,0.002,51.0,0.0,809.0
45,10.0,111.0,10.0,200.433856010437,200.23015713691711,-0.6672209347275377,-0.6672209347275377,0.007,89.0,0.0,879.0
46,10.0,167.0,10.0,203.51538157463074,204.01953125,-0.6893660904307612,-0.6893660904307612,0.053,167.0,0.0,823.0
47,10.0,202.0,10.0,200.37131690979004,203.10888004302979,-0.6862628988806767,-0.6862628988806767,0.001,7.0,0.0,788.0
48,10.0,154.0,10.0,203.07470202445984,205.2515413761139,-0.6863669880466494,-0.6863669880466616,0.007,68.0,2.0,836.0
49,10.0,280.0,10.0,203.66777729988098,206.24631476402283,-0.6319519818238722,-0.6319519818238722,0.011,21.0,0.0,710.0
50,10.0,192.0,10.0,203.07354497909546,205.73550248146057,-0.6850516926700905,-0.6850516926700905,0.002,58.0,0.0,798.0
51,10.0,156.0,10.0,202.92955946922302,202.30356311798096,-0.6593965994210458,-0.6593965994210458,0.018,101.0,0.0,834.0
52,10.0,271.0,10.0,203.33629155158997,206.36092853546143,-0.6940057037748799,-0.6940057037748799,0.003,17.0,0.0,719.0
53,10.0,173.0,10.0,200.9010112285614,203.1020381450653,-0.663727230242157,-0.663727230242157,0.006,43.0,0.0,817.0
54,10.0,255.0,10.0,204.16809678077698,206.04803705215454,-0.6995164133516807,-0.6995164133516807,0.012,44.0,2.0,735.0
55,10.0,198.0,10.0,204.50555729866028,207.13844108581543,-0.6555416372349624,-0.6555416372349624,0.004,89.0,1.0,792.0
