,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,time_metod,min_func_val_metod
0,32.0,18.0,4.286231517791748,1.1602622981013953e-10
1,32.0,31.0,4.041267156600952,1.0665776361670501e-10
2,31.0,30.0,4.08401894569397,1.1709399836283528e-10
3,31.0,20.0,3.6681249141693115,1.4255702015231151e-10
4,32.0,16.0,3.7924351692199707,1.2167452456979396e-10
5,32.0,20.0,3.9761462211608887,1.4671089286856598e-10
6,32.0,19.0,3.6675937175750732,1.0177510867610087e-10
7,32.0,26.0,4.046536922454834,1.3844191079778729e-10
8,31.0,26.0,3.994608163833618,1.1566058302589362e-10
9,31.0,22.0,4.082607269287109,1.5551328555969966e-10
10,31.0,27.0,4.012733221054077,1.0760880863138426e-10
11,30.0,20.0,3.709988832473755,8.533683922519014e-11
12,31.0,22.0,3.65006947517395,7.86870328188544e-11
13,32.0,16.0,3.3633317947387695,1.1173597732155176e-10
14,32.0,13.0,3.4439427852630615,1.275003477956961e-10
15,32.0,19.0,3.730039596557617,3.3947656557220656e-11
16,31.0,12.0,3.3340680599212646,1.1651330968479146e-10
17,32.0,24.0,4.046884775161743,6.00586789769024e-11
18,32.0,25.0,3.854527711868286,1.0741180202902354e-10
19,32.0,26.0,4.358487844467163,1.5449406677236533e-10
20,31.0,19.0,3.666046619415283,4.358033514729656e-11
21,31.0,25.0,3.7432501316070557,5.876488882878898e-11
22,30.0,21.0,3.5830841064453125,1.5194858916469643e-10
23,31.0,13.0,3.325273036956787,8.932202240326648e-11
24,32.0,29.0,3.878971815109253,1.2457383008756308e-10
25,32.0,23.0,3.5865135192871094,1.406415236155832e-10
26,32.0,24.0,3.4668707847595215,1.2274436339301954e-10
27,30.0,21.0,3.341883659362793,7.38221470003541e-11
28,32.0,16.0,3.231984853744507,4.616664747576225e-11
29,31.0,20.0,3.320887804031372,1.61379417360692e-10
30,31.0,24.0,3.605036973953247,4.4117040871874314e-11
31,31.0,18.0,3.3297181129455566,1.497049606161156e-10
32,30.0,28.0,3.6504428386688232,1.268022852824494e-10
33,29.0,22.0,3.279430866241455,1.5359073951127757e-10
34,32.0,24.0,3.763676643371582,4.1106595901944395e-11
35,32.0,20.0,3.419034242630005,9.863409811393047e-11
36,32.0,30.0,4.061595916748047,1.2466104921399394e-10
37,32.0,17.0,3.5181541442871094,1.293003453959794e-11
38,32.0,17.0,3.3716423511505127,7.694889451256191e-11
39,31.0,28.0,3.70611310005188,1.0880645110435877e-10
