,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region
0,20.0,506.0,20.0,688.8609750270844,1216.7216613292694,-0.9463782114294639,-0.9463782114294639,0.0,5.0
1,20.0,540.0,20.0,672.4660811424255,1164.4145379066467,-0.9932054575347172,-0.9932054575347172,0.002,8.0
2,20.0,466.0,20.0,632.2622497081757,1191.9406604766846,-0.9938413474189047,-0.9938413474189047,0.001,5.0
3,20.0,467.0,20.0,636.7228782176971,1157.16987991333,-0.9882943356056614,-0.9882943356056614,0.0,10.0
4,20.0,396.0,20.0,500.4965853691101,1169.9369554519653,-0.949269558752231,-0.949269558752231,0.001,17.0
5,20.0,361.0,20.0,453.7812831401825,1173.6989665031433,-0.9585651217177543,-0.9585651217177543,0.0,11.0
6,20.0,431.0,20.0,616.2464547157288,1248.270775794983,-0.9986716853253597,-0.9986716853253597,0.001,16.0
7,20.0,440.0,20.0,569.1322019100189,1164.240146636963,-0.9835954067111183,-0.9835954067111183,0.0,3.0
8,20.0,468.0,20.0,631.0425066947937,1308.3414874076843,-0.9824704102313747,-0.9824704102313747,0.0,3.0
9,20.0,466.0,20.0,741.781316280365,1456.1304240226746,-0.9450117374847032,-0.9450117374847032,0.003,7.0
10,20.0,445.0,20.0,602.4410409927368,1254.486501455307,-0.9972528482180419,-0.9972528482180419,0.002,12.0
11,20.0,523.0,20.0,701.7484221458435,1218.047660112381,-0.9918900811412222,-0.9918900811412222,0.007,23.0
12,20.0,522.0,20.0,704.3278245925903,1260.997377872467,-0.9640255831887087,-0.9640255831887087,0.017,29.0
13,20.0,468.0,20.0,669.820827960968,1302.8610167503357,-0.9878870228701433,-0.9878870228701433,0.002,11.0
14,20.0,377.0,20.0,537.516943693161,1274.7311787605286,-0.9842426745064009,-0.9842426745064009,0.001,27.0
15,20.0,527.0,20.0,714.6142337322235,1221.5124208927155,-0.9402848650962591,-0.9402848650962591,0.0,2.0
