,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region
0,20.0,504.0,20.0,638.3708212375641,1074.9240720272064,-0.9463782114294639,-0.9463782114294639,0.0,5.0
1,20.0,538.0,20.0,499.32050585746765,843.0506319999695,-0.9932054575347172,-0.9932054575347172,0.002,8.0
2,20.0,465.0,20.0,429.7745130062103,843.9215159416199,-0.9938413474189047,-0.9938413474189047,0.001,6.0
3,20.0,466.0,20.0,450.59079909324646,856.563071012497,-0.9882943356056614,-0.9882943356056614,0.0,11.0
4,20.0,396.0,20.0,375.8773498535156,858.3126530647278,-0.949269558752231,-0.949269558752231,0.001,17.0
5,20.0,361.0,20.0,341.30736899375916,861.0600628852844,-0.9585651217177544,-0.9585651217177544,0.0,12.0
6,20.0,431.0,20.0,448.6126341819763,949.1470279693604,-0.9986716853253597,-0.9986716853253597,0.001,17.0
7,20.0,439.0,20.0,419.77828788757324,859.1788380146027,-0.9835954067111183,-0.9835954067111183,0.0,3.0
8,20.0,468.0,20.0,465.08634305000305,919.8803970813751,-0.9824704102313762,-0.9824704102313762,0.0,3.0
9,20.0,465.0,20.0,525.47776222229,1002.9135940074921,-0.9450117374847032,-0.9450117374847032,0.002,9.0
10,20.0,443.0,20.0,413.6497631072998,857.5098359584808,-0.9972528482180419,-0.9972528482180419,0.002,12.0
11,20.0,521.0,20.0,487.19692397117615,889.2403151988983,-0.9918900811412222,-0.9918900811412222,0.007,23.0
12,20.0,521.0,20.0,475.98773193359375,849.0074648857117,-0.9640255831887087,-0.9640255831887087,0.017,29.0
13,20.0,466.0,20.0,478.9145088195801,956.776695728302,-0.9878870228701433,-0.9878870228701433,0.002,12.0
14,20.0,377.0,20.0,363.4762661457062,873.8631348609924,-0.9842426745064009,-0.9842426745064009,0.001,27.0
15,20.0,526.0,20.0,530.4240629673004,936.6642467975616,-0.9402848650962591,-0.9402848650962591,0.0,2.0
16,20.0,521.0,20.0,533.1287388801575,1072.8523762226105,-0.9575112584708533,-0.9575112584708533,0.003,3.0
17,20.0,578.0,20.0,542.4434943199158,847.8791270256042,-0.9992033667063147,-0.9992033667063147,0.001,5.0
18,20.0,451.0,20.0,439.4723482131958,879.4459068775177,-0.9582703370761395,-0.9582703370761395,0.0,1.0
19,20.0,501.0,20.0,475.5485808849335,889.1226191520691,-0.9743001265072352,-0.9743001265072352,0.0,5.0
20,20.0,396.0,20.0,404.78204894065857,918.4495701789856,-0.9950301320314251,-0.9950301320314251,0.002,20.0
21,20.0,439.0,20.0,423.83425307273865,852.7437889575958,-0.9941869119787832,-0.9941869119787832,0.002,25.0
22,20.0,504.0,20.0,487.1783809661865,842.7738969326019,-0.9830350866076011,-0.9830350866076011,0.0,13.0
23,19.0,392.0,19.0,412.28110790252686,924.6747570037842,-0.9720751689976406,-0.9720751689976406,0.002,14.0
24,20.0,632.0,20.0,561.2116601467133,867.1965761184692,-0.9457700237553371,-0.9457700237553371,0.001,11.0
25,20.0,559.0,20.0,533.8816568851471,900.7726483345032,-0.9421143266109253,-0.9421143266109253,0.001,6.0
26,20.0,438.0,20.0,424.5619969367981,882.4867238998413,-0.9792098279649737,-0.9792098279649737,0.005,27.0
27,20.0,622.0,20.0,560.5260581970215,867.160897731781,-0.9951735746736832,-0.9951735746736832,0.006,2.0
28,20.0,598.0,20.0,567.7733190059662,875.9385328292847,-0.9937818767436841,-0.9937818767436841,0.0,1.0
29,20.0,396.0,20.0,399.86156010627747,893.33651304245,-0.9864702526330703,-0.9864702526330703,0.004,18.0
30,20.0,392.0,20.0,432.46485805511475,901.3191847801208,-0.9858028233602317,-0.9858028233602317,0.001,16.0
31,20.0,381.0,20.0,384.73612809181213,884.0515220165253,-0.9864607894124318,-0.9864607894124318,0.0,6.0
32,20.0,510.0,20.0,508.07557487487793,962.3434889316559,-0.991336761121943,-0.991336761121943,0.0,10.0
33,20.0,465.0,20.0,437.111967086792,838.0982689857483,-0.9766265514472864,-0.9766265514472864,0.0,4.0
34,20.0,432.0,20.0,446.6704239845276,943.4827542304993,-0.9786866187282708,-0.9786866187282708,0.004,10.0
35,20.0,452.0,20.0,427.92672896385193,890.6053760051727,-0.9826634439959494,-0.9826634439959494,0.001,7.0
36,20.0,414.0,20.0,365.5579810142517,799.0597109794617,-0.9910757662763819,-0.9910757662763819,0.001,3.0
37,20.0,630.0,20.0,551.9946730136871,829.2226722240448,-0.9767830605382413,-0.9767830605382413,0.005,7.0
38,20.0,458.0,20.0,433.72409892082214,870.657900094986,-0.9930987702930143,-0.9930987702930143,0.0,3.0
39,20.0,428.0,20.0,410.38618302345276,868.0666728019714,-0.9900471082601812,-0.9900471082601812,0.0,15.0
40,20.0,439.0,20.0,422.4185721874237,862.5785257816315,-0.9910290448138597,-0.9910290448138597,0.001,10.0
41,20.0,391.0,20.0,382.0295341014862,837.7315440177917,-0.9813282609785793,-0.9813282609785793,0.0,27.0
42,20.0,479.0,20.0,435.46751499176025,825.193550825119,-0.9794980714420769,-0.9794980714420769,0.0,6.0
43,20.0,529.0,20.0,534.5493719577789,936.7658128738403,-0.9019377418667042,-0.9019377418667042,0.0,4.0
44,20.0,405.0,20.0,378.55276107788086,795.6026198863983,-0.9806963893605478,-0.9806963893605478,0.001,19.0
45,20.0,474.0,20.0,445.58138608932495,852.5015380382538,-0.9877064034906307,-0.9877064034906307,0.0,4.0
46,20.0,439.0,20.0,395.7919499874115,827.044224023819,-0.9700421272423706,-0.9700421272423706,0.003,28.0
