9.987053750221204229e-01,9.989335643167825962e-01,9.974154069686216317e-01,9.973734946491938924e-01,9.890748554024979544e-01,9.889910307636424758e-01,9.804455745247608878e-01,9.803105237177158759e-01,9.739584788622202005e-01,9.738420557526986654e-01,9.697206776756358559e-01
9.990080751068763920e-01,9.992642059478238359e-01,9.987240027196437886e-01,9.987007180977395260e-01,9.932614304208928768e-01,9.931589780845138105e-01,9.872027718013914876e-01,9.870490932968229991e-01,9.817495133514021477e-01,9.816517179394040893e-01,9.779867184516657375e-01
9.974107500442407348e-01,9.987566011903098451e-01,9.999953430756191031e-01,9.999953430756191031e-01,9.999254892099062042e-01,9.999254892099062042e-01,9.994504829230582699e-01,9.994318552255347932e-01,9.987100319465012088e-01,9.987007180977395260e-01,9.980999748526083737e-01
9.973921223467173691e-01,9.987053750221204229e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999487738318104668e-01,9.999487738318104668e-01,9.996181322007693382e-01,9.996088183520076553e-01,9.993573444354411084e-01,9.993433736622984176e-01,9.989335643167825962e-01
9.901366341613344613e-01,9.931962334795607639e-01,9.999487738318104668e-01,9.999674015293339435e-01,9.999906861512383172e-01,9.999906861512383172e-01,9.999394599830487840e-01,9.999394599830487840e-01,9.996321029739119179e-01,9.996227891251502351e-01,9.994411690742965870e-01
9.898805033203871284e-01,9.928935333948046837e-01,9.999487738318104668e-01,9.999674015293339435e-01,9.999953430756191031e-01,9.999953430756191031e-01,9.999534307561913637e-01,9.999487738318104668e-01,9.997438691590525561e-01,9.997345553102908733e-01,9.995995045032458615e-01
9.804502314491416737e-01,9.861037376475080274e-01,9.993992567548688477e-01,9.996274460495310210e-01,9.999348030586678870e-01,9.999627446049531576e-01,9.999767153780957374e-01,9.999813723024765233e-01,9.999394599830487840e-01,9.999348030586678870e-01,9.997112706883866107e-01
9.801894436838134439e-01,9.858429498821797976e-01,9.993713152085836882e-01,9.996088183520076553e-01,9.999161753611445214e-01,9.999534307561913637e-01,9.999860292268574202e-01,9.999906861512383172e-01,9.999627446049531576e-01,9.999580876805722607e-01,9.998230368735272489e-01
9.739119096184115643e-01,9.807203330632316973e-01,9.986960611733586290e-01,9.991338120651597210e-01,9.995995045032458615e-01,9.997624968565760328e-01,9.999115184367636244e-01,9.999580876805722607e-01,9.999580876805722607e-01,9.999627446049531576e-01,9.999208322855253073e-01
9.737442603407006070e-01,9.805293991636163664e-01,9.986494919295499928e-01,9.990825858969701878e-01,9.995575921838181221e-01,9.997485260834334531e-01,9.998975476636210447e-01,9.999487738318104668e-01,9.999720584537148405e-01,9.999720584537148405e-01,9.999441169074296809e-01
9.704657855765738139e-01,9.776607337450053947e-01,9.978997271042312489e-01,9.984585580299346619e-01,9.989521920143060729e-01,9.994178844523922134e-01,9.997112706883866107e-01,9.998276937979081458e-01,9.998882338148593618e-01,9.999534307561913637e-01,9.999254892099062042e-01
