2.623770337891004800e+01,2.478992574488726319e+01,2.356103481380615960e+01,2.879495300311766925e+01,2.548759757262987335e+01,2.343749165716082672e+01,2.773820386422058348e+01,2.251766698140406220e+01,2.638350631025974380e+01,2.700250117817856932e+01,2.166082186573355273e+01,2.315862976994360878e+01,2.714940934253265681e+01,2.488756581312345872e+01,2.749353979860401864e+01,2.753938477998337220e+01,2.621940865959921041e+01,2.552439518202307411e+01,2.279035226702373862e+01,2.671607416656985023e+01,2.366158673628925513e+01,2.877502963071919950e+01,2.758427529857825888e+01,2.426834830457706360e+01,2.986234902362134136e+01,2.357942330974463019e+01,2.690435371014137189e+01,2.197636440466365571e+01,2.898209713624633821e+01,2.513987837674251935e+01,2.548460974795167999e+01,2.388437397450353217e+01,2.660356531316382700e+01,2.187242783415637248e+01,2.739326944686133913e+01,2.442510026176473303e+01,2.681999421014839058e+01,2.605149616571285165e+01,2.571552765768409543e+01,2.299394655732767845e+01,2.564644220000474917e+01,2.286461802551600897e+01,2.455608701757972412e+01,2.764534919168243476e+01,2.664806340213309710e+01,2.428479318879459115e+01,2.513038088752238508e+01,2.309467560015694332e+01,2.421177192207384721e+01,2.466148014725387227e+01,2.799655414450055702e+01,2.542595647110466572e+01,2.777670029248379890e+01,2.827502505245207942e+01,2.823044648604585305e+01,2.712706677504523967e+01,2.341422472871271054e+01,2.921278842825313049e+01,2.977314955609802638e+01,2.203139925944690347e+01,2.460652421844833171e+01,2.709880474221681368e+01,2.576819618057006522e+01,2.426068610928251701e+01,2.501133751030369368e+01,2.827087901236240697e+01,2.709465994687596790e+01,2.593653694319941039e+01,2.537654354272618562e+01,2.657030059960825241e+01,2.765893620564395405e+01,2.587432418158115510e+01,2.739024627987037164e+01,2.234590220652162174e+01,2.920386563280112213e+01,2.333934773941087570e+01,2.553019212365886759e+01,2.710344245121489948e+01,2.479469144164580996e+01,2.897209672342806286e+01,2.759862091922908078e+01,2.545152253556285871e+01,2.484573727920141550e+01,2.711301437176046392e+01,2.607199639333902752e+01,2.679620505956471277e+01,2.844304135667947975e+01,2.670191183419768421e+01,2.301476642916012949e+01,2.737129394277788563e+01,2.750412101532995734e+01,2.734799001295173326e+01,2.626995362378389842e+01,2.754327570592669616e+01,2.676324553233900971e+01,2.355938083191502486e+01,2.771465976926014108e+01,2.292196025048049535e+01,2.577903187962595055e+01,2.892217150131976311e+01,2.733825103724964833e+01,2.672765606099064684e+01,2.873788795634307647e+01,2.588426493818403529e+01,2.529303563410573830e+01,2.948480175913580936e+01,2.683771658904846902e+01,2.839878642566974776e+01,3.099988258963380261e+01,2.164221899750007339e+01,2.542597984358956964e+01,2.663923830541422788e+01,2.561521991376191565e+01,2.547523830076121598e+01,2.347627332277250289e+01,2.595221475367495856e+01,2.809070255562807716e+01,2.667639605421157611e+01,2.800910472170317789e+01,2.700913670236058906e+01,2.420896513913304915e+01,2.836797680608108507e+01,2.764090469483550905e+01,2.720753584612510423e+01,2.808652645886126109e+01,2.318158099013265527e+01,2.059297137588084681e+01,2.379334071508494119e+01,2.336491602008387858e+01,2.550689428055236263e+01,2.528259676254492305e+01,2.152181882766274867e+01,2.592566897336264375e+01,2.473757446245276626e+01,2.769051995110363151e+01,2.618901349725084415e+01,2.834980565220009296e+01,2.665643303818550436e+01,2.620420417386551293e+01,2.265562732796141887e+01,2.724927889203514297e+01,3.123253329937130118e+01,2.831928058271625304e+01,2.580243605851265798e+01,2.549337251403812843e+01,2.628775777974369987e+01,2.367898783028482157e+01,2.349412185919346996e+01,2.675998861768436754e+01,2.789939798090220080e+01,2.567279785752075227e+01,2.322634061912614811e+01,2.701057484640929474e+01,2.711506859110416201e+01,2.952336287600253684e+01,2.261139092142651918e+01,2.670097824039921264e+01,2.608121393239720831e+01,2.739220339890007594e+01,2.634865821781692574e+01,2.334851181841269252e+01,2.513539847717133924e+01,2.557963750344889320e+01,2.832086770111574481e+01,2.640960808077556976e+01,2.565105358473626751e+01,2.454628993876179521e+01,2.331305183853048035e+01,2.552857904269481182e+01,2.642164463980336819e+01,2.367044981790081337e+01,2.629694901454629985e+01,2.631963307455929879e+01,2.587279446209358369e+01,2.638145726651831779e+01,2.717461003933535224e+01,2.608322867117140476e+01,2.597254256778900228e+01,2.332032966998097478e+01,2.645710947818010794e+01,2.436777257958396348e+01,2.483708889628023897e+01,2.711183246225775534e+01,2.434518603284964655e+01,2.658314016538552593e+01,2.699950035953551364e+01,2.594299825375925650e+01,2.640727909977868393e+01,2.596711289853797311e+01,2.587264646100787502e+01,2.719872676588161653e+01,2.616532091354265788e+01,2.424512843080636770e+01,2.587095415869264414e+01,2.663961634002146184e+01,2.680933861996002321e+01,2.694656062930101825e+01,2.377679032532185488e+01,2.854955666334161535e+01,2.477744769899786093e+01,2.656393659820057351e+01,2.450834633182519795e+01,2.604720325165309802e+01,2.418966041145541723e+01,2.506196353696044454e+01,2.750287327748281285e+01,2.777660066342007639e+01,2.736175498986940369e+01,2.662488239259372236e+01,2.740615842423425619e+01,2.777081498026446127e+01,2.439785873990034304e+01,2.634376484941356367e+01,2.667054328588857359e+01,2.824235005231908957e+01,2.275353827169551124e+01,2.342399051801446319e+01,2.797387733640376339e+01,2.374576375594048372e+01,2.608326572776156382e+01,2.571906425429365228e+01,2.240395764128561495e+01,2.564024937966239293e+01,2.532569366877395822e+01,2.907079048107310015e+01,2.556775635562754800e+01,2.465330663515221943e+01,2.723884988822860009e+01,2.525874697672082902e+01,2.689315521633918138e+01,2.550494323343418301e+01,2.716049397322064607e+01,2.599000940330113707e+01,2.615781947336058977e+01,2.841698522513956249e+01,2.583338956308083212e+01,2.400389241032424437e+01,2.543827497774249125e+01,2.587474994112732318e+01,2.504671562396865525e+01,2.512544962718811803e+01,2.470863144411275059e+01,2.458383131605164706e+01,2.745122330158990920e+01,2.605992290461371752e+01,2.845142634705678475e+01,2.607722647530711058e+01,2.633656379649048773e+01,2.248873179744934703e+01,2.525025947017341110e+01,2.367724963113451864e+01,2.358809004842633428e+01,2.605665532111301275e+01,2.458670328019395512e+01,2.650659220612047307e+01,2.665302426875508957e+01,2.265885009215325496e+01,2.647678767240658004e+01,2.317818332093751366e+01,2.910801902635440186e+01,2.481616677034170593e+01,2.546156118634612753e+01,2.485856780733397997e+01,2.743647589153802713e+01,2.174797535203842003e+01,2.774504516836439194e+01,2.423796063369330867e+01,2.790846546577094500e+01,2.765197015673121328e+01,2.349109759865940461e+01,2.539324810852259517e+01,2.297975725635874511e+01,2.996972032017417575e+01,2.613466449634903910e+01,3.003791501866044911e+01,2.451859644775440827e+01,2.726544376693432170e+01,2.705118730963057061e+01,2.922422370523586821e+01,2.492900224461734027e+01,2.634178180931744606e+01,2.659574451622278346e+01,2.290242671885500414e+01,2.351093321766052924e+01,2.619800452016978198e+01,2.418131906883791515e+01,3.046819695624219548e+01,2.574929066051726778e+01,2.449412080723528362e+01,2.723156006007080876e+01,2.399179124817468889e+01,2.628081864779552745e+01,2.502125221964122304e+01,2.946261812423765392e+01,2.491770453320761192e+01,2.320091345889543533e+01,2.366084684135576310e+01,2.715314711334237785e+01,2.447540271976354376e+01,2.441008764883665094e+01,2.675683312608081721e+01,2.609456901613857127e+01,2.729992676836144483e+01,2.629266485783880114e+01,2.862223678821749928e+01,2.820845293322696890e+01,2.597824040747446617e+01,2.837753323542401063e+01,2.551435293058376175e+01,2.469094891335874564e+01,2.653588209352213667e+01,2.730557431132497470e+01,2.119056445227514018e+01,2.556706110571748169e+01,2.532323183975747938e+01,2.342322912486884690e+01,2.176309356381914029e+01,2.554398368879809667e+01,2.922248240251137119e+01,2.573852614802433081e+01,2.550595221621431818e+01,2.850329725838227546e+01,2.323606632458253074e+01,2.442536389870225122e+01,2.358750238875091654e+01,2.677542750889004708e+01,2.472913061662470824e+01,3.145727682391913760e+01,2.678356596843746829e+01,2.607069344569286429e+01,2.510509858020180829e+01,2.646826836483959866e+01,2.399089022189690823e+01,2.863638125883564456e+01,2.726486722723284828e+01,2.875882683462115352e+01,2.768813950391385603e+01,2.625618217271713206e+01,2.670804960010138274e+01,2.169574054153617482e+01,2.139180991114783481e+01,2.652393559226266362e+01,2.442901647852939462e+01,2.584012595169598470e+01,2.720906399183424895e+01,2.666678299162458288e+01,2.508324249724651267e+01,2.490986335226908110e+01,2.783224168605974924e+01,2.404479006679152775e+01,2.389642323933161805e+01,2.557483205193302922e+01,2.712973267631411289e+01,2.474082060936489569e+01,2.487913124220415284e+01,2.718634723184029767e+01,2.500449968434358894e+01,2.336797662239333917e+01,2.241675668851677017e+01,2.526025884881935468e+01,2.484682407041350416e+01,2.354283312706387932e+01,2.626430655534267800e+01,2.946695800293521472e+01,2.769712352371419328e+01,2.472902036597302811e+01,2.386517114532291828e+01,2.565444875667665059e+01,2.682328477122629806e+01,2.568427988308722831e+01,2.418475620440871765e+01,2.203854169204478453e+01,2.646640665764209288e+01,2.686799827178891320e+01,3.064397038992063571e+01,2.671464375297111360e+01,2.455634974951523475e+01,2.296767177174341512e+01,2.665884280548819163e+01,2.475626300791355661e+01,2.586490608433994964e+01,2.859832077784973592e+01,2.820091482585080911e+01,2.846949394976375558e+01,2.623772995974953304e+01,2.691537330964824548e+01,2.811259620460712938e+01,2.386343715683488753e+01,2.325901547457669238e+01,2.537292914557479762e+01,2.101215705645085308e+01,2.814795351347611430e+01,2.503991633874549549e+01,2.118557684975018418e+01,2.553408145290755726e+01,2.617285124948784514e+01,2.858360601654804611e+01,2.233377615018276430e+01,2.696191367072255574e+01,1.987065526727338849e+01,2.585908437349922551e+01,2.713907459889530571e+01,2.718159090680730117e+01,2.793757191512923299e+01,2.513158627811380441e+01,2.790430254043167935e+01,2.969401388250933493e+01,2.842091225056703863e+01,2.565630120216768262e+01,2.542251496529334176e+01,2.781244374254492868e+01,2.631821451404272949e+01,2.850185276900436193e+01,2.932748356489841157e+01,2.526603664318064091e+01,2.370336842149581003e+01,2.419115275255787978e+01,2.679556517287681672e+01,2.554037126621899745e+01,3.123425995867267702e+01,2.344368992221266268e+01,2.977431973313575497e+01,2.338638767106199623e+01,2.633976665300983910e+01,2.709130998808716484e+01,2.909657565573079907e+01,2.947656971374302515e+01,2.519721605791891861e+01,2.511523858851113289e+01,3.074269532434428598e+01,2.881968727141843445e+01,3.040193872845473066e+01,2.697679548855120757e+01,2.671951545158704278e+01,2.578155827197732464e+01,2.586983844636872121e+01,2.501029668410707529e+01,2.799933365864389145e+01,2.880636712168944058e+01,2.844535014838213272e+01,2.094998043576952185e+01,2.681192626073861973e+01,2.802599059778963664e+01,2.955737777337377992e+01,2.651586094210955480e+01,2.705032771110694867e+01,2.675038507386062392e+01,2.697471163795702509e+01,2.702450350342876817e+01,2.229225187790861185e+01,2.746889769770423584e+01,2.638535399844376528e+01,2.793737970125290460e+01,2.199028114655314425e+01,2.712718241943932895e+01,2.737125919393969653e+01,2.541629627310260275e+01,2.790950240305309293e+01,2.582334561102802795e+01,2.604586896435450072e+01,2.759081852388495193e+01,2.805269219918867662e+01,2.581633987601450286e+01,2.674469667581480437e+01,2.535778987019202901e+01,2.440878406022838121e+01,2.740767592245011386e+01,2.776824619179110698e+01,2.478435269424260312e+01,2.254622388239810249e+01,2.704539606426083509e+01,2.646502599089856034e+01,2.652792366364388954e+01,2.678767328703863981e+01,2.610894045869723712e+01,2.313043145997156103e+01,2.534863824718470227e+01,2.894226419613977441e+01,2.933413905711477199e+01,2.551339924339643517e+01,2.884630215729267988e+01,2.532269920152623399e+01,2.751953208147558172e+01,2.811256002415554889e+01,2.516070086033347408e+01,2.137284477048268627e+01,2.660678530422367061e+01,2.463055718649269821e+01,2.932886840604961520e+01,1.948649584732503826e+01,2.617234667159895523e+01,2.896601716934351600e+01,2.635422380418197008e+01,2.628313835540124899e+01,2.468911348272211725e+01,2.580307540463898874e+01,2.757458624689060400e+01,2.440663359067157856e+01,2.913697334714865761e+01,2.499330483475924325e+01,2.664196931545204450e+01,2.643797830911372770e+01,2.576424855033247141e+01,2.584892925774283157e+01,2.161080310976574737e+01,2.764171186966476412e+01,2.261238083329994453e+01,2.981702465700248084e+01,2.794773613852145999e+01,2.531818666945213181e+01,2.619306751082358176e+01,2.778803995312435760e+01,2.620569327157062745e+01,2.788780351897088394e+01,2.669395856596757710e+01,2.478544959236615597e+01,2.689482827086141370e+01,2.716904074258809132e+01,2.554682234251792039e+01,2.179907305344411839e+01,2.607554419746993446e+01,2.478665714757858041e+01,2.148148906579732653e+01,3.292957142015873728e+01,2.632149230603795331e+01,2.947053031572501069e+01,2.218868264167607762e+01,2.258100834069491469e+01,2.571652924469272961e+01,2.214364840401697876e+01,2.507220843651004927e+01,2.394877490710354451e+01,2.567272866750815652e+01,2.533050837832894686e+01,2.719150992765466057e+01,2.669070091702787195e+01,2.940922831270258442e+01,2.193540146412873071e+01,2.341122071686126560e+01,2.356193750696268552e+01,2.662913010642752099e+01,2.887605534854821343e+01,2.265204951848590298e+01,2.862309545957512569e+01,2.452896721793861445e+01,2.165607953578435740e+01,2.173994699124259000e+01,2.743689225918954122e+01,2.825935063684743653e+01,2.547433165467738903e+01,2.515146891375828986e+01,2.202298202654438697e+01,2.442473287012112237e+01,2.837350086369684377e+01,2.513618702801844051e+01,2.864719923140776814e+01,2.857844898374088416e+01,2.766723296351199934e+01,2.885013925627546882e+01,2.444089210881086416e+01,2.405265821896858824e+01,2.535419710789480163e+01,2.626244256141525923e+01,2.451005004467829096e+01,2.330982394130459312e+01,2.658057385247279925e+01,2.771422180306587535e+01,2.612687363846785260e+01,2.758076211092987151e+01,2.665420062753781139e+01,2.552287582913618635e+01,2.550536826345495811e+01,2.929826748268142822e+01,2.137002134574736800e+01,2.472846431688252622e+01,2.515983778353838929e+01,2.640772295019420923e+01,2.312302905078112758e+01,2.387867618903723965e+01,2.878026170858135657e+01,2.425055748102001374e+01,2.365706314342632766e+01,2.543196818588828734e+01,2.405542149133155050e+01,2.052616093341982406e+01,2.732570249561471343e+01,2.683534613716481232e+01,2.511710352419008530e+01,2.476848229278380131e+01,2.595836736760884023e+01,2.589005791651410959e+01,3.086047288250753340e+01,2.606840627123616372e+01,2.680398328141663455e+01,2.545010571133885335e+01,2.682591736660359061e+01,2.578597892255238833e+01,3.227716214197412370e+01,2.679037345040353202e+01,2.613049172849477841e+01,2.705209590427084621e+01,2.333023339860218570e+01,2.605748818994868898e+01,2.671175444298349433e+01,2.494503754503217507e+01,2.507946704949137740e+01,2.764094933907833251e+01,2.252508777357842007e+01,2.752599832666229673e+01,2.461923609939061919e+01,2.788512785502101821e+01,2.301119756219832269e+01,2.487169738789276963e+01,2.942700988338425816e+01,2.429460559523463203e+01,2.372287448869317217e+01,2.660073261802527256e+01,2.493738560881578792e+01,2.616637255517099447e+01,2.415293317398515072e+01,2.698835584624428918e+01,2.432889862233881928e+01,2.690573404637622090e+01,2.855147925928947217e+01,2.816044831039370422e+01,2.658999503125812325e+01,2.515882841374316214e+01,2.591858828261807446e+01,2.362212845097467095e+01,2.945113564393958328e+01,2.398322205049359823e+01,2.611732595403824675e+01,2.255884375436952993e+01,2.584948313937102782e+01,2.632214160158358496e+01,2.484918052424081125e+01,2.778207910106146983e+01,2.429586925905767814e+01,2.462879351706493480e+01,2.133040020693449890e+01,2.596743397892450034e+01,2.895218015277456303e+01,2.477412850496527241e+01,2.485088947131363568e+01,2.296483127160233195e+01,2.569030493745762556e+01,2.741613397595254398e+01,2.523534447837984729e+01,3.249904258005575031e+01,2.447232327424388743e+01,2.672450956923890075e+01,2.562276598514129944e+01,2.729636614858495847e+01,2.648688912572513132e+01,2.399751413594562166e+01,2.639607660883148554e+01,2.902324030839263713e+01,2.967469417452126024e+01,2.566836075901463232e+01,2.485015189504695954e+01,2.427763118149259824e+01,2.612260305633063240e+01,2.400902442175623719e+01,2.800355646306103097e+01,2.719842834507402785e+01,2.481800341521922704e+01,2.641560556509809388e+01,2.540870708123427235e+01,2.920382635703418472e+01,2.613535364528711469e+01,2.537168523829740607e+01,2.405631221497329975e+01,3.109249511208585659e+01,2.469903786233305709e+01,2.467021373575748555e+01,2.762097316413084513e+01,2.767777635103202627e+01,2.373493684854286911e+01,2.728188798821906502e+01,2.497972821568517077e+01,2.494437759914550412e+01,2.687801619207283110e+01,2.355208199738935448e+01,2.564268030097889906e+01,2.883543712227947964e+01,2.648645341519449303e+01,2.466994550651243046e+01,2.637204549930927655e+01,2.946253862896053377e+01,2.643978372714859759e+01,2.660955895555524009e+01,2.879038715444992746e+01,2.303999829440104108e+01,2.808522585877487288e+01,2.767948419087567302e+01,2.870387276019043554e+01,2.642621339593027230e+01,2.639492295478892814e+01,2.628280430472278439e+01,2.633715149847186865e+01,2.782690399185255004e+01,2.732203455494216016e+01,2.793443804422001975e+01,2.669901293738348969e+01,2.620216929098490866e+01,2.342504871792954546e+01,2.352059350380028491e+01,2.651999928170148024e+01,2.363278328232699366e+01,2.499315658134236173e+01,2.686664456402905188e+01,2.635927528179389867e+01,2.524478112350228542e+01,2.573956513797897472e+01,2.871821426683047207e+01,2.687406467281953937e+01,2.491117181876768427e+01,2.607955250329503727e+01,2.543993177214868950e+01,2.793822118566495050e+01,2.489901803745373243e+01,2.655717786708385120e+01,2.935607660749045777e+01,2.621819542233623679e+01,2.346926287031080705e+01,3.012723528461391354e+01,2.526307621535835324e+01,2.807780900183901807e+01,2.671620658267559634e+01,2.208464732645130013e+01,2.620214024850073642e+01,2.450086912562424502e+01,2.678668876558910483e+01,2.473934201639350405e+01,2.507317579091865056e+01,2.069150041353512393e+01,2.723234433140811106e+01,2.708570285591217797e+01,2.706141438323840376e+01,2.935615282829291317e+01,2.467129475849864306e+01,2.671344330877126794e+01,2.638460787818652520e+01,2.673618748359778863e+01,2.449172830518706689e+01,2.515122256992765415e+01,3.019402653225435174e+01,2.624146868765085117e+01,2.059072662498403972e+01,2.336233598087025243e+01,2.530977030533383143e+01,2.852895070846896175e+01,2.539274367405287691e+01,2.719579709251340205e+01,2.512669104001480136e+01,2.578205694459550301e+01,2.415334450213874007e+01,2.536282520958321385e+01,2.557044427212462168e+01,2.727823827637870480e+01,2.044222907555077384e+01,2.125170478189919621e+01,2.615663377199359729e+01,2.564774377090572699e+01,2.615278250390637282e+01,2.731651739510546761e+01,2.615168565382851895e+01,2.738553614385608981e+01,2.522316375929196752e+01,2.626410618552175080e+01,2.496055821541781583e+01,2.347999642242384155e+01,2.576307297019428688e+01,2.721005347921365214e+01,2.658551386814902528e+01,2.594706513919364355e+01,2.845601220950159060e+01,2.568694066189298297e+01,2.324621654149077088e+01,2.538341132508132247e+01,2.270598908151662698e+01,2.466280376797608653e+01,2.655632089977059351e+01,3.312518127376332444e+01,2.555827720085027366e+01,2.443155049520742850e+01,2.617319025017737388e+01,2.493863377360865741e+01,2.589286966034567428e+01,1.960278551215187193e+01,2.810870462073500065e+01,2.397230551402594401e+01,2.551460574351601451e+01,2.526722483672563158e+01,2.485090147617829359e+01,2.441564581350695917e+01,2.197790013407876231e+01,2.690525558369824566e+01,2.213864484078629502e+01,2.838029746374206752e+01,2.497391892446700012e+01,2.418096098209281308e+01,2.612600286590539511e+01,2.508533000187260242e+01,2.627392061159039471e+01,2.844406264921015293e+01,2.656759445657261764e+01,2.425147378173941348e+01,2.640074628625525932e+01,2.820299998623637805e+01,2.608894348814861175e+01,3.092896318563519031e+01,2.683892033420389112e+01,2.626466452579957433e+01,2.592195102245268501e+01,2.146392124125399903e+01,2.700119339932747664e+01,2.409122287033878251e+01,2.400471996922033568e+01,2.661656937402815259e+01,2.557649681217146309e+01,2.548940600949373447e+01,2.441499876739134933e+01,2.780336739910252675e+01,2.624259222071950504e+01,2.551394329533958327e+01,2.656021394288367787e+01,2.855926738329564429e+01,2.625930727086768002e+01,2.614517581560479087e+01,2.532349461894059672e+01,2.658996423257845976e+01,2.861792762164565573e+01,2.640867675516297197e+01,2.403368714813920803e+01,2.555894623105528041e+01,2.705727926056097132e+01,2.781764810637070084e+01,2.268088070212790441e+01,2.534847338436545883e+01,2.670872835389110378e+01,2.811232602075586229e+01,2.971539338289401400e+01,2.461026787513513270e+01,2.639141198010466383e+01,2.234922473081956440e+01,2.794502394694995928e+01,2.582004343910075761e+01,2.714962074047808116e+01,2.702395218324565818e+01,2.773205888779809669e+01,2.679626594416453500e+01,2.882878707735836699e+01,2.368183829182826372e+01,2.618221838690499226e+01,2.480796176549869614e+01,2.483719096367024548e+01,2.593845762713522163e+01,2.609580666155993711e+01,2.234299971669840090e+01,2.489188899954627843e+01,2.513005864209300455e+01,2.491981600299171973e+01,2.384747297722901394e+01,2.676348771614845035e+01,2.813874648244572896e+01,2.620930507263467035e+01,2.381050465296405605e+01,2.969822097548954787e+01,2.413298151965380356e+01,2.575056838725931385e+01,2.287385239373896084e+01,2.384934322991072975e+01,2.550459474887456679e+01,2.499617566255862044e+01,2.809974859776706069e+01,2.662384918515918741e+01,2.533609159179932035e+01,2.547161213660585588e+01,2.558513389410956052e+01,2.660497310573727603e+01,2.712829201620596464e+01,2.602179262023991768e+01,2.532401480280741168e+01,2.574696709872387146e+01,2.704298449763448176e+01,2.685862394975377043e+01,2.891463008264915757e+01,2.260355736494016199e+01,2.246936424337020810e+01,2.713118267051765997e+01,2.578701652033200276e+01,2.751345925101252377e+01,2.503725998475902870e+01,2.433773166432083812e+01,2.786291495087877124e+01,2.396207277381738976e+01,2.376603204141797931e+01,2.641054651797753650e+01,2.577246635178831724e+01,2.799113637227161533e+01,2.397787410059775581e+01,2.465803457171040591e+01,2.360562450279068258e+01,2.612601651590614793e+01,2.435855700319630301e+01,2.308850950722479922e+01,2.622193526620991122e+01,2.596652562842804102e+01,2.527627150868073258e+01,2.545721770570224507e+01,2.464522954111392394e+01,2.409868356788847166e+01,2.547672723962912400e+01,2.371354770262789913e+01,2.418240216416133137e+01,2.723761557279305734e+01,2.303988183813170920e+01,2.549337252497181794e+01,2.769535656998588280e+01,2.722852529252821085e+01,2.484548921637901842e+01,2.597102690736651809e+01,2.724469820363944805e+01,2.382652811474557453e+01,2.569676750811401433e+01,2.723932996851112165e+01,2.890397021764849939e+01,2.637778113285053649e+01,2.820703707443738395e+01,2.419539493583347678e+01,2.605497520033675940e+01,2.729785723888525695e+01,2.614810613994247745e+01,2.639167766546739102e+01,2.649102113248946111e+01,2.540597641533995699e+01,2.943348252199512416e+01,2.760357054786451414e+01,2.711495195448005191e+01,2.646736058733136687e+01,2.805307136691502734e+01,2.737111242324614935e+01,2.723691487944993384e+01,2.846960159255351996e+01,2.420960035868517224e+01,2.749542888455510337e+01,2.674080784534248423e+01,2.412126637343833124e+01,2.583030875869966536e+01,2.689016476093161501e+01,2.911891369470806268e+01,2.650976526764578267e+01,2.793469082287051108e+01,2.396803623236027292e+01,2.649621542332556601e+01,2.830052318846297155e+01,2.710306568154553730e+01,2.674955272346426938e+01,2.573166557668957921e+01,2.806549187889527630e+01,2.904719263487060488e+01,2.316748728866910056e+01,2.700647126732325631e+01,2.605990384570596774e+01,2.878794119452817668e+01,3.180675228073194205e+01,2.563099037465266505e+01,2.923086180168163750e+01,2.996567581051360207e+01,2.494084899599348049e+01,2.387434189026695819e+01,2.505278781758639539e+01,2.664268606645933346e+01,2.508448742362699591e+01,2.892985980420483472e+01,2.603688780370298517e+01,2.538049532322393986e+01,2.671939157123863140e+01,2.595814465859593412e+01,2.504491550165683833e+01,2.316648412841962212e+01,2.483131954519544848e+01,2.439104134991701756e+01,2.847454462563532118e+01,2.695819075471993642e+01,2.527948590046486288e+01,2.553193151487134926e+01,2.309140756315448328e+01,2.840132734743153264e+01,2.382067890557154755e+01,2.576539943970376356e+01,2.409493636659948734e+01,2.344446554036638730e+01,2.574300117853899650e+01,2.710959057038798292e+01,2.914438919241083781e+01,2.936474560519421573e+01,2.861438724325755345e+01,2.627093424798265531e+01
