,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region
0,48.0,0.0,48.0,81.15866589546204,527.4481539726257,4.259564151202758e-08,4.259564151202758e-08,0.0,0.0
1,50.0,0.0,50.0,112.20609998703003,502.00546503067017,6.821442364292489e-08,6.821442364292489e-08,0.0,1.0
2,50.0,0.0,50.0,80.01615810394287,486.84765791893005,5.365751764235871e-08,5.365751764235871e-08,0.0,1.0
3,47.0,0.0,47.0,79.57243299484253,477.3030309677124,8.365003844039219e-08,8.365003844039219e-08,0.0,1.0
4,49.0,0.0,49.0,75.78660607337952,408.39029693603516,8.579397900839698e-08,8.579397900839698e-08,0.0,4.0
5,50.0,0.0,50.0,66.63929295539856,401.2164297103882,6.872921818884662e-08,6.872921818884662e-08,0.0,2.0
6,50.0,0.0,50.0,68.14054608345032,442.5446619987488,7.82897553885645e-08,7.82897553885645e-08,0.0,2.0
7,48.0,0.0,48.0,78.26066875457764,388.53857707977295,3.964844565156495e-08,3.964844565156495e-08,0.0,2.0
8,49.0,0.0,49.0,65.02313709259033,389.8761827945709,8.202737929135377e-08,8.202737929135377e-08,0.0,1.0
9,49.0,0.0,49.0,66.07682490348816,405.2632739543915,4.6428125427052486e-08,4.6428125427052486e-08,0.0,0.0
10,48.0,0.0,48.0,65.63864874839783,398.8025619983673,3.767569609473085e-08,3.767569609473085e-08,0.0,1.0
11,50.0,0.0,50.0,67.32851576805115,397.86611700057983,4.5515866532742145e-08,4.5515866532742145e-08,0.0,2.0
12,49.0,0.0,49.0,64.19934415817261,390.1017282009125,6.646242786250304e-08,6.646242786250304e-08,0.0,0.0
13,49.0,0.0,49.0,65.97672820091248,397.29380989074707,8.319460758039447e-08,8.319460758039447e-08,0.0,1.0
14,48.0,0.0,48.0,69.59266304969788,413.35661220550537,4.6324819901672586e-08,4.6324819901672586e-08,0.0,2.0
15,49.0,0.0,49.0,65.51525783538818,397.39898681640625,4.3439588217124315e-08,4.3439588217124315e-08,0.0,7.0
16,50.0,0.0,50.0,65.84451723098755,395.6112539768219,5.014991314325599e-08,5.014991314325599e-08,0.0,1.0
17,49.0,0.0,49.0,64.38757395744324,394.30502700805664,4.22526145733934e-08,4.22526145733934e-08,0.0,4.0
18,50.0,0.0,50.0,68.14654684066772,391.07728099823,5.995809612167909e-08,5.995809612167909e-08,0.0,2.0
19,50.0,0.0,50.0,65.48129391670227,393.0716218948364,7.697512701905024e-08,7.697512701905024e-08,0.0,1.0
20,45.0,0.0,45.0,62.145179271698,395.09872102737427,8.771583545111698e-08,8.771583545111698e-08,0.0,1.0
21,47.0,0.0,47.0,63.920722007751465,389.52338099479675,8.73583577159312e-08,8.73583577159312e-08,0.0,1.0
22,46.0,0.0,46.0,66.64174103736877,402.2095248699188,5.008220314806314e-08,5.008220314806314e-08,0.0,0.0
23,48.0,0.0,48.0,63.13738203048706,394.4646420478821,8.210502316751703e-08,8.210502316751703e-08,0.0,5.0
24,50.0,0.0,50.0,65.23428297042847,393.30121898651123,8.736944442491548e-08,8.736944442491548e-08,0.0,0.0
25,50.0,0.0,50.0,65.02782201766968,391.2719569206238,4.210996082408562e-08,4.210996082408562e-08,0.0,5.0
26,47.0,0.0,47.0,64.55473589897156,392.89608120918274,4.810320527385e-08,4.810320527385e-08,0.0,0.0
27,49.0,0.0,49.0,66.0568220615387,394.39097023010254,9.147538772323281e-08,9.147538772323281e-08,0.0,0.0
28,49.0,0.0,49.0,65.19113278388977,394.1179358959198,4.738759717707891e-08,4.738759717707891e-08,0.0,0.0
29,49.0,0.0,49.0,64.25112700462341,409.1483950614929,4.87530565081223e-08,4.87530565081223e-08,0.0,1.0
30,48.0,0.0,48.0,88.37759494781494,396.8938958644867,6.670602156789599e-08,6.670602156789599e-08,0.0,3.0
31,50.0,0.0,50.0,65.3351149559021,394.77224683761597,3.4255683931245725e-08,3.4255683931245725e-08,0.0,5.0
32,50.0,0.0,50.0,65.35259962081909,393.72170090675354,7.694783094262579e-08,7.694783094262579e-08,0.0,0.0
33,46.0,0.0,46.0,62.803264141082764,397.59568095207214,4.8005398845773945e-08,4.8005398845773945e-08,0.0,2.0
34,48.0,0.0,48.0,64.02899813652039,398.21428298950195,8.960246066033987e-08,8.960246066033987e-08,0.0,0.0
35,48.0,0.0,48.0,65.11044669151306,397.1421248912811,7.942963991342648e-08,7.942963991342648e-08,0.0,1.0
36,50.0,0.0,50.0,63.900497913360596,387.3796079158783,8.224911906760613e-08,8.224911906760613e-08,0.0,0.0
37,49.0,0.0,49.0,64.80113410949707,421.4509880542755,8.578318076322137e-08,8.578318076322137e-08,0.0,2.0
38,48.0,0.0,48.0,65.37924289703369,392.3711497783661,8.459547969733519e-08,8.459547969733519e-08,0.0,1.0
39,49.0,0.0,49.0,65.94327306747437,400.1797320842743,3.2616009696897415e-08,3.2616009696897415e-08,0.0,3.0
40,49.0,0.0,49.0,64.5706250667572,400.13926911354065,4.4171835097961985e-08,4.4171835097961985e-08,0.0,1.0
41,50.0,0.0,50.0,65.18766713142395,389.6295418739319,6.222319129816079e-08,6.222319129816079e-08,0.0,4.0
42,49.0,0.0,49.0,64.757089138031,416.06101989746094,4.5472019541585324e-08,4.5472019541585324e-08,0.0,1.0
43,50.0,0.0,50.0,66.85722398757935,410.4821081161499,8.437500466694776e-08,8.437500466694776e-08,0.0,0.0
44,50.0,0.0,50.0,72.96826100349426,395.2548327445984,7.07971470620234e-08,7.07971470620234e-08,0.0,0.0
45,48.0,0.0,48.0,64.19997382164001,398.7699558734894,2.919290182692892e-08,2.919290182692892e-08,0.0,0.0
46,49.0,0.0,49.0,65.4708080291748,472.30664014816284,8.630151733057759e-08,8.630151733057759e-08,0.0,1.0
47,50.0,0.0,50.0,72.81716299057007,399.74852418899536,3.7995434343744475e-08,3.7995434343744475e-08,0.0,1.0
48,50.0,0.0,50.0,66.68206596374512,396.8645601272583,4.8054849589316976e-08,4.8054849589316976e-08,0.0,3.0
49,48.0,0.0,48.0,72.82017707824707,410.9839999675751,3.3635660447574666e-08,3.3635660447574666e-08,0.0,0.0
50,49.0,0.0,49.0,72.57403898239136,570.9109318256378,7.356978040256629e-08,7.356978040256629e-08,0.0,2.0
