,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region
0,18.0,75.0,18.0,136.62784457206726,718.6485869884491,-0.9975855641313829,-0.9975855641313829,0.0,0.0
1,20.0,286.0,20.0,256.79203963279724,650.4972288608551,-0.9991109582474539,-0.9991109582474539,0.0,0.0
2,20.0,278.0,20.0,258.1273138523102,666.7296950817108,-0.9977134027314122,-0.9977134027314122,0.0,0.0
3,19.0,105.0,19.0,154.1051390171051,667.2188155651093,-0.9824551349327935,-0.9824551349327935,0.0,0.0
4,19.0,233.0,19.0,228.27866172790527,659.6054689884186,-0.9291543756409397,-0.9291543756409397,0.0,0.0
5,20.0,360.0,20.0,300.5469138622284,659.7198560237885,-0.998783312510389,-0.998783312510389,0.0,0.0
6,18.0,111.0,18.0,156.35547995567322,635.8783423900604,-0.9965716397217734,-0.9965716397217734,0.0,0.0
7,20.0,278.0,20.0,261.0614743232727,662.6839654445648,-0.9207392735170519,-0.9207392735170519,0.0,0.0
8,20.0,188.0,20.0,213.20448279380798,676.4246501922607,-0.9961862353430644,-0.9961862353430644,0.0,0.0
9,20.0,278.0,20.0,262.5004997253418,675.2925450801849,-0.9698893945234228,-0.9698893945234228,0.0,0.0
10,16.0,96.0,16.0,145.74720644950867,632.1663854122162,-0.985999766651062,-0.985999766651062,0.0,0.0
11,20.0,412.0,20.0,337.05901980400085,660.498025894165,-0.9924245341572275,-0.9924245341572275,0.0,0.0
12,19.0,130.0,19.0,164.8369665145874,642.5121886730194,-0.9186295207278721,-0.9186295207278721,0.0,0.0
13,19.0,290.0,19.0,263.3916046619415,634.987069606781,-0.9210252967954813,-0.9210252967954813,0.0,0.0
14,20.0,173.0,20.0,196.2559676170349,636.6182336807251,-0.9864180293000587,-0.9864180293000587,0.0,0.0
15,19.0,155.0,19.0,194.77307176589966,673.7846007347107,-0.9975280882804186,-0.9975280882804186,0.0,0.0
16,20.0,111.0,20.0,157.64104914665222,681.2079157829285,-0.9969603245688774,-0.9969603245688774,0.0,0.0
17,18.0,177.0,18.0,200.5196316242218,662.3992261886597,-0.9453381420616447,-0.9453381420616447,0.0,0.0
18,20.0,273.0,20.0,246.88592505455017,622.914806842804,-0.9594890174375393,-0.9594890174375393,0.0,0.0
19,19.0,477.0,19.0,365.50547909736633,651.7235109806061,-0.966889384640914,-0.966889384640914,0.0,0.0
