,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region
0,20.0,5.0,20.0,99.54927706718445,1102.0271117687225,-0.9463782114294639,-0.9463782114294639,0.0,3.0
1,20.0,5.0,20.0,99.73554491996765,1095.0779392719269,-0.9932054575347172,-0.9932054575347172,0.0,0.0
2,20.0,6.0,20.0,102.5965166091919,1079.647738456726,-0.9938413474189047,-0.9938413474189047,0.0,5.0
3,20.0,18.0,20.0,106.37448930740356,1157.6339814662933,-0.9882943356056614,-0.9882943356056614,0.0,5.0
4,20.0,3.0,20.0,110.03231835365295,1319.1179611682892,-0.949269558752231,-0.949269558752231,0.0,5.0
5,20.0,6.0,20.0,111.51984024047852,1324.4203555583954,-0.9585651217177543,-0.9585651217177543,0.0,0.0
6,20.0,12.0,20.0,118.86689400672913,1431.5775382518768,-0.9986716853253597,-0.9986716853253597,0.0,0.0
7,20.0,5.0,20.0,111.06091570854187,1308.2522585391998,-0.9835954067111183,-0.9835954067111183,0.0,6.0
8,20.0,6.0,20.0,111.7287528514862,1383.4511642456055,-0.9824704102313747,-0.9824704102313747,0.0,0.0
9,20.0,11.0,20.0,128.91017270088196,1514.4974393844604,-0.9450117374847032,-0.9450117374847032,0.0,2.0
10,20.0,8.0,20.0,112.66758036613464,1293.3199994564056,-0.9972528482180419,-0.9972528482180419,0.0,6.0
11,20.0,4.0,20.0,109.0395896434784,1267.3885951042175,-0.9918900811412222,-0.9918900811412222,0.0,2.0
12,20.0,4.0,20.0,111.87656593322754,1314.1402504444122,-0.9640255831887087,-0.9640255831887087,0.0,12.0
13,20.0,3.0,20.0,108.85073328018188,1338.8706154823303,-0.9878870228701433,-0.9878870228701433,0.0,3.0
14,20.0,5.0,20.0,104.95600581169128,1280.2730867862701,-0.9842426745064009,-0.9842426745064009,0.0,3.0
15,20.0,7.0,20.0,109.09588575363159,1269.8424379825592,-0.9402848650962591,-0.9402848650962591,0.0,0.0
16,20.0,4.0,20.0,108.55729484558105,1316.616311788559,-0.9575112584708533,-0.9575112584708533,0.0,0.0
17,20.0,4.0,20.0,101.82736015319824,1211.634690284729,-0.9992033667063148,-0.9992033667063148,0.0,4.0
18,20.0,4.0,20.0,106.62950611114502,1277.3645532131195,-0.9582703370761395,-0.9582703370761395,0.0,2.0
19,20.0,44.0,20.0,145.6781702041626,1249.7511250972748,-0.9743001265072352,-0.9743001265072352,0.0,4.0
20,20.0,4.0,20.0,106.0655517578125,1316.412627696991,-0.9950301320314251,-0.9950301320314251,0.0,3.0
21,20.0,8.0,20.0,109.85526585578918,1224.3895649909973,-0.9941869119787832,-0.9941869119787832,0.0,9.0
22,20.0,4.0,20.0,101.59280633926392,1212.2045063972473,-0.9830350866076011,-0.9830350866076011,0.0,2.0
23,19.0,7.0,19.0,110.026047706604,1324.8741343021393,-0.9720751689976406,-0.9720751689976406,0.0,7.0
24,20.0,10.0,20.0,111.62755012512207,1229.444100856781,-0.9457700237553371,-0.9457700237553371,0.0,5.0
25,20.0,40.0,20.0,148.63786602020264,1280.6505165100098,-0.9421143266109253,-0.9421143266109253,0.0,6.0
26,20.0,7.0,20.0,110.46585702896118,1273.8360621929169,-0.9792098279649737,-0.9792098279649737,0.001,4.0
27,20.0,6.0,20.0,102.34043717384338,1219.4954199790955,-0.9951735746736832,-0.9951735746736832,0.0,2.0
28,20.0,24.0,20.0,128.75274181365967,1260.9379720687866,-0.9937818767436841,-0.9937818767436841,0.0,4.0
29,20.0,2.0,20.0,102.79779195785522,1281.8520650863647,-0.9864702526330703,-0.9864702526330703,0.0,3.0
30,20.0,4.0,20.0,109.64373922348022,1294.2523045539856,-0.9858028233602317,-0.9858028233602317,0.0,1.0
31,20.0,30.0,20.0,147.29615020751953,1277.304826259613,-0.9864607894124318,-0.9864607894124318,0.0,1.0
32,20.0,8.0,20.0,113.72805643081665,1354.929809808731,-0.9913367611219431,-0.9913367611219431,0.0,18.0
33,20.0,6.0,20.0,107.33607745170593,1204.061401128769,-0.9766265514472864,-0.9766265514472864,0.0,1.0
34,20.0,6.0,20.0,112.07452368736267,1346.9616250991821,-0.9786866187282708,-0.9786866187282708,0.0,8.0
35,20.0,12.0,20.0,111.57679200172424,1284.5732142925262,-0.9826634439959494,-0.9826634439959494,0.0,1.0
36,20.0,5.0,20.0,99.37198257446289,1193.8647410869598,-0.9910757662763819,-0.9910757662763819,0.0,1.0
37,20.0,7.0,20.0,107.04846835136414,1222.0851979255676,-0.9767830605382413,-0.9767830605382413,0.0,4.0
38,20.0,10.0,20.0,113.74333047866821,1264.5603668689728,-0.9930987702930143,-0.9930987702930143,0.0,1.0
39,20.0,3.0,20.0,107.88367033004761,1293.956302165985,-0.990047108260181,-0.990047108260181,0.0,4.0
40,20.0,14.0,20.0,118.3418881893158,1282.8046724796295,-0.9910290448138597,-0.9910290448138597,0.0,5.0
41,20.0,6.0,20.0,106.86653566360474,1237.905264377594,-0.9813282609785793,-0.9813282609785793,0.001,4.0
42,20.0,5.0,20.0,103.99840760231018,1225.7570872306824,-0.9794980714420769,-0.9794980714420769,0.0,4.0
