,number_minimas_per_func_metod,number_extra_descents_per_func_metod,number_minimas_per_func_multistart,time_metod,time_multistart
0,13.0,0.0,50.0,95.72860217094421,3021.325886964798
1,15.0,0.0,49.0,100.2428891658783,3008.3328182697296
2,9.0,0.0,46.0,81.4286208152771,2998.388512134552
3,14.0,0.0,47.0,95.53136587142944,3069.8584773540497
4,15.0,0.0,47.0,94.07863736152649,3011.0216195583344
5,14.0,0.0,49.0,96.00881695747375,2980.753166913986
6,12.0,0.0,49.0,83.45867323875427,2984.2103345394135
7,16.0,0.0,49.0,99.23211288452148,3186.3855962753296
8,14.0,0.0,49.0,96.7623119354248,3121.2435183525085
9,13.0,0.0,49.0,92.0809416770935,3030.1728715896606
10,18.0,0.0,48.0,111.38257074356079,3063.5002739429474
11,15.0,0.0,50.0,97.77683281898499,3050.201779603958
12,14.0,0.0,48.0,99.0836820602417,3094.43234872818
13,17.0,0.0,49.0,106.21059393882751,3088.767634153366
14,18.0,0.0,49.0,112.52386045455933,3073.184550046921
15,14.0,0.0,48.0,93.5041012763977,3045.9679760932922
16,20.0,0.0,48.0,116.86280274391174,3067.449594974518
17,13.0,0.0,49.0,93.57618355751038,3016.5544085502625
18,12.0,0.0,48.0,88.38290739059448,3064.534358739853
19,16.0,0.0,48.0,103.81455087661743,3131.773334503174
20,14.0,0.0,49.0,98.60770773887634,3060.0746488571167
21,17.0,0.0,48.0,99.88999319076538,3024.867807149887
22,17.0,0.0,49.0,108.0399444103241,3048.361973762512
23,16.0,0.0,49.0,98.91120076179504,3068.843467950821
24,14.0,0.0,50.0,96.81883215904236,3043.337261915207
25,13.0,0.0,49.0,94.85217642784119,3049.0629386901855
26,12.0,0.0,48.0,87.32059860229492,3055.7227668762207
27,17.0,0.0,50.0,108.51873421669006,3036.6510841846466
28,14.0,0.0,47.0,95.21783518791199,3047.135486125946
29,15.0,0.0,50.0,100.97157788276672,3065.8605699539185
30,16.0,0.0,50.0,99.34877514839172,3052.1104159355164
31,12.0,0.0,49.0,90.59461545944214,3168.1260392665863
32,17.0,0.0,47.0,111.5254054069519,3201.7461817264557
33,17.0,0.0,49.0,108.46435785293579,3150.111538171768
34,17.0,0.0,48.0,110.19437527656555,3212.3211867809296
35,13.0,0.0,47.0,99.42639303207397,3294.373196363449
36,15.0,0.0,49.0,107.61039090156555,3239.019394159317
37,15.0,0.0,48.0,104.55582642555237,3276.3296728134155
38,15.0,0.0,50.0,108.35328149795532,3295.0714099407196
39,15.0,0.0,48.0,106.52917504310608,3295.3252971172333
40,14.0,0.0,49.0,105.29862523078918,3281.071392059326
41,13.0,0.0,50.0,103.87495875358582,3279.6750354766846
42,12.0,0.0,50.0,95.62388849258423,3262.5019674301147
43,15.0,0.0,49.0,109.69683694839478,3295.996747493744
