,number_minimas_per_func_metod,number_extra_descents_per_func_metod,number_minimas_per_func_multistart,time_metod,time_multistart
0,13.0,0.0,50.0,33.39419746398926,877.4221024513245
1,15.0,0.0,49.0,33.93773055076599,880.0413019657135
2,9.0,0.0,46.0,27.919718265533447,895.795934677124
3,14.0,0.0,47.0,34.09291744232178,899.2929158210754
4,15.0,0.0,47.0,37.373862743377686,893.748468875885
5,14.0,0.0,49.0,34.68553161621094,889.1236400604248
6,12.0,0.0,49.0,31.89957547187805,884.7031826972961
7,16.0,0.0,49.0,36.53233790397644,900.2851986885071
8,14.0,0.0,49.0,35.26998734474182,873.6504158973694
9,13.0,0.0,49.0,33.27840042114258,894.4529314041138
10,18.0,0.0,48.0,38.34377980232239,895.7840006351471
11,15.0,0.0,50.0,33.90446162223816,881.3012080192566
12,14.0,0.0,48.0,34.7437310218811,877.8230786323547
13,17.0,0.0,49.0,36.17909383773804,905.4579451084137
14,18.0,0.0,49.0,38.349833965301514,883.8752949237823
15,14.0,0.0,48.0,34.77963924407959,885.6128952503204
16,20.0,0.0,48.0,39.08467411994934,892.1752088069916
17,13.0,0.0,49.0,32.55007338523865,875.0322329998016
18,12.0,0.0,48.0,34.36505198478699,877.6979537010193
19,16.0,0.0,48.0,34.86096954345703,904.9659101963043
20,14.0,0.0,49.0,34.00633144378662,900.8582108020782
21,17.0,0.0,48.0,38.72894310951233,901.1598212718964
22,17.0,0.0,49.0,36.241098165512085,910.0075688362122
23,16.0,0.0,49.0,38.117706060409546,909.127151966095
24,14.0,0.0,50.0,35.59317708015442,880.0778493881226
25,13.0,0.0,49.0,35.622679710388184,903.5157959461212
26,12.0,0.0,48.0,34.18692898750305,923.0207943916321
27,17.0,0.0,50.0,37.17821192741394,925.023725271225
28,14.0,0.0,47.0,35.848705530166626,896.5105710029602
29,15.0,0.0,50.0,37.03936529159546,904.655594587326
30,16.0,0.0,50.0,35.328996896743774,897.5327796936035
31,12.0,0.0,49.0,30.471113443374634,892.9378249645233
32,17.0,0.0,47.0,36.12979292869568,911.6457121372223
33,17.0,0.0,49.0,38.30877494812012,889.8222305774689
34,17.0,0.0,48.0,39.68960452079773,880.3716731071472
35,13.0,0.0,47.0,34.504008769989014,895.4884641170502
36,15.0,0.0,49.0,34.515461444854736,887.3993282318115
