2.099999999999999870e-03,4.000000000000000192e-04,6.599999999999999964e-03,5.000000000000000104e-04
2.069999999999999965e-02,3.599999999999999901e-03,6.619999999999999496e-02,5.100000000000000366e-03
4.130000000000000338e-02,7.199999999999999803e-03,1.325000000000000067e-01,1.030000000000000013e-02
