3.799999999999999992e-03,4.000000000000000192e-04,2.029999999999999860e-02,4.000000000000000192e-04
3.830000000000000071e-02,3.899999999999999821e-03,2.031000000000000028e-01,4.100000000000000346e-03
7.660000000000000142e-02,7.799999999999999642e-03,4.061000000000000165e-01,8.099999999999999561e-03
