-1.078000000000000069e-01,-8.939999999999999336e-02,-2.060000000000000026e-02,4.540000000000000285e-02
-5.565999999999999837e-01,-4.651000000000000134e-01,1.854000000000000092e-01,5.454999999999999849e-01
4.619999999999999801e-02,2.359999999999999945e-02,1.241500000000000048e+00,1.295099999999999918e+00
