4.030970000000000000e+05,4.186800000000000000e+05,4.028470000000000000e+05
4.182230000000000000e+05,4.419750000000000000e+05,4.380070000000000000e+05
4.021100000000000000e+05,4.374540000000000000e+05,4.430830000000000000e+05
