3.783405657916577569e-01,6.093879680349054695e-01,7.724858314955774796e-01
6.068862488439923375e-01,8.681321287140451870e-02,9.397453226150671857e-02
7.720708543786014566e-01,8.850869080647838505e-02,3.040003794076498109e-02
