2.076000000000000000e+03,2.081000000000000000e+03,1.019000000000000000e+03
2.065000000000000000e+03,2.327000000000000000e+03,1.436000000000000000e+03
1.018000000000000000e+03,1.420000000000000000e+03,1.166000000000000000e+03
