9.319725352638256327e-03,1.356257929696245979e-01,1.380513471154563854e-01
1.386437420703037493e-01,9.753433092021792650e-01,9.817197178893947163e-01
1.414471229196208601e-01,9.817896857974475200e-01,9.894861556832599270e-01
