5.099999999999999672e-02,5.059999999999999915e-02,1.741000000000000048e-01,2.299999999999999961e-02
5.101999999999999869e-01,5.062999999999999723e-01,1.741300000000000070e+00,2.300000000000000100e-01
1.020299999999999985e+00,1.012499999999999956e+00,3.482699999999999907e+00,4.600000000000000200e-01
