3.688300000000000000e+04,5.685600000000000000e+04,6.897500000000000000e+04
5.650200000000000000e+04,1.014800000000000000e+04,9.864000000000000000e+03
6.895100000000000000e+04,9.353000000000000000e+03,3.294000000000000000e+03
