3.719999999999999696e-02,7.199999999999999803e-03,2.170000000000000054e-02,7.960000000000000409e-02
3.720999999999999863e-01,7.230000000000000315e-02,2.167000000000000037e-01,7.959000000000000519e-01
7.442999999999999616e-01,1.446000000000000063e-01,4.334000000000000075e-01,1.591800000000000104e+00
