1.391146070337385410e-01,1.396996684651888310e-01,6.916726256256906791e-02
1.382695182994214400e-01,1.558863680686471964e-01,9.686017031788338172e-02
6.884222843398557501e-02,9.523499967496587559e-02,7.774816355717349692e-02
