-3.899999999999999821e-03,-3.000000000000000062e-03,1.549999999999999989e-02,1.329999999999999932e-02
-3.930000000000000160e-02,-2.889999999999999861e-02,1.549999999999999989e-01,1.333999999999999908e-01
-7.839999999999999747e-02,-5.630000000000000282e-02,3.106999999999999762e-01,2.682999999999999829e-01
