,number_minimas_per_func_metod,number_extra_descents_per_func_metod,number_minimas_per_func_multistart,time_metod,time_multistart
0,11.0,0.0,46.0,61.36133694648743,2044.2538244724274
1,10.0,0.0,47.0,58.786736488342285,2066.318023443222
2,10.0,0.0,45.0,56.06143045425415,2053.20144367218
3,11.0,0.0,46.0,57.304301023483276,2041.8499805927277
4,12.0,0.0,46.0,63.51076817512512,2042.7441880702972
5,11.0,0.0,46.0,61.37281513214111,2016.0860977172852
6,13.0,0.0,47.0,64.48293948173523,2025.3715465068817
7,13.0,0.0,49.0,66.65750789642334,2077.1958904266357
8,12.0,0.0,47.0,64.20333528518677,2023.2881333827972
9,11.0,0.0,48.0,58.56890034675598,2002.2910571098328
10,9.0,0.0,46.0,51.73871469497681,2026.973560333252
11,9.0,0.0,45.0,54.748815059661865,2064.7230751514435
12,12.0,0.0,48.0,63.0846152305603,2032.2917363643646
13,9.0,0.0,47.0,56.681926012039185,2028.4754765033722
14,12.0,0.0,49.0,63.07669758796692,2067.6761586666107
15,11.0,0.0,47.0,60.33450984954834,2028.1217200756073
16,12.0,0.0,49.0,65.08588361740112,2079.155455350876
17,10.0,0.0,49.0,56.30750489234924,2078.6604800224304
18,10.0,0.0,48.0,57.20576238632202,2049.596076965332
19,7.0,0.0,41.0,51.50521230697632,2089.27885222435
20,12.0,0.0,49.0,61.26837182044983,2061.951037168503
21,12.0,0.0,49.0,63.63745856285095,2039.2969121932983
22,9.0,0.0,49.0,54.34940528869629,2026.5899109840393
23,10.0,0.0,46.0,59.14816427230835,2027.2386600971222
24,10.0,0.0,48.0,56.66228246688843,2086.1245534420013
25,11.0,0.0,49.0,61.044655561447144,2087.486279964447
26,7.0,0.0,49.0,51.48634672164917,2025.825629234314
27,8.0,0.0,49.0,53.624835729599,2027.8571016788483
28,7.0,0.0,46.0,49.5111563205719,2027.8683214187622
29,9.0,0.0,47.0,54.127734661102295,2003.170394897461
30,10.0,0.0,49.0,56.035221099853516,1995.6732528209686
31,11.0,0.0,49.0,60.44222950935364,2060.626756668091
32,11.0,0.0,45.0,59.701828479766846,2063.6249606609344
33,7.0,0.0,49.0,51.772449016571045,2085.910323858261
34,11.0,0.0,50.0,60.05243420600891,2110.7588007450104
35,9.0,0.0,50.0,56.84003019332886,2091.216099500656
36,8.0,0.0,45.0,54.850955963134766,2105.610862493515
37,11.0,0.0,50.0,62.015085220336914,2117.1703667640686
38,12.0,0.0,47.0,60.15938591957092,2035.60067152977
39,11.0,0.0,48.0,60.15937829017639,2100.901398420334
40,10.0,0.0,49.0,59.21860408782959,2073.9729039669037
41,9.0,0.0,48.0,57.498263120651245,2087.4131593704224
42,10.0,0.0,49.0,60.1266815662384,2124.4636878967285
43,11.0,0.0,48.0,64.21564936637878,2096.199124097824
44,10.0,0.0,48.0,57.30171990394592,2073.0072174072266
45,11.0,0.0,48.0,62.33879804611206,2089.073787689209
46,10.0,0.0,50.0,60.32385206222534,2110.8866608142853
47,10.0,0.0,46.0,61.45443511009216,2105.0049192905426
48,11.0,0.0,49.0,58.10547208786011,2153.5176219940186
49,13.0,0.0,47.0,70.40361952781677,2088.8564672470093
50,10.0,0.0,47.0,56.196847915649414,2080.165372610092
51,8.0,0.0,50.0,47.548266649246216,2077.500113964081
52,12.0,0.0,46.0,62.62066674232483,2073.1304280757904
53,9.0,0.0,50.0,57.387643814086914,2089.638024330139
54,9.0,0.0,44.0,53.827966928482056,2079.3316230773926
55,10.0,0.0,49.0,59.518725633621216,2086.75239777565
56,10.0,0.0,49.0,60.86341166496277,2098.904589176178
57,12.0,0.0,48.0,63.944904804229736,2094.484451532364
58,12.0,0.0,50.0,65.92442607879639,2110.102284193039
59,15.0,0.0,49.0,74.47333693504333,2134.6790115833282
60,10.0,0.0,48.0,60.19686579704285,2104.516723871231
61,9.0,0.0,48.0,58.80988073348999,2085.052421569824
62,10.0,0.0,50.0,57.22804594039917,2114.124799966812
63,7.0,0.0,47.0,51.13731932640076,2121.9705901145935
64,13.0,0.0,48.0,61.95302057266235,2031.972582578659
65,11.0,0.0,49.0,67.5828788280487,2048.551465511322
66,9.0,0.0,47.0,51.604328632354736,1972.257285118103
67,12.0,0.0,50.0,63.717551708221436,1934.9171783924103
68,9.0,0.0,46.0,54.840014934539795,1946.5216867923737
69,10.0,0.0,48.0,56.2283091545105,1963.1998348236084
70,10.0,0.0,47.0,56.42683720588684,1922.0145831108093
71,8.0,0.0,48.0,50.59821009635925,1941.2457313537598
72,7.0,0.0,47.0,44.32684779167175,1966.9428408145905
73,9.0,0.0,49.0,52.65839385986328,1976.7594361305237
74,9.0,0.0,47.0,56.140127182006836,2008.474402666092
75,10.0,0.0,47.0,57.7823166847229,1943.8872501850128
76,10.0,0.0,48.0,53.772024631500244,2031.5159542560577
77,13.0,0.0,49.0,60.63746404647827,1961.9040930271149
78,10.0,0.0,48.0,54.43065357208252,1941.503655910492
79,10.0,0.0,48.0,52.14929485321045,1958.0875437259674
80,11.0,0.0,50.0,56.74302577972412,1983.5910947322845
