,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart
0,2.0,3.0,2.0,3.6877260208129883,22.549011945724487,-3.3223671443942067,-3.3223671443942067
1,2.0,11.0,2.0,5.058007001876831,29.62437105178833,-3.3223670370428895,-3.3223670370428895
2,2.0,5.0,2.0,2.6651718616485596,28.815772771835327,-3.3223671482714208,-3.3223671482714208
3,2.0,7.0,2.0,3.4347541332244873,28.706140995025635,-3.3223670746587852,-3.3223670746587852
4,2.0,10.0,2.0,3.988409996032715,26.468065977096558,-3.3223670370428895,-3.3223670370428895
5,2.0,9.0,2.0,5.639715909957886,24.562714099884033,-3.322366906074962,-3.322366906074962
6,2.0,8.0,2.0,2.9511592388153076,22.26746106147766,-3.3223664746726422,-3.3223664746726422
7,2.0,6.0,2.0,5.647700071334839,33.871437072753906,-3.322367147744463,-3.322367147744463
8,2.0,11.0,2.0,6.678296089172363,25.71773386001587,-3.3223668128313353,-3.3223668128313353
9,2.0,11.0,2.0,7.065778017044067,30.561102151870728,-3.322367211021977,-3.322367211021977
10,2.0,6.0,2.0,4.470620155334473,22.65006422996521,-3.3223671770618655,-3.3223671770618655
11,2.0,6.0,2.0,5.267073154449463,28.070276021957397,-3.3223670602140642,-3.3223670602140642
12,2.0,8.0,2.0,2.460813045501709,28.737791299819946,-3.3223662893843606,-3.3223662893843606
13,2.0,5.0,2.0,3.6268248558044434,25.702390909194946,-3.3223671482714208,-3.3223671482714208
14,2.0,8.0,2.0,6.086357831954956,35.07442116737366,-3.3223672367837103,-3.3223672367837103
15,2.0,6.0,2.0,2.0691239833831787,30.934385299682617,-3.322367247341035,-3.322367247341035
16,2.0,6.0,2.0,4.396134853363037,31.534391164779663,-3.3223671482714208,-3.3223671482714208
17,2.0,10.0,2.0,4.833971977233887,23.224925756454468,-3.3223672367837103,-3.3223672367837103
18,2.0,7.0,2.0,5.638254165649414,23.952172994613647,-3.3223669675038385,-3.3223669675038385
19,2.0,4.0,2.0,2.1513049602508545,25.14970588684082,-3.3223663328748385,-3.3223663328748385
20,2.0,5.0,2.0,4.550410985946655,27.572530031204224,-3.3223671482714208,-3.3223671482714208
21,2.0,7.0,2.0,6.486005067825317,27.648265838623047,-3.3223670956608244,-3.3223670956608244
22,2.0,9.0,2.0,3.798269033432007,36.6416380405426,-3.322367147744463,-3.322367147744463
23,2.0,6.0,2.0,2.680417060852051,25.689871788024902,-3.32236701486855,-3.32236701486855
24,2.0,6.0,2.0,3.8276286125183105,26.375618934631348,-3.3223671770618655,-3.3223671770618655
25,2.0,10.0,2.0,6.174097061157227,28.526040077209473,-3.3223667258344562,-3.3223667258344562
26,2.0,8.0,2.0,3.6531119346618652,17.976847887039185,-3.3223670895573094,-3.3223670895573094
27,2.0,7.0,2.0,4.723489046096802,36.93958878517151,-3.32236723378899,-3.32236723378899
28,2.0,6.0,2.0,4.281699895858765,27.65766406059265,-3.3223672780470808,-3.3223672780470808
29,2.0,7.0,2.0,4.202288866043091,29.75204110145569,-3.32236710683585,-3.32236710683585
30,2.0,7.0,2.0,4.900641679763794,27.837290048599243,-3.3223665090937486,-3.3223665090937486
31,2.0,2.0,2.0,2.4745030403137207,30.060611963272095,-3.3223671897827156,-3.3223671897827156
32,2.0,8.0,2.0,5.432560920715332,22.254110097885132,-3.3223663328748385,-3.3223663328748385
33,2.0,9.0,2.0,7.119948863983154,28.05021905899048,-3.322366473653195,-3.322366473653195
34,2.0,10.0,2.0,7.31566596031189,26.194310903549194,-3.3223674166154615,-3.3223674166154615
35,2.0,3.0,2.0,1.196023941040039,23.139575958251953,-3.32236742808574,-3.32236742808574
