,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,time_metod,min_func_val_metod
0,10.0,0.0,1.314892053604126,-0.9579055530352579
1,10.0,1.0,1.2770471572875977,-0.9595317732112157
2,9.0,0.0,1.237494945526123,-0.9905251649352768
3,9.0,3.0,1.5259628295898438,-0.8808562564119324
4,10.0,1.0,1.402745246887207,-0.9363587579846075
5,10.0,0.0,1.281325101852417,-0.897884929015751
6,10.0,0.0,1.2984838485717773,-0.9543650134437878
7,10.0,1.0,1.3556928634643555,-0.9665363727441595
8,10.0,0.0,1.2775778770446777,-0.9926183903969307
9,10.0,0.0,1.2921390533447266,-0.9717134023671058
10,9.0,3.0,1.4604671001434326,-0.9738591714252103
11,9.0,2.0,1.4566149711608887,-0.999706374068355
12,9.0,0.0,1.2591931819915771,-0.9159207685259699
13,10.0,1.0,1.3838510513305664,-0.9740680184628066
14,9.0,0.0,1.2146921157836914,-0.997258156136506
15,10.0,2.0,1.4260280132293701,-0.9969429332417156
16,10.0,1.0,1.466670274734497,-0.9543475455334287
17,10.0,2.0,1.5669879913330078,-0.8752889029727171
18,10.0,1.0,1.5021181106567383,-0.9929030572746392
19,10.0,0.0,1.5823652744293213,-0.9662259711036544
20,10.0,0.0,1.4730899333953857,-1.0180208216954096
21,10.0,1.0,1.6090450286865234,-0.9231291201367562
22,10.0,0.0,1.5493099689483643,-0.9565321170276156
23,10.0,0.0,1.564126968383789,-0.9545750558362266
24,10.0,0.0,1.5982921123504639,-0.983727988250667
25,10.0,1.0,1.6958789825439453,-0.9977783035153553
26,10.0,0.0,1.6900007724761963,-0.9254506689196842
27,9.0,0.0,1.5764710903167725,-0.9890916310861354
28,10.0,0.0,1.872807264328003,-0.9539830852482304
29,10.0,1.0,1.9038350582122803,-0.9986652871005642
30,9.0,1.0,1.8978431224822998,-0.9690160635012413
31,10.0,0.0,2.150393009185791,-0.9051985632472977
32,10.0,1.0,2.3138561248779297,-0.9807389093839189
33,9.0,0.0,2.0748512744903564,-0.9830256331711327
34,10.0,1.0,2.1682801246643066,-0.9290375378667919
35,10.0,0.0,2.2734298706054688,-0.9614218730286029
36,9.0,1.0,2.2764170169830322,-0.9009204239289695
37,10.0,1.0,2.487433910369873,-0.9345785877736925
38,10.0,1.0,2.479111909866333,-0.9748498302787584
39,9.0,0.0,2.2461490631103516,-0.9826526831162772
40,10.0,2.0,2.5660617351531982,-0.9888372532985654
41,10.0,1.0,2.4853272438049316,-0.9848642234993327
42,10.0,0.0,2.329153060913086,-0.8972442717912033
43,10.0,0.0,2.072701930999756,-0.9692982802606385
44,10.0,1.0,2.489877939224243,-0.9981066388848889
45,10.0,0.0,2.16650390625,-0.9896412555015596
46,10.0,0.0,2.3081939220428467,-0.9768147296374051
47,9.0,0.0,2.313256025314331,-0.9115573911030315
48,10.0,1.0,2.3504178524017334,-0.722199325295011
49,10.0,0.0,2.254971742630005,-0.9325446940442169
50,8.0,2.0,2.282093048095703,-0.9588568064148526
51,10.0,1.0,2.566087007522583,-0.9779222529466478
52,9.0,0.0,2.134742021560669,-0.8909513697880851
53,10.0,1.0,2.386138916015625,-0.9854444587498289
54,10.0,1.0,2.3932199478149414,-0.968415017175936
55,10.0,3.0,2.7538671493530273,-0.9612259094539851
56,10.0,0.0,2.2534279823303223,-0.9943451735206107
57,10.0,0.0,2.189201831817627,-0.9660503151591455
58,8.0,0.0,2.181234121322632,-0.9698106036743576
59,10.0,0.0,2.395993709564209,-0.9011949884285697
60,9.0,1.0,2.387153148651123,-0.9806479721785024
61,10.0,0.0,2.4730021953582764,-0.9756699491555654
62,10.0,2.0,2.7079851627349854,-0.9280730566066773
63,9.0,1.0,2.489290952682495,-0.916582444469254
64,9.0,0.0,2.2549331188201904,-0.9359887593813226
65,10.0,0.0,2.27209210395813,-0.8963353241844821
66,10.0,0.0,2.3144688606262207,-0.9915618285439693
67,10.0,0.0,2.4810268878936768,-0.9743777118310651
68,10.0,0.0,2.3156039714813232,-0.9958693620996066
69,9.0,0.0,2.3045430183410645,-0.9412273911015119
70,10.0,0.0,2.233949899673462,-0.984805356544124
71,10.0,1.0,2.3872060775756836,-0.9841874495977897
72,9.0,1.0,2.0516910552978516,-0.9876245704237592
73,9.0,0.0,2.23748779296875,-0.8736449657749741
74,10.0,1.0,2.3736939430236816,-0.9909159969769589
75,8.0,0.0,2.121119260787964,-0.9793686452776578
76,8.0,0.0,2.1474099159240723,-0.9371507276331532
77,10.0,1.0,2.5665011405944824,-0.9114000795872811
78,9.0,2.0,2.6937482357025146,-0.9257470941749778
79,10.0,1.0,2.4827609062194824,-0.9882170247870307
80,10.0,0.0,2.1590158939361572,-0.9838621464667925
81,9.0,0.0,2.351076126098633,-0.984554204314251
82,9.0,0.0,2.2885468006134033,-0.9925378349447721
83,10.0,1.0,2.5938711166381836,-0.9455423173626892
84,10.0,3.0,2.596004009246826,-0.9630588627775726
85,10.0,0.0,2.3769731521606445,-0.9540277786034568
86,10.0,0.0,2.5133140087127686,-0.964521463943938
87,10.0,1.0,2.4750990867614746,-0.987953900715958
88,10.0,2.0,2.6742751598358154,-0.9732417144066691
89,9.0,0.0,2.212362051010132,-0.9961857201788874
90,10.0,0.0,2.3633651733398438,-0.9070479991404207
91,10.0,0.0,2.333448886871338,-0.9701000549912351
92,9.0,0.0,2.173150062561035,-0.9313833696646839
93,10.0,1.0,2.508208990097046,-0.861414023036097
94,9.0,0.0,2.348832845687866,-0.9099561796142387
95,10.0,0.0,2.3258368968963623,-0.9875322764742429
96,10.0,1.0,2.5414469242095947,-0.9565107437799081
97,10.0,0.0,2.3493881225585938,-0.9269319551965458
98,9.0,0.0,2.279721260070801,-0.9493312650833856
99,10.0,1.0,2.416672945022583,-0.9990300452826528
