,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,time_metod,min_func_val_metod
0,2.0,2.0,2.8747451305389404,-3.3223671443942067
1,2.0,6.0,4.4202330112457275,-3.3223670370428895
2,2.0,5.0,3.290215015411377,-3.3223671482714208
3,2.0,4.0,1.9065241813659668,-3.3223670746587852
4,2.0,6.0,2.7149081230163574,-3.3223670370428895
5,2.0,6.0,3.1362271308898926,-3.322366906074962
6,2.0,6.0,4.0607969760894775,-3.3223664746726422
7,2.0,4.0,5.855889320373535,-3.322367147744463
8,2.0,9.0,6.541314125061035,-3.3223668128313353
9,2.0,6.0,3.908113956451416,-3.322367211021977
10,2.0,6.0,6.421187877655029,-3.3223671770618655
11,2.0,4.0,5.989988803863525,-3.3223670602140642
12,2.0,7.0,3.2596750259399414,-3.3223662893843606
13,2.0,3.0,2.966418743133545,-3.3223671482714208
14,2.0,6.0,7.609163045883179,-3.3223672367837103
15,2.0,4.0,3.7573020458221436,-3.322367247341035
16,2.0,5.0,7.223069906234741,-3.3223671482714208
17,2.0,8.0,6.049423694610596,-3.3223672367837103
18,2.0,4.0,3.1487910747528076,-3.3223669675038385
19,2.0,4.0,2.788691759109497,-3.3223663328748385
20,2.0,4.0,5.826962947845459,-3.3223671482714208
21,2.0,4.0,7.2662317752838135,-3.3223670956608244
22,2.0,6.0,3.0922539234161377,-3.322367147744463
23,2.0,4.0,4.251842975616455,-3.32236701486855
24,2.0,6.0,6.969030857086182,-3.3223671770618655
25,2.0,6.0,6.785979270935059,-3.3223667258344562
26,2.0,6.0,4.446765661239624,-3.3223670895573094
27,2.0,4.0,4.778773069381714,-3.32236723378899
28,2.0,5.0,4.181994915008545,-3.3223672780470808
29,2.0,5.0,4.206228971481323,-3.32236710683585
30,2.0,4.0,6.052962064743042,-3.3223665090937486
31,2.0,1.0,3.2240331172943115,-3.3223671897827156
32,2.0,4.0,2.684325933456421,-3.3223663328748385
33,2.0,7.0,7.913174867630005,-3.322366473653195
34,2.0,7.0,6.750182151794434,-3.3223674166154615
35,2.0,3.0,2.155111074447632,-3.32236742808574
36,2.0,4.0,3.805187702178955,-3.3223675253386507
37,2.0,4.0,4.642776727676392,-3.3223663328748385
38,2.0,5.0,5.580996036529541,-3.3223672712939814
39,2.0,7.0,4.241842746734619,-3.32236723378899
40,2.0,4.0,7.4580419063568115,-3.3223668371447355
41,2.0,9.0,5.534235000610352,-3.3223670436286374
42,2.0,5.0,7.830624103546143,-3.3223665680692296
43,2.0,5.0,15.099231004714966,-3.322366789337175
44,2.0,6.0,4.9101879596710205,-3.3223670746587852
45,2.0,3.0,3.9916229248046875,-3.3223670956608244
46,2.0,6.0,5.786251783370972,-3.322367247341035
47,2.0,5.0,4.798574924468994,-3.3223671770618655
48,2.0,10.0,6.7856268882751465,-3.322366982878771
49,2.0,9.0,4.6228837966918945,-3.322367211021977
50,2.0,6.0,6.7729809284210205,-3.3223667258344562
51,2.0,10.0,6.2410218715667725,-3.3223670182265357
52,2.0,7.0,6.554707765579224,-3.3223674955973483
53,2.0,2.0,1.758723258972168,-3.3223674166154615
54,2.0,8.0,5.3524298667907715,-3.32236631521215
55,2.0,10.0,7.708508729934692,-3.3223670370428895
56,2.0,6.0,6.729142904281616,-3.3223670543064934
57,2.0,6.0,4.1973958015441895,-3.322367337813007
58,2.0,4.0,4.305238962173462,-3.3223672515224396
59,2.0,8.0,4.887067794799805,-3.3223671770618655
60,2.0,6.0,4.208617210388184,-3.32236710683585
61,2.0,5.0,4.116475820541382,-3.322366617970294
62,2.0,6.0,7.31834602355957,-3.3223669675038385
63,2.0,5.0,3.775300979614258,-3.32236740385273
64,2.0,8.0,4.19809103012085,-3.32236740385273
65,2.0,7.0,5.0666420459747314,-3.3223671947198588
