,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,time_metod,min_func_val_metod
0,49.0,0.0,53.02558493614197,1.2127564018839548e-05
1,49.0,0.0,39.923932790756226,1.3129424224252995e-05
2,48.0,0.0,39.15776300430298,1.481985657598168e-05
3,48.0,0.0,39.17940926551819,1.1228078099851317e-05
4,47.0,0.0,41.07048296928406,1.4304961283057453e-05
5,49.0,0.0,38.696351289749146,1.2020951806573419e-05
6,49.0,0.0,35.660845041275024,1.2874331370791854e-05
7,49.0,0.0,36.180135011672974,1.0876923196121169e-05
8,48.0,0.0,36.160064935684204,1.3200138240425142e-05
9,48.0,0.0,36.53992509841919,1.2374947567619808e-05
10,47.0,0.0,36.219778060913086,1.067468646674404e-05
11,43.0,0.0,34.598660945892334,1.311656249707122e-05
12,49.0,0.0,35.90025019645691,1.2476841793562188e-05
13,47.0,0.0,38.25080609321594,1.1189254875144376e-05
14,50.0,0.0,37.26229810714722,1.3541890584729955e-05
15,47.0,0.0,35.591545820236206,1.138783186887229e-05
16,47.0,0.0,36.40765619277954,1.0688955233389955e-05
17,47.0,0.0,35.988478899002075,1.0084548929883689e-05
18,49.0,0.0,38.072495222091675,1.0994601040733219e-05
19,46.0,0.0,41.653626918792725,1.2021284131606747e-05
20,47.0,0.0,47.514066219329834,1.3290302265073087e-05
21,48.0,0.0,40.04675006866455,1.1294489472347915e-05
22,49.0,0.0,38.138731956481934,1.423057981306488e-05
23,49.0,0.0,37.203343868255615,1.3826134796131128e-05
24,47.0,0.0,39.87375783920288,1.2859973643883914e-05
25,48.0,0.0,37.701226234436035,1.1619970078466273e-05
26,49.0,0.0,37.03874206542969,1.2732705745246907e-05
27,48.0,0.0,36.154592990875244,1.2034183917518532e-05
28,48.0,0.0,37.222634077072144,1.348122471961656e-05
29,48.0,0.0,38.24931621551514,1.3330530529288455e-05
30,50.0,0.0,37.48828101158142,1.1384787079118404e-05
31,48.0,0.0,36.83051609992981,1.412707286808248e-05
32,47.0,0.0,36.52077388763428,1.3441512301048524e-05
33,43.0,0.0,35.514240980148315,9.645367361545689e-06
34,50.0,0.0,37.73505783081055,1.4200881240964327e-05
35,50.0,0.0,38.897921085357666,9.95152683281465e-06
36,46.0,0.0,27.49975299835205,1.3256669857174788e-05
37,44.0,0.0,32.463489055633545,1.280991991589577e-05
38,47.0,0.0,39.98114490509033,1.4200664322588301e-05
39,48.0,0.0,41.364410161972046,1.3511592083795143e-05
40,49.0,0.0,39.304070234298706,1.140632380076342e-05
41,48.0,0.0,38.63926291465759,1.1821436516822896e-05
42,48.0,0.0,39.689631938934326,1.3351494829474965e-05
43,49.0,0.0,39.06158494949341,1.3017613093380129e-05
44,48.0,0.0,39.71731925010681,1.201877890940713e-05
45,49.0,0.0,39.49550700187683,1.2169262667582771e-05
46,48.0,0.0,39.54741191864014,8.7578534855507e-06
47,48.0,0.0,38.801395893096924,1.2343947209964149e-05
48,50.0,0.0,36.55601978302002,1.3790841781098138e-05
49,49.0,0.0,37.57712697982788,1.4026475845711806e-05
50,46.0,0.0,36.440786838531494,1.4172155160691959e-05
51,47.0,0.0,37.28410601615906,1.2978200781528803e-05
52,48.0,0.0,37.25468111038208,1.11891969344425e-05
53,48.0,0.0,36.67502284049988,1.2260882642728266e-05
54,47.0,0.0,42.50760293006897,1.1406895587464671e-05
55,49.0,0.0,45.10891795158386,1.5018145618955542e-05
56,49.0,0.0,42.567405700683594,1.33460567453267e-05
57,49.0,0.0,42.95973587036133,1.3507077109968307e-05
58,49.0,0.0,39.366332054138184,1.1758062693621704e-05
59,47.0,0.0,49.789310932159424,1.0775738628774523e-05
60,47.0,0.0,45.42232894897461,1.266503285665998e-05
61,48.0,0.0,42.857320070266724,1.338368020588e-05
62,47.0,0.0,41.55915307998657,1.1205332953954792e-05
63,48.0,0.0,39.916285037994385,1.3360401009856229e-05
64,48.0,0.0,42.71027374267578,1.2028924951407366e-05
65,47.0,0.0,47.21807312965393,1.39797029925784e-05
66,49.0,0.0,46.346822023391724,1.3718979155611992e-05
67,49.0,0.0,54.85576009750366,1.3267116452627767e-05
68,47.0,0.0,45.9997820854187,1.035692509795245e-05
69,48.0,0.0,55.473424196243286,1.2179466226703514e-05
70,48.0,0.0,50.530925035476685,1.0723127017328146e-05
71,49.0,0.0,41.108596324920654,1.2781564655387233e-05
72,47.0,0.0,36.69196391105652,1.179443190257604e-05
73,48.0,0.0,41.75217008590698,1.1618476781837689e-05
74,47.0,0.0,44.70914697647095,1.223135772806763e-05
75,48.0,0.0,43.21362495422363,1.2141588850832181e-05
76,47.0,0.0,41.38104820251465,1.3138947299246334e-05
77,49.0,0.0,41.5021698474884,1.3404835131275932e-05
78,48.0,0.0,42.35519480705261,1.128163880839309e-05
79,50.0,0.0,41.14234495162964,1.3540468687960854e-05
80,49.0,0.0,40.517584800720215,1.0467352810202787e-05
81,49.0,0.0,39.88713884353638,1.2110748486444557e-05
82,49.0,0.0,43.13578701019287,1.1294647471199526e-05
83,49.0,0.0,48.719075202941895,1.4201047772570737e-05
84,48.0,0.0,48.967846155166626,1.1740668704560694e-05
85,47.0,0.0,45.3901150226593,1.1891584890321824e-05
86,47.0,0.0,44.365437030792236,1.1965613391896774e-05
87,47.0,0.0,43.73801612854004,1.3609809767412334e-05
88,48.0,0.0,40.84110116958618,1.1288624709306394e-05
89,47.0,0.0,38.10840034484863,1.5029633006799562e-05
90,50.0,0.0,40.19410181045532,1.2987818126628595e-05
91,50.0,0.0,38.56916403770447,1.1714803718219162e-05
92,49.0,0.0,39.59071707725525,1.2028881666009925e-05
93,50.0,0.0,39.67235493659973,1.2696383186445707e-05
94,49.0,0.0,39.29045510292053,1.185235447417393e-05
95,48.0,0.0,39.38253593444824,1.0906730486522805e-05
96,49.0,0.0,38.85962104797363,1.34337515907624e-05
97,48.0,0.0,38.56173801422119,1.425779253597212e-05
98,45.0,0.0,38.32602119445801,1.3059064519817032e-05
99,48.0,0.0,39.58504891395569,1.0697027806040652e-05
