,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart
18,49.0,0.0,49.0,31.382197856903076,203.08015418052673,1.0994601040733219e-05,1.0994601040733219e-05
19,46.0,0.0,46.0,30.115057945251465,189.2073872089386,1.2021284131606747e-05,1.2021284131606747e-05
20,47.0,0.0,47.0,31.274776220321655,210.82437300682068,1.3290302265073087e-05,1.3290302265073087e-05
21,48.0,0.0,48.0,31.53747296333313,182.23212313652039,1.1294489472347915e-05,1.1294489472347915e-05
22,49.0,0.0,49.0,20.538224935531616,140.2544629573822,1.423057981306488e-05,1.423057981306488e-05
23,49.0,0.0,49.0,20.234618186950684,140.9689199924469,1.3826134796131128e-05,1.3826134796131128e-05
24,47.0,0.0,47.0,20.06287932395935,139.44064497947693,1.2859973643883914e-05,1.2859973643883914e-05
25,48.0,0.0,48.0,21.883522987365723,155.4555048942566,1.1619970078466273e-05,1.1619970078466273e-05
26,49.0,0.0,49.0,26.356000900268555,154.70477104187012,1.2732705745246907e-05,1.2732705745246907e-05
27,48.0,0.0,48.0,20.0186607837677,140.3672981262207,1.2034183917518532e-05,1.2034183917518532e-05
28,48.0,0.0,48.0,20.21364688873291,193.01814818382263,1.348122471961656e-05,1.348122471961656e-05
29,48.0,0.0,48.0,35.4544141292572,235.68331122398376,1.3330530529288455e-05,1.3330530529288455e-05
30,50.0,0.0,50.0,32.65085697174072,145.91522908210754,1.1384787079118404e-05,1.1384787079118404e-05
31,48.0,0.0,48.0,20.411087036132812,138.0372929573059,1.412707286808248e-05,1.412707286808248e-05
32,47.0,0.0,47.0,20.586098194122314,142.25618505477905,1.3441512301048524e-05,1.3441512301048524e-05
33,43.0,0.0,43.0,19.198529958724976,137.17000889778137,9.645367361545689e-06,9.645367361545689e-06
34,50.0,0.0,50.0,20.957104921340942,142.7219660282135,1.4200881240964327e-05,1.4200881240964327e-05
35,50.0,0.0,50.0,21.584567070007324,140.26542901992798,9.95152683281465e-06,9.95152683281465e-06
36,46.0,0.0,46.0,20.255259037017822,141.94934034347534,1.3256669857174788e-05,1.3256669857174788e-05
37,44.0,0.0,44.0,19.526395797729492,138.60122895240784,1.280991991589577e-05,1.280991991589577e-05
38,47.0,0.0,47.0,20.15622615814209,136.90436792373657,1.4200664322588301e-05,1.4200664322588301e-05
39,48.0,0.0,48.0,20.168073892593384,141.3707630634308,1.3511592083795143e-05,1.3511592083795143e-05
40,49.0,0.0,49.0,20.506839990615845,138.72965097427368,1.140632380076342e-05,1.140632380076342e-05
41,48.0,0.0,48.0,19.722517013549805,136.2002112865448,1.1821436516822896e-05,1.1821436516822896e-05
42,48.0,0.0,48.0,20.343596935272217,137.44679403305054,1.3351494829474965e-05,1.3351494829474965e-05
43,49.0,0.0,49.0,20.59720802307129,136.46414279937744,1.3017613093380129e-05,1.3017613093380129e-05
44,48.0,0.0,48.0,20.435032844543457,140.47153115272522,1.201877890940713e-05,1.201877890940713e-05
45,49.0,0.0,49.0,20.284644842147827,138.90470027923584,1.2169262667582771e-05,1.2169262667582771e-05
46,48.0,0.0,48.0,20.531344175338745,159.74938225746155,8.7578534855507e-06,8.7578534855507e-06
47,48.0,0.0,48.0,25.980950117111206,145.5453770160675,1.2343947209964149e-05,1.2343947209964149e-05
48,50.0,0.0,50.0,20.150859117507935,139.36176013946533,1.3790841781098138e-05,1.3790841781098138e-05
49,49.0,0.0,49.0,20.943713903427124,140.08493185043335,1.4026475845711806e-05,1.4026475845711806e-05
50,46.0,0.0,46.0,20.059097051620483,139.94096422195435,1.4172155160691959e-05,1.4172155160691959e-05
51,47.0,0.0,47.0,20.924952030181885,140.03320121765137,1.2978200781528803e-05,1.2978200781528803e-05
52,48.0,0.0,48.0,20.144147157669067,138.6040689945221,1.11891969344425e-05,1.11891969344425e-05
53,48.0,0.0,48.0,20.20500612258911,138.19119572639465,1.2260882642728266e-05,1.2260882642728266e-05
54,47.0,0.0,47.0,20.167513132095337,139.0887668132782,1.1406895587464671e-05,1.1406895587464671e-05
55,49.0,0.0,49.0,20.284552097320557,140.26412081718445,1.5018145618955542e-05,1.5018145618955542e-05
56,49.0,0.0,49.0,20.74930477142334,139.64709210395813,1.2856159829463265e-05,1.33460567453267e-05
57,49.0,0.0,49.0,20.591293811798096,139.89597606658936,1.3507077109968307e-05,1.3507077109968307e-05
58,49.0,0.0,49.0,19.55009698867798,138.76425290107727,1.1758062693621704e-05,1.1758062693621704e-05
59,47.0,0.0,47.0,20.746027946472168,140.05520725250244,1.0775738628774523e-05,1.0775738628774523e-05
60,47.0,0.0,47.0,19.63259482383728,138.01861000061035,1.266503285665998e-05,1.266503285665998e-05
61,48.0,0.0,48.0,20.573212146759033,139.36405611038208,1.338368020588e-05,1.338368020588e-05
62,47.0,0.0,48.0,19.998203992843628,140.30459594726562,1.1205332953954792e-05,1.1205332953954792e-05
63,48.0,0.0,48.0,19.934086084365845,141.26763796806335,1.3360401009856229e-05,1.3360401009856229e-05
64,48.0,0.0,48.0,21.078070163726807,139.44253015518188,1.2028924951407366e-05,1.2028924951407366e-05
65,47.0,0.0,47.0,20.426867961883545,140.26573395729065,1.39797029925784e-05,1.4343629438235787e-05
