,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,time_metod,min_func_val_metod
0,32.0,23.0,4.6527509689331055,-195.8308285188571
1,32.0,25.0,4.618379831314087,-195.8308285188571
2,32.0,28.0,4.419425010681152,-195.8308285188571
3,32.0,29.0,4.642009019851685,-195.8308285188571
4,32.0,27.0,4.450716733932495,-195.8308285188566
5,32.0,22.0,4.355362176895142,-195.83082851885712
6,32.0,33.0,5.054659843444824,-195.8308285188571
7,32.0,21.0,4.535569190979004,-195.8308285188571
8,32.0,36.0,4.9910361766815186,-195.8308285188571
9,32.0,21.0,4.59450101852417,-195.8308285188571
10,32.0,24.0,4.7840001583099365,-195.83082851885666
11,32.0,26.0,4.663416147232056,-195.8308285188571
12,32.0,35.0,5.185338973999023,-195.8308285188571
13,32.0,33.0,4.900761842727661,-195.8308285188571
14,32.0,32.0,4.4005210399627686,-195.8308285188558
15,32.0,24.0,4.108727931976318,-195.8308285188571
16,32.0,38.0,4.547696113586426,-195.83082851885683
17,32.0,32.0,4.721570014953613,-195.83082851885712
18,32.0,27.0,4.732274055480957,-195.83082851885666
19,32.0,33.0,5.017542123794556,-195.83082851885712
20,32.0,32.0,4.751772165298462,-195.83082851885618
21,32.0,39.0,5.19717001914978,-195.8308285188571
22,32.0,33.0,4.714969158172607,-195.8308285188558
23,32.0,33.0,5.0551841259002686,-195.83082851885683
24,32.0,25.0,4.402636766433716,-195.8308285188571
25,32.0,28.0,4.7507970333099365,-195.8308285188558
26,32.0,16.0,4.23775315284729,-195.8308285188571
27,32.0,32.0,5.26478910446167,-195.83082851885712
28,32.0,21.0,4.3899359703063965,-195.8308285188571
29,32.0,23.0,4.699440002441406,-195.83082851885683
30,32.0,27.0,4.490166902542114,-195.83082851885712
31,32.0,22.0,4.6975998878479,-195.83082851885666
32,32.0,39.0,5.353372097015381,-195.83082851885706
33,32.0,31.0,4.513472080230713,-195.83082851885712
34,32.0,33.0,4.957155227661133,-195.83082851885683
35,32.0,35.0,4.887602806091309,-195.8308285188571
36,32.0,27.0,4.488592147827148,-195.8308285188571
37,32.0,29.0,4.659630298614502,-195.83082851885683
38,32.0,20.0,4.3335371017456055,-195.8308285188566
39,32.0,31.0,4.899343013763428,-195.8308285188571
40,32.0,31.0,4.381526947021484,-195.83082851885712
41,32.0,24.0,4.232522010803223,-195.8308285188566
42,32.0,27.0,4.615679979324341,-195.8308285188571
43,32.0,26.0,4.313176155090332,-195.83082851885666
44,32.0,20.0,4.333079099655151,-195.83082851885712
45,32.0,26.0,4.251507997512817,-195.8308285188571
46,32.0,26.0,4.529043197631836,-195.83082851885683
47,32.0,31.0,4.718557834625244,-195.8308285188571
48,32.0,23.0,4.803558111190796,-195.8308285188571
49,32.0,34.0,5.003750801086426,-195.8308285188571
50,32.0,22.0,4.356647729873657,-195.8308285188571
51,32.0,36.0,5.024432182312012,-195.8308285188571
52,32.0,41.0,5.337671995162964,-195.8308285188571
53,32.0,35.0,4.98415994644165,-195.83082851885644
54,32.0,27.0,4.605035066604614,-195.8308285188571
55,32.0,34.0,4.998193979263306,-195.83082851885706
56,32.0,31.0,4.626631259918213,-195.8308285188571
57,32.0,38.0,5.126208066940308,-195.8308285188571
58,32.0,24.0,4.679394006729126,-195.8308285188571
59,32.0,35.0,4.811496734619141,-195.83082851885712
60,32.0,24.0,4.427679061889648,-195.8308285188571
61,32.0,31.0,4.65265417098999,-195.83082851885712
62,32.0,23.0,4.474923849105835,-195.8308285188571
63,32.0,32.0,4.895963191986084,-195.8308285188571
64,32.0,38.0,5.088616132736206,-195.8308285188571
65,32.0,26.0,4.562928915023804,-195.8308285188566
66,32.0,28.0,4.3595969676971436,-195.8308285188571
67,32.0,23.0,4.286153078079224,-195.83082851885712
68,32.0,31.0,4.4884679317474365,-195.83082851882403
69,32.0,35.0,5.116485834121704,-195.83082851885712
70,32.0,20.0,4.3318870067596436,-195.8308285188571
71,32.0,37.0,4.610190153121948,-195.83082851885712
72,32.0,31.0,4.7019243240356445,-195.83082851885644
73,32.0,31.0,4.544366836547852,-195.8308285188566
74,32.0,32.0,4.46785306930542,-195.8308285188571
75,32.0,37.0,4.72463583946228,-195.83082851885712
76,32.0,24.0,4.403300046920776,-195.8308285188571
77,32.0,32.0,4.834866046905518,-195.83082851885644
78,32.0,24.0,4.265283823013306,-195.83082851885692
79,32.0,34.0,4.986461877822876,-195.8308285188566
80,32.0,26.0,4.412585973739624,-195.83082851885712
81,32.0,30.0,4.628662109375,-195.8308285188566
82,32.0,31.0,4.798063039779663,-195.83082851885618
83,32.0,34.0,5.005927085876465,-195.8308285188571
84,32.0,22.0,4.573691129684448,-195.83082851885712
85,32.0,33.0,4.937078952789307,-195.8308285188571
86,32.0,27.0,4.457373857498169,-195.8308285188571
87,32.0,26.0,4.559254169464111,-195.83082851885666
88,32.0,27.0,4.428509950637817,-195.83082851885615
89,32.0,28.0,4.8027026653289795,-195.83082851885712
90,32.0,24.0,4.365410089492798,-195.8308285188571
91,32.0,29.0,4.630811929702759,-195.8308285188566
92,32.0,28.0,4.821148872375488,-195.83082851885712
93,32.0,36.0,4.8852832317352295,-195.8308285188571
94,32.0,24.0,4.652077913284302,-195.8308285188571
95,32.0,32.0,4.978557825088501,-195.83082851885712
96,32.0,38.0,5.003046035766602,-195.83082851885712
97,32.0,21.0,4.4602649211883545,-195.83082851885692
98,32.0,20.0,4.208899021148682,-195.83082851876486
99,32.0,31.0,4.7153990268707275,-195.8308285188571
