,2,2,3,3,4,4
,0.01,0.1,0.01,0.1,0.01,0.1
Nelder-Mead,6180.432368178368,6203.102943093777,2008.621778037548,2198.1023204016687,1721.5978540825845,1777.4984731435775
Powell,2555.628671069145,2928.2639559459685,928.8004657077789,943.0129292845726,884.2547953677177,835.8629007339478
Brent,3084.0450495028495,3208.244470164776,963.3481653881073,918.232360124588,611.0085617351532,667.8270945262909
Golden,6641.426700611115,7393.1758825182915,1893.9158340787887,1827.5011543130875,1469.173081703186,1366.4213116455078
