,number_minimas_per_func_metod,number_extra_descents_per_func_metod,number_minimas_per_func_multistart,time_metod,time_multistart
0,11.0,0.0,46.0,127.29857349395752,4247.47732925415
1,10.0,0.0,47.0,116.15670800209045,4373.293386936188
2,10.0,0.0,45.0,115.21604657173157,4325.0253891944885
3,11.0,0.0,46.0,120.5294828414917,4333.286089897156
4,12.0,0.0,46.0,126.0783040523529,4358.190549612045
5,11.0,0.0,46.0,120.67366123199463,4303.182544469833
6,13.0,0.0,47.0,131.40279030799866,4205.283878803253
7,13.0,0.0,49.0,119.22188973426819,4196.151473999023
8,12.0,0.0,47.0,124.64395213127136,4140.482305288315
9,11.0,0.0,48.0,115.23923850059509,4152.514861822128
10,9.0,0.0,46.0,107.25596141815186,4359.512640953064
11,9.0,0.0,45.0,113.38207387924194,4288.338991880417
12,12.0,0.0,48.0,122.10592555999756,4270.323420763016
13,9.0,0.0,47.0,112.33784627914429,4369.194961071014
14,12.0,0.0,49.0,122.04828214645386,4332.395556688309
15,11.0,0.0,47.0,122.4919764995575,4354.200672149658
16,12.0,0.0,49.0,128.2437243461609,4372.112550020218
17,10.0,0.0,49.0,117.36491513252258,4335.394903898239
18,10.0,0.0,48.0,115.69745707511902,4298.870548248291
19,7.0,0.0,41.0,106.54188704490662,4369.160328626633
20,12.0,0.0,49.0,123.16545104980469,4086.935874223709
21,12.0,0.0,49.0,115.94265985488892,4019.6283497810364
22,9.0,0.0,49.0,101.82839846611023,4020.8813376426697
23,10.0,0.0,46.0,105.02263903617859,3934.4594070911407
24,10.0,0.0,48.0,98.61910247802734,3903.6318106651306
25,11.0,0.0,49.0,108.77553415298462,4188.015074253082
26,7.0,0.0,49.0,96.3980987071991,4246.62531375885
27,8.0,0.0,49.0,102.53798007965088,4230.97792840004
28,7.0,0.0,46.0,90.53825783729553,4304.319590091705
29,9.0,0.0,47.0,108.02206301689148,4280.812292575836
30,10.0,0.0,49.0,113.86524534225464,4287.046824455261
31,11.0,0.0,49.0,113.52168226242065,4085.4012620449066
32,11.0,0.0,45.0,107.4212257862091,4181.390440940857
33,7.0,0.0,49.0,99.56959247589111,4262.324274778366
34,11.0,0.0,50.0,112.97452020645142,4297.788529634476
35,9.0,0.0,50.0,116.2086591720581,4323.986463308334
36,8.0,0.0,45.0,111.47495818138123,4408.249014854431
37,11.0,0.0,50.0,124.46466588973999,4372.092183828354
38,12.0,0.0,47.0,125.62121438980103,4274.610956192017
39,11.0,0.0,48.0,113.07388710975647,4187.359421014786
40,10.0,0.0,49.0,111.35960054397583,4303.233584403992
41,9.0,0.0,48.0,112.97807931900024,4339.271862983704
42,10.0,0.0,49.0,113.32194066047668,4319.772681474686
43,11.0,0.0,48.0,120.81597304344177,4348.025533914566
44,10.0,0.0,48.0,122.30485987663269,4327.461053848267
45,11.0,0.0,48.0,122.32882142066956,4340.182598114014
46,10.0,0.0,50.0,116.51529026031494,4356.498081922531
47,10.0,0.0,46.0,117.09702706336975,4398.652624368668
