,number_minimas_per_func_metod,number_extra_descents_per_func_metod,number_minimas_per_func_multistart,time_metod,time_multistart
0,11.0,0.0,46.0,197.0388400554657,6891.474318027496
1,10.0,0.0,47.0,194.78485822677612,6930.3981556892395
2,10.0,0.0,45.0,194.3439919948578,6834.036162614822
3,11.0,0.0,46.0,198.01185059547424,6813.645884037018
4,12.0,0.0,46.0,214.18103504180908,7005.104674100876
5,11.0,0.0,46.0,201.4594588279724,6864.625623464584
6,13.0,0.0,47.0,211.24237155914307,6939.3420424461365
7,13.0,0.0,49.0,215.49672651290894,7001.207543849945
8,12.0,0.0,47.0,212.32446360588074,6974.495928525925
9,11.0,0.0,48.0,200.85956978797913,6943.360633850098
10,9.0,0.0,46.0,187.05684733390808,7010.062194108963
11,9.0,0.0,45.0,190.25379276275635,6992.015876293182
12,12.0,0.0,48.0,216.8924207687378,6987.0041308403015
13,9.0,0.0,47.0,201.04272484779358,7139.593111515045
14,12.0,0.0,49.0,222.19533729553223,7169.260692834854
15,11.0,0.0,47.0,207.8048915863037,7205.027273654938
16,12.0,0.0,49.0,220.31823301315308,7065.584277868271
17,10.0,0.0,49.0,190.8434226512909,6706.574464082718
18,10.0,0.0,48.0,179.51006507873535,6200.9020845890045
19,7.0,0.0,41.0,159.7301208972931,6003.904316902161
20,12.0,0.0,49.0,190.64971160888672,5988.395101308823
21,12.0,0.0,49.0,190.88800406455994,6141.1330099105835
22,9.0,0.0,49.0,172.06374216079712,6224.367098093033
23,10.0,0.0,46.0,184.44765448570251,6272.404812812805
24,10.0,0.0,48.0,173.18158626556396,6505.212080478668
25,11.0,0.0,49.0,196.25906825065613,6892.909900426865
26,7.0,0.0,49.0,183.04624152183533,6961.900213003159
27,8.0,0.0,49.0,190.87795281410217,7094.551754236221
28,7.0,0.0,46.0,182.54483652114868,7108.187358617783
29,9.0,0.0,47.0,197.7344663143158,7108.372607946396
30,10.0,0.0,49.0,193.1848030090332,6976.847775697708
31,11.0,0.0,49.0,198.8689205646515,6917.205491065979
32,11.0,0.0,45.0,205.46118021011353,6855.256006479263
33,7.0,0.0,49.0,172.37006878852844,6617.612895727158
34,11.0,0.0,50.0,203.5961513519287,6537.857923746109
35,9.0,0.0,50.0,168.9156448841095,6004.8259954452515
36,8.0,0.0,45.0,162.0608377456665,6056.11209487915
37,11.0,0.0,50.0,177.8516345024109,6056.160893678665
38,12.0,0.0,47.0,183.86846613883972,5961.5996770858765
39,11.0,0.0,48.0,179.664808511734,6075.669993162155
40,10.0,0.0,49.0,174.2326099872589,6019.648523569107
41,9.0,0.0,48.0,177.33579349517822,6054.3059368133545
42,10.0,0.0,49.0,179.35402464866638,6106.12690782547
43,11.0,0.0,48.0,178.64547848701477,6092.32496380806
44,10.0,0.0,48.0,172.8671896457672,6082.574489116669
45,11.0,0.0,48.0,185.6675922870636,6058.80305480957
46,10.0,0.0,50.0,175.82254481315613,6074.145375490189
47,10.0,0.0,46.0,172.72797513008118,6427.626740217209
48,11.0,0.0,49.0,182.00324749946594,6078.704840660095
49,13.0,0.0,47.0,196.25750970840454,6012.278378725052
50,10.0,0.0,47.0,170.8586926460266,6057.544983148575
51,8.0,0.0,50.0,163.05393028259277,5985.278903961182
52,12.0,0.0,46.0,186.11537146568298,6011.79351234436
53,9.0,0.0,50.0,171.46301102638245,6032.54442191124
54,9.0,0.0,44.0,166.1219117641449,6006.262414455414
55,10.0,0.0,49.0,182.12691116333008,5967.435654401779
56,10.0,0.0,49.0,177.38012027740479,6028.286731719971
57,12.0,0.0,48.0,186.3148820400238,6049.937160730362
58,12.0,0.0,50.0,196.09790587425232,5989.620464801788
59,15.0,0.0,49.0,203.293555021286,6338.051530838013
60,10.0,0.0,48.0,187.91523575782776,6526.025745868683
61,9.0,0.0,48.0,188.3387475013733,6667.110687494278
62,10.0,0.0,50.0,191.4386465549469,6453.651640892029
63,7.0,0.0,47.0,172.55350470542908,6837.822492599487
64,13.0,0.0,48.0,222.560467004776,6785.682362794876
