,number_minimas_per_func_metod,number_extra_descents_per_func_metod,number_minimas_per_func_multistart,time_metod,time_multistart
76,10.0,0.0,48.0,53.22621178627014,2199.195489168167
77,13.0,0.0,49.0,64.18586611747742,2143.2597830295563
78,10.0,0.0,48.0,50.66169309616089,2175.4856519699097
79,10.0,0.0,48.0,50.45753240585327,2203.1814198493958
80,11.0,0.0,50.0,50.56569576263428,2180.3069355487823
81,9.0,0.0,49.0,53.7578706741333,2173.578134059906
82,13.0,0.0,50.0,59.467485427856445,2158.957000732422
83,11.0,0.0,47.0,52.01297569274902,2143.5231494903564
84,8.0,0.0,47.0,48.260664224624634,2165.9828894138336
85,9.0,0.0,49.0,51.47934293746948,2165.5270817279816
86,13.0,0.0,48.0,57.01423096656799,2107.9499299526215
87,12.0,0.0,47.0,54.934919357299805,2103.952637910843
88,12.0,0.0,49.0,62.11339521408081,2141.4799103736877
89,10.0,0.0,47.0,50.7660346031189,2123.598478078842
90,9.0,0.0,49.0,48.63875126838684,2165.64022397995
91,11.0,0.0,49.0,51.26312279701233,2103.7666516304016
92,11.0,0.0,49.0,53.6422758102417,2152.278262615204
93,10.0,0.0,50.0,51.73869299888611,2124.333379507065
94,9.0,0.0,49.0,48.961198568344116,2106.8619005680084
95,10.0,0.0,49.0,57.21309161186218,2122.8866674900055
96,10.0,0.0,48.0,56.83206129074097,2135.2014281749725
97,9.0,0.0,47.0,54.26898121833801,2112.497710466385
98,10.0,0.0,44.0,50.193713903427124,2126.1258499622345
99,10.0,0.0,50.0,58.49500751495361,2169.381071805954
