,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart
0,47.0,0.0,47.0,26.297945976257324,271.3991000652313,1.3669932500990412e-05,1.3669932500990412e-05
1,47.0,0.0,47.0,30.31588578224182,295.6401991844177,1.2460506287552891e-05,1.2460506287552891e-05
2,45.0,0.0,45.0,25.60292673110962,281.82544898986816,1.6087100304359718e-05,1.6087100304359718e-05
3,46.0,0.0,46.0,25.430904865264893,277.258318901062,1.2697156000038554e-05,1.2697156000038554e-05
4,46.0,0.0,46.0,25.55950379371643,286.24760818481445,1.5311220811376714e-05,1.5311220811376714e-05
5,45.0,0.0,45.0,24.79181408882141,275.3491168022156,1.3740763969835788e-05,1.3740763969835788e-05
6,47.0,0.0,47.0,26.365825176239014,273.19509410858154,1.549075705028285e-05,1.549075705028285e-05
7,48.0,0.0,48.0,26.49799609184265,284.09130907058716,1.2884495110570954e-05,1.2884495110570954e-05
8,48.0,0.0,48.0,25.82792592048645,274.30155992507935,1.5581953933039682e-05,1.5581953933039682e-05
9,47.0,0.0,47.0,25.366674184799194,281.2490930557251,1.4211811018525827e-05,1.4211811018525827e-05
10,45.0,0.0,45.0,24.765838146209717,275.7162928581238,1.4723297269950664e-05,1.4723297269950664e-05
11,45.0,0.0,45.0,25.35883378982544,278.7577769756317,1.6999821619083815e-05,1.6999821619083815e-05
12,47.0,0.0,47.0,24.96468210220337,275.7619390487671,1.5147663661951828e-05,1.5147663661951828e-05
13,47.0,0.0,47.0,26.54675316810608,294.43522000312805,1.4193425027235323e-05,1.4193425027235323e-05
14,49.0,0.0,49.0,26.130985975265503,282.0444977283478,1.5578148321446578e-05,1.5578148321446578e-05
15,46.0,0.0,46.0,24.917129039764404,281.8734247684479,1.1487700380825358e-05,1.1487700380825358e-05
16,47.0,0.0,47.0,26.15757989883423,283.41473722457886,1.3801198346589741e-05,1.3801198346589741e-05
17,47.0,0.0,47.0,26.22756791114807,278.3793771266937,1.1017319282054017e-05,1.1017319282054017e-05
18,48.0,0.0,48.0,26.722400188446045,273.6868028640747,1.1579178740366756e-05,1.1579178740366756e-05
19,40.0,0.0,40.0,23.641555070877075,284.42802381515503,1.2043914566872744e-05,1.2043914566872744e-05
20,49.0,0.0,49.0,26.740721225738525,278.35361528396606,1.339330218923419e-05,1.339330218923419e-05
21,49.0,0.0,49.0,26.547330141067505,283.6120331287384,9.25766953659991e-06,9.25766953659991e-06
22,48.0,0.0,48.0,27.11155104637146,280.71587896347046,1.3598571450567705e-05,1.3598571450567705e-05
23,45.0,0.0,45.0,25.130003213882446,284.8196589946747,1.2090978524938464e-05,1.2090978524938464e-05
24,48.0,0.0,48.0,26.226766109466553,294.3203592300415,1.1853317997497997e-05,1.1853317997497997e-05
25,48.0,0.0,48.0,27.013328790664673,285.182687997818,1.3782151354553676e-05,1.3782151354553676e-05
26,48.0,0.0,48.0,25.026201009750366,274.129625082016,1.3217879552851781e-05,1.3217879552851781e-05
27,48.0,0.0,48.0,26.02978515625,282.2123761177063,8.85539009776138e-06,8.85539009776138e-06
28,45.0,0.0,45.0,25.078341960906982,286.3010172843933,1.4951477370812724e-05,1.4951477370812724e-05
29,48.0,0.0,48.0,26.35323691368103,287.8277769088745,1.5719406492932874e-05,1.5719406492932874e-05
30,48.0,0.0,48.0,26.497007846832275,279.89176893234253,1.169760670679863e-05,1.169760670679863e-05
31,49.0,0.0,49.0,26.587690114974976,293.1366937160492,1.6162197351293787e-05,1.6162197351293787e-05
32,44.0,0.0,44.0,28.829410076141357,322.8951139450073,1.312178260871803e-05,1.312178260871803e-05
33,48.0,0.0,48.0,25.961137056350708,276.7917549610138,1.202898405684608e-05,1.202898405684608e-05
34,50.0,0.0,50.0,26.787235975265503,280.90451192855835,1.662342415964889e-05,1.662342415964889e-05
35,50.0,0.0,50.0,27.254334926605225,282.64193987846375,1.549104885598578e-05,1.549104885598578e-05
36,45.0,0.0,45.0,29.183287143707275,300.50801491737366,1.2957995948738321e-05,1.2957995948738321e-05
37,49.0,0.0,49.0,27.182841777801514,283.60017824172974,1.684148715544254e-05,1.684148715544254e-05
38,47.0,0.0,47.0,25.594818115234375,275.8422646522522,1.3202464371003798e-05,1.3202464371003798e-05
39,48.0,0.0,48.0,26.841331005096436,303.97727394104004,1.65536151638222e-05,1.65536151638222e-05
40,48.0,0.0,48.0,30.41504216194153,321.44691610336304,1.6575266113590893e-05,1.6575266113590893e-05
41,46.0,0.0,46.0,25.79084277153015,282.5884521007538,1.5026311150340802e-05,1.5026311150340802e-05
42,49.0,0.0,49.0,27.23763608932495,292.3970627784729,1.2448188925670508e-05,1.2448188925670508e-05
43,47.0,0.0,47.0,26.66669225692749,314.2814679145813,1.520437566650666e-05,1.520437566650666e-05
44,47.0,0.0,47.0,25.733468055725098,281.55847692489624,1.4573533774760067e-05,1.4573533774760067e-05
45,48.0,0.0,48.0,26.379793882369995,278.47117495536804,1.5043783668987494e-05,1.5043783668987494e-05
46,50.0,0.0,50.0,27.321655988693237,284.01302099227905,1.1191420020730302e-05,1.1191420020730302e-05
47,46.0,0.0,46.0,25.913787126541138,299.1530478000641,1.701799404744204e-05,1.701799404744204e-05
48,48.0,0.0,48.0,26.710711002349854,284.9872250556946,1.564139490194788e-05,1.564139490194788e-05
49,46.0,0.0,46.0,25.74070405960083,279.68742394447327,1.4905934657087868e-05,1.4905934657087868e-05
50,47.0,0.0,47.0,27.356796979904175,288.01527190208435,1.3117427738812638e-05,1.3117427738812638e-05
51,50.0,0.0,50.0,27.053258895874023,282.9989240169525,1.219085130761895e-05,1.219085130761895e-05
52,45.0,0.0,45.0,25.366162061691284,286.01951575279236,1.2305071164156783e-05,1.2305071164156783e-05
53,48.0,0.0,48.0,26.060272932052612,286.2449200153351,1.4257306272514836e-05,1.4257306272514836e-05
54,39.0,0.0,39.0,23.201766967773438,279.0111348628998,1.3719397698424054e-05,1.3719397698424054e-05
55,49.0,0.0,49.0,27.205060720443726,287.78029108047485,1.1070899643034383e-05,1.1070899643034383e-05
56,49.0,0.0,49.0,27.40092396736145,285.40906286239624,1.5934932737916215e-05,1.5934932737916215e-05
57,47.0,0.0,47.0,27.565635919570923,295.17895102500916,1.1204506676250934e-05,1.1204506676250934e-05
58,50.0,0.0,50.0,27.58879518508911,297.81885504722595,1.5757255635063524e-05,1.5757255635063524e-05
59,49.0,0.0,49.0,29.44268298149109,288.11763095855713,1.2063947338473343e-05,1.2063947338473343e-05
60,48.0,0.0,48.0,26.499797105789185,295.6893970966339,1.0006853468934631e-05,1.0006853468934631e-05
61,48.0,0.0,48.0,27.00874400138855,288.81071186065674,1.5706091760683075e-05,1.5706091760683075e-05
62,50.0,0.0,50.0,27.41154909133911,288.68590784072876,6.087963645778958e-06,6.087963645778958e-06
63,45.0,0.0,45.0,28.698364973068237,303.3540086746216,1.5793421022074767e-05,1.5793421022074767e-05
64,48.0,0.0,48.0,27.93406391143799,290.1284260749817,1.3636875452127856e-05,1.3636875452127856e-05
65,49.0,0.0,49.0,26.979899168014526,294.02570700645447,1.3719712431243032e-05,1.3719712431243032e-05
66,46.0,0.0,46.0,26.329640865325928,284.8637981414795,1.2583561464525548e-05,1.2583561464525548e-05
67,49.0,0.0,49.0,26.5367271900177,285.7612760066986,1.4923372590505912e-05,1.4923372590505912e-05
68,47.0,0.0,47.0,26.792634963989258,292.494295835495,1.5893875523707924e-05,1.5893875523707924e-05
69,48.0,0.0,48.0,27.051088094711304,287.54906606674194,1.2859653962568619e-05,1.2859653962568619e-05
70,47.0,0.0,47.0,25.319359064102173,290.50875091552734,1.458805580409192e-05,1.458805580409192e-05
71,49.0,0.0,49.0,26.815783262252808,286.8195848464966,1.386181988702873e-05,1.386181988702873e-05
72,47.0,0.0,47.0,26.091827869415283,284.1625270843506,1.1926760259574219e-05,1.1926760259574219e-05
73,48.0,0.0,48.0,27.205687999725342,287.3943250179291,1.5142842477728481e-05,1.5142842477728481e-05
74,46.0,0.0,46.0,26.777150869369507,293.84722805023193,1.2806809677550854e-05,1.2806809677550854e-05
75,46.0,0.0,46.0,26.251703023910522,283.15050077438354,1.2505274946607385e-05,1.2505274946607385e-05
76,48.0,0.0,48.0,29.77397894859314,323.7942247390747,1.2387045857537924e-05,1.2387045857537924e-05
77,49.0,0.0,49.0,30.79291296005249,330.69347405433655,1.3139761324156825e-05,1.3139761324156825e-05
78,47.0,0.0,47.0,31.55866289138794,297.73133301734924,1.48603710975575e-05,1.48603710975575e-05
79,48.0,0.0,48.0,27.008512020111084,281.61087822914124,9.843457331491823e-06,9.843457331491823e-06
80,50.0,0.0,50.0,27.027419805526733,287.3778929710388,1.3578981458536097e-05,1.3578981458536097e-05
81,49.0,0.0,49.0,26.92255926132202,293.1805830001831,1.2157729499024856e-05,1.2157729499024856e-05
