,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region,total_times_minimizer_missed,total_no_times_inequals_sat
0,7.0,0.0,48.0,295.0602321624756,273.6024146080017,1.4368744850551397e-07,7.238488577283616e-08,0.721,986.0,743.0,993.0
1,5.0,0.0,50.0,275.9640839099884,284.3027744293213,1.9921040939949e-07,7.803587435705281e-08,0.7,977.0,711.0,995.0
2,7.0,0.0,50.0,275.1643908023834,270.7182557582855,1.76848592958307e-07,1.3133584984937752e-07,0.775,988.0,821.0,993.0
3,6.0,0.0,47.0,266.3180105686188,277.49769616127014,2.23285964965913e-07,1.4650461469661366e-07,0.782,993.0,798.0,994.0
4,7.0,0.0,49.0,279.7823534011841,275.7641885280609,1.9592908139303836e-07,1.718369664418217e-07,0.778,987.0,815.0,993.0
5,6.0,0.0,50.0,270.19905281066895,276.52029180526733,1.1996516430450484e-07,7.621358766489257e-08,0.837,984.0,852.0,994.0
6,5.0,0.0,50.0,288.041250705719,281.74592208862305,2.0243006206844826e-07,1.4995367647664763e-07,0.846,981.0,858.0,995.0
7,6.0,0.0,48.0,278.9687352180481,271.7905445098877,1.3445317107385e-07,1.0512768287726284e-07,0.836,986.0,862.0,994.0
8,5.0,0.0,49.0,286.19979429244995,284.5076951980591,2.0536152198974312e-07,1.5046794249437978e-07,0.803,986.0,813.0,995.0
9,6.0,0.0,49.0,275.6570966243744,275.29076766967773,1.7630426538348437e-07,5.552869725066184e-08,0.769,977.0,784.0,994.0
10,6.0,0.0,48.0,284.02389097213745,297.02426624298096,2.043680481969458e-07,9.969569327078224e-08,0.791,990.0,822.0,994.0
11,7.0,0.0,50.0,301.8263485431671,299.82191038131714,1.9271556855629848e-07,1.1582136679132049e-07,0.702,982.0,719.0,993.0
12,6.0,0.0,49.0,266.5113661289215,269.67811346054077,1.0298972252590293e-07,7.029483547569524e-08,0.759,992.0,830.0,994.0
13,5.0,0.0,49.0,262.23637080192566,267.4924199581146,2.025944553724049e-07,1.5938114505152585e-07,0.799,985.0,843.0,995.0
14,5.0,0.0,48.0,267.1087911128998,281.4592423439026,1.1399577443452111e-07,1.1399577443452111e-07,0.793,989.0,802.0,995.0
15,5.0,0.0,49.0,278.5934453010559,296.2942838668823,1.1506761693601992e-07,1.1103648662606706e-07,0.707,994.0,715.0,995.0
16,5.0,0.0,50.0,300.58281898498535,301.7191195487976,1.2404282705260115e-07,1.2404282705260115e-07,0.806,979.0,824.0,995.0
