,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region,total_times_minimizer_missed,total_no_times_inequals_sat
0,14.0,0.0,48.0,273.12461614608765,286.2905762195587,1.1948833749038207e-07,7.238488577283616e-08,0.553,964.0,580.0,986.0
1,12.0,0.0,50.0,296.8374330997467,280.67968130111694,1.9921040939949e-07,7.803587435705281e-08,0.408,975.0,457.0,988.0
2,13.0,0.0,50.0,274.2864098548889,261.8209762573242,1.76848592958307e-07,1.3133584984937752e-07,0.501,960.0,549.0,987.0
3,12.0,0.0,47.0,258.3573319911957,259.1963241100311,1.998346538321525e-07,1.4650461469661366e-07,0.58,967.0,624.0,988.0
4,16.0,0.0,49.0,270.8817481994629,265.3143711090088,1.718369664418217e-07,1.718369664418217e-07,0.532,973.0,616.0,984.0
5,12.0,0.0,50.0,259.6542191505432,262.80520963668823,1.1996516430450484e-07,7.621358766489257e-08,0.612,962.0,676.0,988.0
6,14.0,0.0,50.0,260.2642230987549,278.84115624427795,1.7272140872404228e-07,1.4995367647664763e-07,0.582,971.0,621.0,986.0
7,13.0,0.0,48.0,284.90455627441406,288.9489185810089,1.0512768287726284e-07,1.0512768287726284e-07,0.537,976.0,597.0,987.0
8,15.0,0.0,49.0,261.518342256546,265.83337140083313,1.8570890706339543e-07,1.5046794249437978e-07,0.544,954.0,636.0,985.0
9,19.0,0.0,49.0,274.418475151062,267.37449383735657,1.808874291561717e-07,5.552869725066184e-08,0.508,969.0,558.0,981.0
10,15.0,0.0,48.0,266.1421043872833,291.6352562904358,1.3343738412256254e-07,9.969569327078224e-08,0.567,973.0,618.0,985.0
11,13.0,0.0,50.0,298.66566348075867,301.5486488342285,1.7141585050060708e-07,1.1582136679132049e-07,0.584,960.0,616.0,987.0
12,13.0,0.0,49.0,300.1347744464874,283.26734161376953,1.8611550787260038e-07,7.029483547569524e-08,0.595,976.0,688.0,987.0
13,12.0,0.0,49.0,290.17170429229736,289.3183410167694,1.846601909060236e-07,1.5938114505152585e-07,0.6,968.0,627.0,988.0
14,13.0,0.0,48.0,297.52257537841797,299.6725995540619,1.1399577443452111e-07,1.1399577443452111e-07,0.569,973.0,648.0,987.0
15,11.0,0.0,49.0,292.0586245059967,291.5638482570648,1.7620825382075023e-07,1.1103648662606706e-07,0.645,978.0,725.0,989.0
16,14.0,0.0,50.0,304.73646450042725,307.6018180847168,1.2404282705260115e-07,1.2404282705260115e-07,0.609,976.0,649.0,986.0
17,16.0,0.0,49.0,307.84479236602783,294.8516011238098,2.0193350034921154e-07,8.629561704332095e-08,0.576,974.0,647.0,984.0
18,13.0,0.0,50.0,308.00205183029175,300.81152391433716,1.8929194590788407e-07,9.635585786927463e-08,0.53,954.0,573.0,987.0
19,14.0,0.0,50.0,293.15085911750793,291.9981107711792,1.7648405695330676e-07,1.1861404511018411e-07,0.544,965.0,599.0,986.0
20,10.0,0.0,45.0,288.94884061813354,299.0462648868561,1.817479279798967e-07,1.484339088799067e-07,0.414,961.0,449.0,990.0
21,12.0,0.0,47.0,292.4314458370209,292.27177453041077,1.8210827906958668e-07,1.4239518200021803e-07,0.638,965.0,678.0,988.0
22,15.0,0.0,46.0,286.8915729522705,294.8724567890167,1.2825606233992795e-07,1.1061914535798291e-07,0.453,972.0,514.0,985.0
23,15.0,0.0,48.0,294.4182782173157,293.5174593925476,1.6414578140563417e-07,8.154578315833427e-08,0.57,976.0,671.0,985.0
24,15.0,0.0,50.0,301.9722361564636,295.5996696949005,1.680743141520915e-07,1.754935174846858e-07,0.594,980.0,645.0,985.0
25,12.0,0.0,50.0,289.81354880332947,307.16960310935974,1.3789232615497253e-07,1.1599136475353219e-07,0.609,965.0,681.0,988.0
26,13.0,0.0,47.0,290.2851736545563,295.8445403575897,1.889745931902646e-07,1.300701118903006e-07,0.485,977.0,552.0,987.0
27,15.0,0.0,49.0,297.8521854877472,298.42739701271057,1.8926300884942904e-07,1.8273994824475126e-07,0.558,974.0,663.0,985.0
28,17.0,0.0,49.0,293.75392985343933,288.63375091552734,1.2184944310362145e-07,1.2184944310362145e-07,0.62,972.0,651.0,983.0
29,12.0,0.0,49.0,297.27359318733215,301.33449029922485,1.0299147265818361e-07,1.0299147265818361e-07,0.605,974.0,644.0,988.0
30,13.0,0.0,48.0,289.90279054641724,284.18360686302185,1.8133279687225073e-07,7.54678165857979e-08,0.511,979.0,640.0,987.0
31,15.0,0.0,50.0,275.30323910713196,274.9883716106415,1.6980504759328876e-07,8.47641993751359e-08,0.582,963.0,625.0,985.0
32,16.0,0.0,50.0,256.14030385017395,258.0193066596985,9.176044594116181e-08,8.437395910794591e-08,0.66,974.0,714.0,984.0
33,14.0,0.0,46.0,257.64558506011963,259.6359839439392,1.7443460771295863e-07,1.0594368504566496e-07,0.565,978.0,673.0,986.0
34,14.0,0.0,48.0,270.1388306617737,261.2129225730896,1.4829989873192384e-07,1.4829989873192384e-07,0.616,972.0,640.0,986.0
35,18.0,0.0,48.0,272.9860842227936,276.04470467567444,1.5749837749317555e-07,1.2594085925444575e-07,0.515,966.0,549.0,982.0
36,15.0,0.0,50.0,269.92374205589294,279.11914348602295,1.9071493505477376e-07,1.6224398569776084e-07,0.455,971.0,479.0,985.0
37,12.0,0.0,49.0,274.97657585144043,275.95144486427307,1.641645168891207e-07,1.641645168891207e-07,0.561,965.0,607.0,988.0
38,16.0,0.0,48.0,276.51445174217224,267.12837076187134,8.199424756991628e-08,1.649089793068627e-07,0.526,965.0,570.0,984.0
39,15.0,0.0,49.0,270.31227827072144,265.9904537200928,1.7449258770003973e-07,9.525630526115694e-08,0.386,955.0,443.0,985.0
40,17.0,0.0,49.0,261.5736949443817,267.5345809459686,1.8193903667064667e-07,5.93254805202066e-08,0.501,976.0,628.0,983.0
