,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region,total_times_minimizer_missed,total_no_times_inequals_sat
0,50.0,0.0,50.0,102.44578075408936,80.75796866416931,1.6022400878672623e-07,1.6022400878672623e-07,0.0,104.0,1.0,950.0
1,50.0,0.0,50.0,85.99988460540771,79.21132063865662,1.1838698137097496e-07,1.1838698137097496e-07,0.0,167.0,0.0,950.0
2,50.0,0.0,50.0,89.45407032966614,86.48548436164856,1.1645134286072987e-07,1.1645134286072987e-07,0.0,112.0,2.0,950.0
3,50.0,0.0,50.0,96.6090157032013,82.60178899765015,1.3681779051117163e-07,1.3681779051117163e-07,0.0,189.0,4.0,950.0
4,48.0,0.0,49.0,96.55468702316284,89.08771443367004,1.3622133465128989e-07,1.3622133465128989e-07,0.001,98.0,3.0,952.0
5,50.0,0.0,50.0,93.93130350112915,83.50273084640503,1.5822433250595588e-07,1.5822433250595588e-07,0.0,127.0,3.0,950.0
6,50.0,0.0,50.0,94.04244065284729,83.30544972419739,1.730990646964015e-07,1.730990646964015e-07,0.0,114.0,1.0,950.0
7,49.0,0.0,49.0,98.84718656539917,86.63899111747742,1.6442891334302563e-07,1.6442891334302563e-07,0.0,170.0,4.0,951.0
8,50.0,0.0,50.0,94.96274638175964,86.00652480125427,9.296861413871763e-08,9.296861413871763e-08,0.0,142.0,1.0,950.0
9,50.0,0.0,50.0,96.23963713645935,90.4187662601471,5.5739739008478596e-08,5.5739739008478596e-08,0.0,102.0,5.0,950.0
10,49.0,0.0,49.0,96.84582424163818,84.81687188148499,1.7101984601249713e-07,1.7101984601249713e-07,0.0,114.0,4.0,951.0
11,50.0,0.0,50.0,96.3282732963562,86.97056865692139,1.0031870475200705e-07,1.0031870475200705e-07,0.0,177.0,6.0,950.0
12,47.0,0.0,47.0,94.17839574813843,84.63870310783386,1.408522605105014e-07,6.974089011394899e-08,0.0,185.0,4.0,953.0
13,49.0,0.0,49.0,94.25740790367126,84.71580386161804,1.652651978021056e-07,1.652651978021056e-07,0.0,96.0,1.0,951.0
14,50.0,0.0,50.0,94.8062207698822,85.42910265922546,1.0767549434451794e-07,1.0767549434451794e-07,0.0,72.0,1.0,950.0
15,49.0,0.0,49.0,98.56813621520996,87.0931887626648,1.316412579517284e-07,1.316412579517284e-07,0.0,138.0,2.0,951.0
16,49.0,0.0,49.0,99.56531190872192,85.01476073265076,6.259441478117418e-08,6.259441478117418e-08,0.0,101.0,5.0,951.0
17,47.0,0.0,47.0,93.77941560745239,85.46067190170288,1.5014585513768103e-07,1.5014585513768103e-07,0.0,90.0,4.0,953.0
18,47.0,0.0,48.0,95.91848945617676,85.3522117137909,9.53702268148162e-08,9.53702268148162e-08,0.001,152.0,5.0,953.0
19,49.0,0.0,49.0,96.10930490493774,87.90506339073181,1.1736711583302584e-07,1.1736711583302584e-07,0.0,138.0,3.0,951.0
