6.420000000000000000e+02,3.230000000000000000e+02,2.080000000000000000e+02
3.490000000000000000e+02,1.790000000000000000e+02,1.390000000000000000e+02
1.710000000000000000e+02,9.100000000000000000e+01,7.600000000000000000e+01
