,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region,total_times_minimizer_missed,total_no_times_inequals_sat
0,5.0,0.0,46.0,1925.9969635009766,1946.6382925510406,1.928931355008339e-07,1.7396247624373e-07,0.935,991.0,949.0,995.0
1,7.0,0.0,48.0,2162.5314548015594,1678.1043531894684,9.356897113458912e-08,9.356897113458912e-08,0.883,992.0,918.0,993.0
2,3.0,0.0,50.0,1539.715399980545,1656.5208480358124,1.9179472602966404e-07,1.5074973046616307e-07,0.957,979.0,960.0,997.0
3,4.0,0.0,48.0,1711.3213257789612,1649.867981672287,1.0799421903361218e-07,7.3652274251463e-08,0.864,994.0,869.0,996.0
4,5.0,0.0,48.0,1791.7037184238434,2023.6288845539093,2.0607663071331022e-07,1.4201511618389254e-07,0.813,992.0,819.0,995.0
5,3.0,0.0,46.0,2320.6077342033386,1880.5306961536407,1.4528349159342122e-07,1.4528349159342122e-07,0.871,943.0,873.0,997.0
6,2.0,0.0,49.0,1906.9619297981262,1555.8655920028687,1.9459175888101397e-07,1.2561306040132072e-07,0.844,925.0,844.0,998.0
7,5.0,0.0,49.0,1550.3078799247742,1597.2519538402557,6.122944901949818e-08,1.0922405075157559e-07,0.823,993.0,841.0,995.0
8,4.0,0.0,49.0,1723.1295220851898,2022.8773925304413,1.7168627878598378e-07,7.299915149894011e-08,0.86,984.0,868.0,996.0
9,6.0,0.0,49.0,1717.823422908783,1759.5421824455261,1.80729306865469e-07,6.655607338918185e-08,0.908,990.0,936.0,994.0
10,5.0,0.0,49.0,1667.5649528503418,1789.8489918708801,1.8717293788018723e-07,1.2971108803720835e-07,0.703,990.0,737.0,995.0
11,5.0,0.0,49.0,1921.2214381694794,1789.494300365448,1.846434071524559e-07,9.244893182165986e-08,0.907,994.0,934.0,995.0
