,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region,total_times_minimizer_missed,total_no_times_inequals_sat
0,50.0,0.0,50.0,149.37453389167786,134.23987817764282,1.6022400878672623e-07,1.6022400878672623e-07,0.0,22.0,0.0,950.0
1,50.0,0.0,50.0,149.96436667442322,132.40168356895447,1.1838698137097496e-07,1.1838698137097496e-07,0.0,28.0,0.0,950.0
2,50.0,0.0,50.0,152.56094479560852,131.58736443519592,1.1645134286072987e-07,1.1645134286072987e-07,0.0,32.0,1.0,950.0
3,50.0,0.0,50.0,148.7156116962433,133.75139451026917,1.3681779051117163e-07,1.3681779051117163e-07,0.0,57.0,1.0,950.0
4,48.0,0.0,49.0,145.34558582305908,131.944988489151,1.3622133465128989e-07,1.3622133465128989e-07,0.001,38.0,1.0,952.0
5,50.0,0.0,50.0,148.6825909614563,132.318989276886,1.5822433250595588e-07,1.5822433250595588e-07,0.0,47.0,1.0,950.0
6,50.0,0.0,50.0,147.75578689575195,131.64985489845276,1.730990646964015e-07,1.730990646964015e-07,0.0,28.0,0.0,950.0
7,49.0,0.0,49.0,149.57853984832764,134.8912091255188,1.6442891334302563e-07,1.6442891334302563e-07,0.0,51.0,2.0,951.0
8,50.0,0.0,50.0,153.64845037460327,136.52285075187683,9.296861413871763e-08,9.296861413871763e-08,0.0,17.0,1.0,950.0
9,50.0,0.0,50.0,150.8618106842041,135.12210893630981,5.5739739008478596e-08,5.5739739008478596e-08,0.0,26.0,0.0,950.0
10,49.0,0.0,49.0,147.38288187980652,130.5580234527588,1.7101984601249713e-07,1.7101984601249713e-07,0.0,30.0,1.0,951.0
11,50.0,0.0,50.0,145.06209206581116,128.82385158538818,1.0031870475200705e-07,1.0031870475200705e-07,0.0,82.0,3.0,950.0
12,47.0,0.0,47.0,146.9591064453125,134.1830506324768,1.408522605105014e-07,6.974089011394899e-08,0.0,48.0,2.0,953.0
13,49.0,0.0,49.0,147.11148977279663,128.70758628845215,1.652651978021056e-07,1.652651978021056e-07,0.0,12.0,0.0,951.0
14,50.0,0.0,50.0,144.39521956443787,127.90536403656006,1.0767549434451794e-07,1.0767549434451794e-07,0.0,20.0,0.0,950.0
15,49.0,0.0,49.0,146.2122688293457,129.9557113647461,1.316412579517284e-07,1.316412579517284e-07,0.0,34.0,0.0,951.0
16,49.0,0.0,49.0,144.352885723114,129.5788905620575,6.259441478117418e-08,6.259441478117418e-08,0.0,22.0,2.0,951.0
17,47.0,0.0,47.0,138.16496896743774,125.69456124305725,1.5014585513768103e-07,1.5014585513768103e-07,0.0,18.0,0.0,953.0
18,48.0,0.0,48.0,138.6477336883545,124.28855085372925,9.53702268148162e-08,9.53702268148162e-08,0.0,57.0,1.0,952.0
19,49.0,0.0,49.0,146.5121147632599,129.57845282554626,1.1736711583302584e-07,1.1736711583302584e-07,0.0,50.0,0.0,951.0
20,50.0,0.0,50.0,141.78560161590576,127.18282794952393,1.4989388347035054e-07,1.4989388347035054e-07,0.0,38.0,1.0,950.0
21,48.0,0.0,48.0,142.87790298461914,128.27705574035645,7.367208171213506e-08,7.367208171213506e-08,0.0,54.0,0.0,952.0
22,49.0,0.0,49.0,141.68635368347168,124.2779221534729,1.300460955729508e-07,1.300460955729508e-07,0.0,47.0,1.0,951.0
23,48.0,0.0,48.0,137.58175134658813,122.8554162979126,6.586048736654738e-08,6.586048736654738e-08,0.0,72.0,3.0,952.0
24,48.0,0.0,49.0,143.05528235435486,129.00581622123718,1.6944717240715938e-07,1.3234087811890968e-07,0.001,76.0,7.0,952.0
25,49.0,0.0,50.0,141.15020179748535,126.75058078765869,6.651491900492742e-08,6.651491900492742e-08,0.001,40.0,1.0,951.0
26,48.0,0.0,48.0,144.37736344337463,129.26016283035278,1.2168457028060925e-07,1.2168457028060925e-07,0.0,18.0,1.0,952.0
27,49.0,0.0,49.0,146.89922857284546,130.07019472122192,1.4027959365515477e-07,1.4027959365515477e-07,0.0,18.0,0.0,951.0
28,49.0,0.0,49.0,142.1355652809143,126.79590916633606,6.910530281275406e-08,6.910530281275406e-08,0.0,68.0,0.0,951.0
29,48.0,0.0,48.0,142.02687692642212,127.31946992874146,9.614343296191246e-08,9.614343296191246e-08,0.0,30.0,1.0,952.0
30,50.0,0.0,50.0,142.233895778656,129.69290375709534,1.2082006045252865e-07,1.2082006045252865e-07,0.0,40.0,1.0,950.0
31,48.0,0.0,48.0,144.872220993042,128.80793952941895,8.518620033589286e-08,8.518620033589286e-08,0.0,30.0,0.0,952.0
32,48.0,0.0,48.0,144.42543268203735,120.53058767318726,1.5189290229485824e-07,1.5189290229485824e-07,0.0,71.0,1.0,952.0
33,49.0,0.0,49.0,139.48299908638,126.7573869228363,7.83114335102235e-08,7.83114335102235e-08,0.0,48.0,0.0,951.0
34,48.0,0.0,48.0,144.97616720199585,131.40941739082336,7.613163730712651e-08,7.613163730712651e-08,0.0,47.0,0.0,952.0
35,48.0,0.0,48.0,146.570303440094,131.61671590805054,1.582781698743496e-07,1.582781698743496e-07,0.0,48.0,1.0,952.0
36,49.0,0.0,49.0,149.59029150009155,133.85460495948792,1.6492122361356328e-07,1.6492122361356328e-07,0.0,45.0,1.0,951.0
37,50.0,0.0,50.0,147.69059491157532,134.64552927017212,1.0479851720657162e-07,1.0479851720657162e-07,0.0,54.0,1.0,950.0
38,48.0,0.0,48.0,145.1924638748169,129.64197158813477,1.587119033619123e-07,1.587119033619123e-07,0.0,41.0,0.0,952.0
39,49.0,0.0,49.0,149.80737018585205,134.48374199867249,1.2188235726716862e-07,1.2188235726716862e-07,0.0,27.0,1.0,951.0
40,50.0,0.0,50.0,152.0092809200287,130.32229137420654,6.566243416900968e-08,6.566243416900968e-08,0.0,73.0,0.0,950.0
41,49.0,0.0,49.0,145.73984551429749,132.17903876304626,1.663172664712601e-07,1.663172664712601e-07,0.0,76.0,1.0,951.0
42,48.0,0.0,48.0,150.70872044563293,136.13028764724731,1.185267920101574e-07,1.185267920101574e-07,0.0,48.0,1.0,952.0
43,47.0,0.0,47.0,147.65417075157166,132.86909866333008,1.8431190024379021e-07,1.8431190024379021e-07,0.0,57.0,0.0,953.0
44,50.0,0.0,50.0,148.80484223365784,131.61230421066284,1.2329761447106356e-07,1.2329761447106356e-07,0.0,39.0,0.0,950.0
45,48.0,0.0,48.0,149.97250819206238,134.34060549736023,1.0398289196999943e-07,1.0398289196999943e-07,0.0,61.0,0.0,952.0
46,50.0,0.0,50.0,150.2796287536621,132.0744388103485,6.246462834392654e-08,6.246462834392654e-08,0.0,33.0,2.0,950.0
47,48.0,0.0,48.0,142.05826950073242,129.61632180213928,1.2891334393998762e-07,1.2891334393998762e-07,0.0,57.0,0.0,952.0
48,50.0,0.0,50.0,148.23049902915955,130.79187202453613,6.770897462577615e-08,6.770897462577615e-08,0.0,57.0,0.0,950.0
49,47.0,0.0,47.0,145.28431272506714,131.69265270233154,4.9192588770929396e-08,4.9192588770929396e-08,0.0,61.0,2.0,953.0
50,49.0,0.0,49.0,147.76850605010986,131.01561951637268,1.6808373156192022e-07,1.6808373156192022e-07,0.0,28.0,2.0,951.0
51,49.0,0.0,49.0,142.46088671684265,118.03368210792542,1.2570516490677515e-07,1.2570516490677515e-07,0.0,37.0,2.0,951.0
52,49.0,0.0,49.0,118.78059458732605,107.63489127159119,1.3224246438477982e-07,1.3224246438477982e-07,0.0,55.0,2.0,951.0
53,50.0,0.0,50.0,116.01177787780762,101.57282757759094,7.996069992483833e-08,7.996069992483833e-08,0.0,39.0,2.0,950.0
54,50.0,0.0,50.0,109.94914960861206,95.71992588043213,1.3670178878008735e-07,1.3670178878008735e-07,0.0,37.0,2.0,950.0
55,50.0,0.0,50.0,111.74969458580017,99.60455775260925,1.1963776598468954e-07,1.1963776598468954e-07,0.0,19.0,2.0,950.0
56,50.0,0.0,50.0,114.60275530815125,101.11821365356445,1.2898332673146227e-07,1.2898332673146227e-07,0.0,63.0,2.0,950.0
57,49.0,0.0,49.0,110.1115152835846,97.50908374786377,9.599392455421286e-08,9.599392455421286e-08,0.0,62.0,0.0,951.0
58,48.0,0.0,48.0,106.67734599113464,102.41585493087769,1.2520105103399952e-07,1.2520105103399952e-07,0.0,37.0,0.0,952.0
59,50.0,0.0,50.0,115.28111529350281,104.89463114738464,1.672835224130492e-07,1.5040772361376855e-07,0.0,68.0,2.0,950.0
60,50.0,0.0,50.0,122.95146417617798,117.18548893928528,7.64746696492832e-08,7.64746696492832e-08,0.0,98.0,2.0,950.0
61,49.0,0.0,49.0,139.30768275260925,124.68427801132202,1.4873059435350978e-07,1.4873059435350978e-07,0.0,66.0,1.0,951.0
