,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region,total_times_minimizer_missed,total_no_times_inequals_sat
0,48.0,0.0,48.0,361.987548828125,331.04561376571655,7.238488577283616e-08,7.238488577283616e-08,0.0,0.0,0.0,952.0
1,50.0,0.0,50.0,351.90306544303894,348.4529504776001,7.803587435705281e-08,7.803587435705281e-08,0.0,2.0,0.0,950.0
2,50.0,0.0,50.0,338.0650978088379,308.9076805114746,1.3133584984937752e-07,1.3133584984937752e-07,0.0,1.0,0.0,950.0
3,47.0,0.0,47.0,318.878719329834,335.6976709365845,1.4650461469661366e-07,1.4650461469661366e-07,0.0,1.0,0.0,953.0
4,49.0,0.0,49.0,360.2984359264374,337.1732563972473,1.718369664418217e-07,1.718369664418217e-07,0.0,2.0,0.0,951.0
5,50.0,0.0,50.0,348.65209579467773,319.7802848815918,7.621358766489257e-08,7.621358766489257e-08,0.0,1.0,0.0,950.0
6,50.0,0.0,50.0,335.0446434020996,318.0704197883606,1.4995367647664763e-07,1.4995367647664763e-07,0.0,2.0,0.0,950.0
7,48.0,0.0,48.0,335.4918611049652,339.86455607414246,1.0512768287726284e-07,1.0512768287726284e-07,0.0,2.0,0.0,952.0
8,49.0,0.0,49.0,370.40038537979126,336.1474862098694,1.5046794249437978e-07,1.5046794249437978e-07,0.0,4.0,1.0,951.0
9,49.0,0.0,49.0,348.9558274745941,339.92937421798706,5.552869725066184e-08,5.552869725066184e-08,0.0,0.0,0.0,951.0
10,48.0,0.0,48.0,336.12351846694946,319.2284083366394,9.969569327078224e-08,9.969569327078224e-08,0.0,2.0,0.0,952.0
11,50.0,0.0,50.0,332.5895929336548,314.73488688468933,1.1582136679132049e-07,1.1582136679132049e-07,0.0,1.0,0.0,950.0
12,49.0,0.0,49.0,312.38748478889465,319.39555835723877,7.029483547569524e-08,7.029483547569524e-08,0.0,1.0,0.0,951.0
13,49.0,0.0,49.0,332.01855087280273,310.851900100708,1.5938114505152585e-07,1.5938114505152585e-07,0.0,0.0,0.0,951.0
14,48.0,0.0,48.0,341.24526739120483,333.298779964447,1.1399577443452111e-07,1.1399577443452111e-07,0.0,0.0,0.0,952.0
15,49.0,0.0,49.0,348.6098871231079,327.79400086402893,1.1103648662606706e-07,1.1103648662606706e-07,0.0,5.0,0.0,951.0
16,50.0,0.0,50.0,339.0646138191223,324.44247913360596,1.2404282705260115e-07,1.2404282705260115e-07,0.0,0.0,0.0,950.0
17,49.0,0.0,49.0,332.4576277732849,314.2905628681183,8.629561704332095e-08,8.629561704332095e-08,0.0,4.0,0.0,951.0
18,50.0,0.0,50.0,337.42950415611267,328.4298667907715,9.635585786927463e-08,9.635585786927463e-08,0.0,0.0,0.0,950.0
19,50.0,0.0,50.0,333.5971772670746,320.26421070098877,1.1861404511018411e-07,1.1861404511018411e-07,0.0,0.0,0.0,950.0
20,45.0,0.0,45.0,337.80631709098816,323.5398848056793,1.484339088799067e-07,1.484339088799067e-07,0.0,3.0,0.0,955.0
21,47.0,0.0,47.0,333.30001878738403,309.9996464252472,1.4239518200021803e-07,1.4239518200021803e-07,0.0,6.0,0.0,953.0
22,46.0,0.0,46.0,330.42375111579895,320.3722355365753,1.1061914535798291e-07,1.1061914535798291e-07,0.0,0.0,0.0,954.0
23,48.0,0.0,48.0,332.78029799461365,312.0021517276764,8.154578315833427e-08,8.154578315833427e-08,0.0,1.0,0.0,952.0
24,50.0,0.0,50.0,333.31428623199463,311.5963099002838,1.754935174846858e-07,1.754935174846858e-07,0.0,0.0,0.0,950.0
25,50.0,0.0,50.0,335.1807589530945,314.5907554626465,1.1599136475353219e-07,1.1599136475353219e-07,0.0,4.0,0.0,950.0
26,47.0,0.0,47.0,328.1011025905609,326.6760506629944,1.300701118903006e-07,1.300701118903006e-07,0.0,1.0,0.0,953.0
27,49.0,0.0,49.0,336.2327170372009,323.50734853744507,1.8273994824475126e-07,1.8273994824475126e-07,0.0,3.0,0.0,951.0
28,49.0,0.0,49.0,334.1577751636505,315.18720388412476,1.2184944310362145e-07,1.2184944310362145e-07,0.0,1.0,0.0,951.0
29,49.0,0.0,49.0,336.24733781814575,322.45979022979736,1.0299147265818361e-07,1.0299147265818361e-07,0.0,3.0,0.0,951.0
30,48.0,0.0,48.0,327.3986039161682,319.71527194976807,7.54678165857979e-08,7.54678165857979e-08,0.0,9.0,0.0,952.0
31,50.0,0.0,50.0,333.417831659317,321.2526693344116,8.47641993751359e-08,8.47641993751359e-08,0.0,1.0,0.0,950.0
32,50.0,0.0,50.0,329.4237332344055,318.29257225990295,8.437395910794591e-08,8.437395910794591e-08,0.0,0.0,0.0,950.0
33,46.0,0.0,46.0,334.7889356613159,319.1200785636902,1.0594368504566496e-07,1.0594368504566496e-07,0.0,3.0,0.0,954.0
