,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region,total_times_minimizer_missed,total_no_times_inequals_sat
0,48.0,0.0,48.0,315.93610644340515,271.31208419799805,7.238488577283616e-08,7.238488577283616e-08,0.0,0.0,0.0,952.0
1,50.0,0.0,50.0,287.84153032302856,283.4035453796387,7.803587435705281e-08,7.803587435705281e-08,0.0,2.0,0.0,950.0
2,50.0,0.0,50.0,287.6922814846039,269.3928999900818,1.3133584984937752e-07,1.3133584984937752e-07,0.0,1.0,0.0,950.0
3,47.0,0.0,47.0,275.53417921066284,271.00575041770935,1.4650461469661366e-07,1.4650461469661366e-07,0.0,1.0,0.0,953.0
4,49.0,0.0,49.0,292.113404750824,272.9565873146057,1.718369664418217e-07,1.718369664418217e-07,0.0,2.0,0.0,951.0
5,50.0,0.0,50.0,287.1711256504059,281.950541973114,7.621358766489257e-08,7.621358766489257e-08,0.0,1.0,0.0,950.0
6,50.0,0.0,50.0,305.34985184669495,285.1185624599457,1.4995367647664763e-07,1.4995367647664763e-07,0.0,2.0,0.0,950.0
7,48.0,0.0,48.0,296.36420464515686,274.38995242118835,1.0512768287726284e-07,1.0512768287726284e-07,0.0,2.0,0.0,952.0
8,49.0,0.0,49.0,300.42534351348877,279.5621166229248,1.5046794249437978e-07,1.5046794249437978e-07,0.0,4.0,1.0,951.0
9,49.0,0.0,49.0,288.81315088272095,280.0864448547363,5.552869725066184e-08,5.552869725066184e-08,0.0,0.0,0.0,951.0
10,48.0,0.0,48.0,309.1295084953308,294.9360976219177,9.969569327078224e-08,9.969569327078224e-08,0.0,2.0,0.0,952.0
11,50.0,0.0,50.0,313.9449872970581,276.366779088974,1.1582136679132049e-07,1.1582136679132049e-07,0.0,1.0,0.0,950.0
12,49.0,0.0,49.0,279.51447677612305,265.4851219654083,7.029483547569524e-08,7.029483547569524e-08,0.0,1.0,0.0,951.0
13,49.0,0.0,49.0,280.47207736968994,268.4422013759613,1.5938114505152585e-07,1.5938114505152585e-07,0.0,0.0,0.0,951.0
14,48.0,0.0,48.0,286.1332037448883,277.890095949173,1.1399577443452111e-07,1.1399577443452111e-07,0.0,0.0,0.0,952.0
15,49.0,0.0,49.0,306.7455348968506,302.915123462677,1.1103648662606706e-07,1.1103648662606706e-07,0.0,5.0,0.0,951.0
16,50.0,0.0,50.0,315.9016945362091,305.3257477283478,1.2404282705260115e-07,1.2404282705260115e-07,0.0,0.0,0.0,950.0
17,49.0,0.0,49.0,311.7546079158783,288.7459509372711,8.629561704332095e-08,8.629561704332095e-08,0.0,4.0,0.0,951.0
18,50.0,0.0,50.0,285.1359736919403,272.3385350704193,9.635585786927463e-08,9.635585786927463e-08,0.0,0.0,0.0,950.0
19,50.0,0.0,50.0,277.0975344181061,273.31997203826904,1.1861404511018411e-07,1.1861404511018411e-07,0.0,0.0,0.0,950.0
20,45.0,0.0,45.0,295.89901089668274,291.95074796676636,1.484339088799067e-07,1.484339088799067e-07,0.0,3.0,0.0,955.0
21,47.0,0.0,47.0,305.174409866333,292.5635724067688,1.4239518200021803e-07,1.4239518200021803e-07,0.0,6.0,0.0,953.0
22,46.0,0.0,46.0,304.10957980155945,288.9022581577301,1.1061914535798291e-07,1.1061914535798291e-07,0.0,0.0,0.0,954.0
23,48.0,0.0,48.0,297.3214030265808,283.76007294654846,8.154578315833427e-08,8.154578315833427e-08,0.0,1.0,0.0,952.0
24,50.0,0.0,50.0,289.2764642238617,269.82803750038147,1.754935174846858e-07,1.754935174846858e-07,0.0,0.0,0.0,950.0
25,50.0,0.0,50.0,297.7818682193756,282.0107259750366,1.1599136475353219e-07,1.1599136475353219e-07,0.0,4.0,0.0,950.0
26,47.0,0.0,47.0,285.0557849407196,270.8082206249237,1.300701118903006e-07,1.300701118903006e-07,0.0,1.0,0.0,953.0
27,49.0,0.0,49.0,297.1653661727905,289.410037279129,1.8273994824475126e-07,1.8273994824475126e-07,0.0,3.0,0.0,951.0
28,49.0,0.0,49.0,314.8570086956024,299.33620047569275,1.2184944310362145e-07,1.2184944310362145e-07,0.0,1.0,0.0,951.0
29,49.0,0.0,49.0,306.65093636512756,289.75245809555054,1.0299147265818361e-07,1.0299147265818361e-07,0.0,3.0,0.0,951.0
30,48.0,0.0,48.0,281.78138875961304,264.4944953918457,7.54678165857979e-08,7.54678165857979e-08,0.0,9.0,0.0,952.0
31,50.0,0.0,50.0,261.7681713104248,248.19413232803345,8.47641993751359e-08,8.47641993751359e-08,0.0,1.0,0.0,950.0
32,50.0,0.0,50.0,254.81965613365173,240.68857955932617,8.437395910794591e-08,8.437395910794591e-08,0.0,0.0,0.0,950.0
33,46.0,0.0,46.0,258.84670662879944,244.12586951255798,1.0594368504566496e-07,1.0594368504566496e-07,0.0,3.0,0.0,954.0
34,48.0,0.0,48.0,268.93757700920105,261.40343141555786,1.4829989873192384e-07,1.4829989873192384e-07,0.0,0.0,0.0,952.0
35,48.0,0.0,48.0,268.544469833374,256.19597339630127,1.2594085925444575e-07,1.2594085925444575e-07,0.0,1.0,0.0,952.0
36,50.0,0.0,50.0,267.3944945335388,253.84014773368835,1.6224398569776084e-07,1.6224398569776084e-07,0.0,0.0,0.0,950.0
37,49.0,0.0,49.0,269.8045072555542,259.2919611930847,1.641645168891207e-07,1.641645168891207e-07,0.0,3.0,0.0,951.0
38,48.0,0.0,48.0,265.0425705909729,248.33811831474304,1.649089793068627e-07,1.649089793068627e-07,0.0,0.0,0.0,952.0
39,49.0,0.0,49.0,268.91576170921326,251.63164496421814,9.525630526115694e-08,9.525630526115694e-08,0.0,1.0,0.0,951.0
40,49.0,0.0,49.0,263.73223876953125,253.91842460632324,5.93254805202066e-08,5.93254805202066e-08,0.0,0.0,0.0,951.0
41,50.0,0.0,50.0,267.0357096195221,253.05448818206787,9.90283186920829e-08,9.90283186920829e-08,0.0,5.0,0.0,950.0
42,49.0,0.0,49.0,261.9822952747345,252.70359444618225,1.2222441502599117e-07,1.2222441502599117e-07,0.0,1.0,0.0,951.0
43,50.0,0.0,50.0,259.81987595558167,254.01196885108948,1.691302694806099e-07,1.691302694806099e-07,0.0,0.0,0.0,950.0
44,50.0,0.0,50.0,265.3041875362396,252.27874636650085,1.4362571820572302e-07,1.4362571820572302e-07,0.0,2.0,0.0,950.0
45,48.0,0.0,48.0,268.7906095981598,247.34753227233887,8.708290604681367e-08,8.708290604681367e-08,0.0,0.0,0.0,952.0
46,49.0,0.0,49.0,263.2670028209686,251.04269909858704,1.63013184869369e-07,1.63013184869369e-07,0.0,1.0,0.0,951.0
47,50.0,0.0,50.0,259.319109916687,249.25463485717773,1.0570501133559345e-07,1.0570501133559345e-07,0.0,1.0,0.0,950.0
48,50.0,0.0,50.0,265.8535373210907,251.35806131362915,7.780500202728061e-08,7.780500202728061e-08,0.0,4.0,1.0,950.0
49,48.0,0.0,48.0,258.58310985565186,251.45549201965332,4.9563924048968955e-08,4.9563924048968955e-08,0.0,1.0,0.0,952.0
50,49.0,0.0,49.0,256.8441617488861,249.84546637535095,1.589172127332473e-07,1.589172127332473e-07,0.0,4.0,0.0,951.0
51,48.0,0.0,48.0,257.87423300743103,249.33326411247253,1.0240125085794437e-07,1.0240125085794437e-07,0.0,0.0,0.0,952.0
52,48.0,0.0,48.0,261.85521817207336,251.91671228408813,1.3023796146393312e-07,1.3023796146393312e-07,0.0,7.0,0.0,952.0
53,50.0,0.0,50.0,263.3628308773041,260.922634601593,1.449541085629529e-07,1.449541085629529e-07,0.0,1.0,0.0,950.0
54,48.0,0.0,48.0,268.5579342842102,248.9728410243988,1.2718181994832235e-07,1.2718181994832235e-07,0.0,3.0,0.0,952.0
55,47.0,0.0,47.0,264.8351628780365,256.42513132095337,1.3568438789149274e-07,1.3568438789149274e-07,0.0,0.0,0.0,953.0
56,48.0,0.0,48.0,277.9562780857086,270.59904313087463,9.838073193891646e-08,9.838073193891646e-08,0.0,0.0,0.0,952.0
57,49.0,0.0,49.0,270.2575681209564,274.99356627464294,1.3954063340580537e-07,1.3954063340580537e-07,0.0,1.0,0.0,951.0
58,47.0,0.0,47.0,286.0008373260498,277.6974129676819,1.305842597096833e-07,1.305842597096833e-07,0.0,1.0,0.0,953.0
59,47.0,0.0,47.0,272.191654920578,257.73209381103516,1.7418236913605406e-07,1.7418236913605406e-07,0.0,0.0,0.0,953.0
60,50.0,0.0,50.0,289.19418454170227,283.50873470306396,1.718865916351147e-07,1.718865916351147e-07,0.0,0.0,0.0,950.0
61,48.0,0.0,48.0,298.19924664497375,276.4774034023285,1.441852250490175e-07,1.441852250490175e-07,0.0,1.0,0.0,952.0
62,50.0,0.0,50.0,269.5539741516113,265.03831911087036,1.3112882341096774e-07,1.3112882341096774e-07,0.0,0.0,0.0,950.0
63,48.0,0.0,48.0,278.0217318534851,257.6744396686554,9.263384877899622e-08,9.263384877899622e-08,0.0,0.0,0.0,952.0
